#intial_mass winds winds_init cc cc_init
11 2.07226771E-06 2.07226771E-06 1.19400619E-05 9.90456792E-06
12 2.82326310E-06 2.82326310E-06 1.05861690E-05 1.02945545E-05
13 3.73545892E-06 3.73545892E-06 1.69364158E-05 1.07111099E-05
14 4.82298663E-06 4.82298663E-06 1.13370945E-05 1.06811245E-05
15 6.08835412E-06 6.08835412E-06 1.16446152E-05 1.04901195E-05
16 7.54987515E-06 7.54987515E-06 1.29897237E-05 1.04315767E-05
17 8.77903105E-06 8.77903105E-06 1.37767270E-05 1.07397827E-05
18 1.00100379E-05 1.00100379E-05 1.89203301E-05 1.06990076E-05
19 1.06824244E-05 1.06824244E-05 1.60544405E-05 1.13978341E-05
20 1.06595159E-05 1.06595159E-05 1.74775064E-05 1.24575374E-05
21 1.13093053E-05 1.13093053E-05 1.93331688E-05 1.30288842E-05
22 1.27657296E-05 1.27657296E-05 2.03131207E-05 1.29237774E-05
23 1.51111298E-05 1.51111298E-05 1.90342870E-05 1.10980879E-05
24 1.60354878E-05 1.60354878E-05 1.91444655E-05 1.17527407E-05
25 1.55771202E-05 1.55771202E-05 2.04412414E-05 1.35413504E-05
26 1.77752878E-05 1.77752878E-05 2.44807890E-05 1.24646690E-05
27 1.84273084E-05 1.84273084E-05 2.59488817E-05 1.31036680E-05
28 1.90939572E-05 1.90939572E-05 2.76270034E-05 1.36960933E-05
29 1.97389328E-05 1.97389328E-05 2.93957365E-05 1.44191467E-05
30 1.98977426E-05 1.98977426E-05 3.32038434E-05 1.55134542E-05
31 2.06235034E-05 2.06235034E-05 3.65314692E-05 1.59435551E-05
32 2.12814901E-05 2.12814901E-05 3.83764629E-05 1.64828025E-05
33 2.32991616E-05 2.32991616E-05 3.50556240E-05 1.56110184E-05
34 2.37114539E-05 2.37114539E-05 3.74522582E-05 1.66254798E-05
35 2.49358366E-05 2.49358366E-05 4.22735063E-05 1.67764397E-05
36 2.64115918E-05 2.64115916E-05 3.99230605E-05 1.62474498E-05
37 2.68531669E-05 2.68583629E-05 4.40789097E-05 1.70853227E-05
38 2.75922501E-05 2.76079352E-05 4.56637762E-05 1.75397001E-05
39 2.83987305E-05 2.84311797E-05 4.68763703E-05 1.79376531E-05
40 2.91642942E-05 2.92098325E-05 5.27160186E-05 1.84991390E-05
41 2.99842612E-05 3.00483792E-05 5.05144687E-05 1.95122161E-05
42 3.08478552E-05 3.09347435E-05 5.57494767E-05 1.96757349E-05
43 3.16791415E-05 3.17844878E-05 5.15387608E-05 2.01170136E-05
44 3.25411217E-05 3.26686624E-05 5.17575974E-05 2.08574872E-05
45 3.33570855E-05 3.35016090E-05 5.44755994E-05 2.11817403E-05
