#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.92113502E-76 7.09866643E-100 4.25683397E-98 7.18750744E-99 3.86549390E-08 1.82680375E-99
12 9.69686039E-75 8.75960607E-100 3.16470790E-98 7.61905068E-99 1.01392030E-07 2.16357052E-99
13 5.77832658E-74 1.07298574E-99 3.36357182E-98 8.02174168E-99 1.54046941E-07 2.54396355E-99
14 3.08509505E-73 1.29949309E-99 2.61000255E-98 8.39807501E-99 3.32154096E-09 2.77223864E-99
15 1.76424549E-51 1.55550801E-99 3.00025376E-98 8.74620705E-99 1.18054499E-07 3.17275405E-99
16 3.01551566E-51 1.79456973E-99 3.73660254E-98 9.14655215E-99 1.30974849E-07 3.49407386E-99
17 5.06344809E-51 2.14459495E-99 3.84646640E-98 9.43651509E-99 6.19062768E-09 3.86423242E-99
18 6.96442775E-51 2.45257377E-99 4.31952559E-98 9.88298393E-99 9.79961354E-09 4.10226105E-99
19 1.27016028E-50 2.73496214E-99 3.70017158E-98 1.03769915E-98 1.48318653E-08 4.35374529E-99
20 1.22369839E-56 2.11013489E-99 4.56203772E-98 1.09287532E-98 8.68359415E-08 5.49885516E-99
21 8.96743383E-66 2.58615079E-99 4.05953069E-98 1.11755483E-98 5.08792603E-08 5.70332139E-99
22 3.44395655E-99 2.45207030E-99 3.85021474E-98 1.03862290E-98 4.32727609E-10 7.48585472E-99
23 1.03468236E-98 2.72168790E-99 2.70896368E-98 1.08963776E-98 3.91492862E-08 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 5.35434515E-51 5.41751911E-99 4.07189202E-98 1.14196209E-98 6.33195689E-08 7.41740831E-99
27 6.73793767E-99 4.85670498E-99 3.46613295E-98 1.01555349E-98 5.63369859E-08 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 2.94060965E-58 7.56722468E-99 6.35281003E-98 1.04713238E-98 3.50085029E-08 1.04959921E-98
31 3.10147160E-98 6.81367439E-99 4.06198405E-98 1.06773913E-98 3.02363942E-08 1.18150622E-98
32 1.32894852E-50 9.40225550E-99 2.86346182E-98 1.10294432E-98 2.56149807E-07 9.70028696E-99
33 2.39684841E-50 1.01676048E-98 2.87375004E-98 1.10384737E-98 1.91990197E-07 9.91357055E-99
34 4.48613676E-56 1.08716292E-98 2.50481292E-98 1.06011313E-98 1.58746294E-07 1.07237028E-98
35 3.88574868E-50 1.17012532E-98 2.99238476E-98 1.10228789E-98 1.68439417E-07 1.04790556E-98
36 4.82647015E-50 1.23434934E-98 1.39435999E-98 1.11335896E-98 2.15950507E-07 1.07622416E-98
37 9.94965900E-50 1.36370997E-98 2.68316042E-98 1.04608066E-98 2.06613631E-07 1.11836019E-98
38 1.13712145E-49 1.43409828E-98 1.97904368E-98 1.03698631E-98 3.46293528E-08 1.17100176E-98
39 1.07215504E-49 1.51360687E-98 2.45377157E-98 1.02281929E-98 3.94585107E-08 1.20966291E-98
40 1.21506749E-49 1.58592756E-98 2.25351352E-98 1.00768488E-98 4.04433494E-08 1.24534330E-98
41 1.42434142E-49 1.66202907E-98 2.47215974E-98 9.91671168E-99 3.93300827E-08 1.27759928E-98
42 1.59253984E-49 1.74419302E-98 2.83707825E-98 9.73859850E-99 3.47960503E-08 1.34790534E-98
43 1.75503821E-49 1.82477564E-98 2.88763075E-98 9.51666572E-99 1.35406114E-08 1.33572075E-98
44 1.81031888E-49 1.96642076E-98 1.76749105E-98 9.09263158E-99 3.69514657E-08 1.38867220E-98
45 2.01251444E-49 2.04704505E-98 2.45365580E-98 8.87899365E-99 4.63725629E-08 1.44306289E-98
