#int_mass winds winds_init rlof rlof_init cc cc_init
11 7.68563020E-06 2.00993924E-05 1.83113645E-04 2.03509397E-04 2.33615682E-17 5.17247088E-05
12 8.76318402E-06 2.48022303E-05 1.84412451E-04 2.15728251E-04 3.47456438E-15 6.12600313E-05
13 1.01698684E-05 3.03808633E-05 1.86434458E-04 2.27130173E-04 8.58308549E-16 7.20306019E-05
14 1.19314468E-05 3.67942652E-05 1.88733975E-04 2.37785796E-04 9.18182694E-19 7.84940562E-05
15 1.40374062E-05 4.40431540E-05 1.91238004E-04 2.47642919E-04 9.44291013E-18 8.98343782E-05
16 1.66475395E-05 5.08120243E-05 1.93735419E-04 2.58978419E-04 3.89985391E-18 9.89323308E-05
17 1.93841186E-05 6.07227510E-05 1.96080282E-04 2.67188523E-04 2.17731216E-19 1.09413119E-04
18 2.27414918E-05 6.94429622E-05 1.97999039E-04 2.79829985E-04 5.90875015E-19 1.16152738E-04
19 2.66804318E-05 7.74385976E-05 1.99547991E-04 2.93817473E-04 1.27165341E-18 1.23273344E-04
20 3.12770808E-05 5.97470379E-05 2.00957098E-04 3.09440233E-04 1.04737969E-17 1.55696353E-04
21 3.64111295E-05 7.32251051E-05 1.99395779E-04 3.16428069E-04 6.08259444E-18 1.61485676E-04
22 4.26973775E-05 6.94287068E-05 1.87920134E-04 2.94079029E-04 5.41579538E-07 2.11956898E-04
23 4.94750836E-05 7.70627463E-05 1.93065744E-04 3.08523539E-04 2.42398558E-08 2.13502227E-04
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 6.60468919E-05 1.53393378E-04 1.94009960E-04 3.23338817E-04 8.35395094E-18 2.10018884E-04
27 7.49056545E-05 1.37514306E-04 1.71885087E-04 2.87547082E-04 1.29041851E-07 2.89200131E-04
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 1.00231543E-04 2.14260833E-04 1.69631444E-04 2.96488428E-04 8.66319779E-18 2.97186894E-04
31 1.08980990E-04 1.92924568E-04 1.69164922E-04 3.02323092E-04 1.01407779E-09 3.34535471E-04
32 1.16130131E-04 2.66218486E-04 1.70309846E-04 3.12291202E-04 4.91829904E-19 2.74657044E-04
33 1.24894655E-04 2.87888832E-04 1.70783116E-04 3.12546894E-04 1.87884009E-18 2.80696024E-04
34 1.35364970E-04 3.07822804E-04 1.58006325E-04 3.00163841E-04 4.02814708E-18 3.03634369E-04
35 1.45225127E-04 3.31313046E-04 1.51435573E-04 3.12105337E-04 3.10854772E-18 2.96707349E-04
36 1.56611351E-04 3.49497642E-04 1.40530858E-04 3.15240035E-04 7.41297365E-18 3.04725570E-04
37 1.64937518E-04 3.86125227E-04 1.37830674E-04 2.96190642E-04 5.16355598E-18 3.16656101E-04
38 1.76221968E-04 4.06055198E-04 1.29214678E-04 2.93615637E-04 3.54311338E-18 3.31561204E-04
39 1.87823282E-04 4.28567515E-04 1.20025420E-04 2.89604341E-04 3.08682747E-18 3.42507846E-04
40 1.99500445E-04 4.49044628E-04 1.11235063E-04 2.85319138E-04 3.55007557E-18 3.52610507E-04
41 2.11414854E-04 4.70592255E-04 1.00841636E-04 2.80784963E-04 3.96552620E-18 3.61743567E-04
42 2.23711287E-04 4.93856420E-04 8.97250896E-05 2.75741809E-04 2.99897333E-18 3.81650252E-04
43 2.36728879E-04 5.16672841E-04 7.83232137E-05 2.69457933E-04 4.76829684E-19 3.78200269E-04
44 2.50851664E-04 5.56778696E-04 6.57550928E-05 2.57451694E-04 7.55062959E-13 3.93193111E-04
45 2.64195787E-04 5.79606918E-04 5.33576882E-05 2.51402681E-04 1.81383464E-18 4.08593468E-04
