#intial_mass winds winds_init cc cc_init
11 1.65364030E-99 1.65376070E-99 1.40066690E-97 7.90428047E-99
12 2.24954170E-99 2.25308803E-99 1.56223205E-97 8.21550693E-99
13 2.97260574E-99 2.98106037E-99 1.88838545E-97 8.54793643E-99
14 3.83715504E-99 3.84895528E-99 2.15010087E-97 8.52400674E-99
15 4.83950845E-99 4.85877415E-99 2.38947690E-97 8.37157635E-99
16 6.00361856E-99 6.02513216E-99 2.66900271E-97 8.32485659E-99
17 8.50735694E-99 7.00605258E-99 3.01372987E-97 8.57081859E-99
18 1.02827300E-98 7.98845017E-99 3.34296830E-97 8.53827826E-99
19 1.34508491E-98 8.52504413E-99 3.49864656E-97 9.09597247E-99
20 1.39753132E-98 8.50676209E-99 3.69478460E-97 9.94166227E-99
21 1.08688723E-98 9.02532263E-99 3.82457481E-97 1.03976222E-98
22 1.16916809E-98 1.01876132E-98 4.10687176E-97 1.03137424E-98
23 1.46294349E-98 1.20593456E-98 9.61609495E-91 8.85676184E-99
24 1.52481534E-98 1.27970239E-98 3.94953837E-31 9.37920360E-99
25 1.36417076E-98 1.24312264E-98 4.55504687E-97 1.08065927E-98
26 2.75772814E-98 1.41854608E-98 1.28881636E-07 9.94735366E-99
27 2.75909369E-98 1.47058019E-98 3.32454697E-07 1.04573029E-98
28 5.88819568E-98 1.52378169E-98 6.94460042E-07 1.09300844E-98
29 2.87336091E-98 1.57525359E-98 1.36627706E-07 1.15071127E-98
30 2.94431987E-98 1.58792730E-98 4.99724610E-14 1.23804182E-98
31 3.38822075E-98 1.64584620E-98 1.50546947E-08 1.27236576E-98
32 4.24984123E-98 1.69835643E-98 1.66802537E-08 1.31540008E-98
33 3.62061900E-98 1.85937549E-98 1.37861993E-07 1.24582787E-98
34 3.01637660E-98 1.89227822E-98 1.88350813E-07 1.32678635E-98
35 3.19565495E-98 1.98998935E-98 3.82263937E-08 1.33883361E-98
36 4.64689962E-98 2.10776108E-98 3.71174219E-08 1.29661790E-98
37 8.24190369E-95 2.14341539E-98 2.59873174E-08 1.36348383E-98
38 3.05639389E-92 2.20323456E-98 2.34033309E-08 1.39974515E-98
39 1.42267343E-90 2.26893308E-98 2.31669396E-08 1.43150355E-98
40 8.12960159E-92 2.33107300E-98 2.83245834E-08 1.47631259E-98
41 1.11387963E-91 2.39799271E-98 2.71803300E-08 1.55716059E-98
42 6.75778875E-90 2.46872848E-98 1.22184793E-08 1.57021011E-98
43 6.79497706E-92 2.53654180E-98 2.85212936E-08 1.60542609E-98
44 7.85317873E-90 2.60710283E-98 1.92710101E-08 1.66451914E-98
45 1.77103725E-89 2.67357562E-98 2.77078814E-08 1.69039596E-98
