#int_mass winds winds_init rlof rlof_init cc cc_init
11 8.89508211E-07 8.89508211E-07 9.00640556E-06 9.00640556E-06 8.65830851E-06 2.28910170E-06
12 1.09763455E-06 1.09763455E-06 9.54715679E-06 9.54715679E-06 3.10074036E-06 2.71109195E-06
13 1.34451962E-06 1.34451962E-06 1.00517543E-05 1.00517543E-05 4.84944528E-06 3.18774870E-06
14 1.62834778E-06 1.62834778E-06 1.05233240E-05 1.05233240E-05 4.19701815E-06 3.47379195E-06
15 1.94915082E-06 1.94915082E-06 1.09595557E-05 1.09595557E-05 5.35115025E-06 3.97566332E-06
16 2.24871041E-06 2.24871041E-06 1.14612136E-05 1.14612136E-05 4.89630730E-06 4.37829756E-06
17 2.68731436E-06 2.68731435E-06 1.18245557E-05 1.18245557E-05 5.83825388E-06 4.84212986E-06
18 3.07323150E-06 3.07323147E-06 1.23840096E-05 1.23840096E-05 7.26382440E-06 5.14039492E-06
19 3.42708226E-06 3.42708213E-06 1.30030326E-05 1.30030326E-05 7.91927862E-06 5.45552073E-06
20 2.64413370E-06 2.64413370E-06 1.36944253E-05 1.36944253E-05 1.01286251E-05 6.89041648E-06
21 3.24061201E-06 3.24061201E-06 1.40036754E-05 1.40036754E-05 1.13350946E-05 7.14662572E-06
22 3.07260058E-06 3.07260058E-06 1.30146079E-05 1.30146079E-05 1.68289412E-05 9.38025375E-06
23 3.41044865E-06 3.41044865E-06 1.36538566E-05 1.36538566E-05 1.74746368E-05 9.44864306E-06
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 6.78849778E-06 6.78849722E-06 1.43095138E-05 1.43095138E-05 1.71586773E-05 9.29448604E-06
27 6.08576132E-06 6.08576132E-06 1.27255335E-05 1.27255335E-05 2.22839760E-05 1.27986900E-05
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 9.48221550E-06 9.48221550E-06 1.31212370E-05 1.31212370E-05 3.02412932E-05 1.31521480E-05
31 8.53796889E-06 8.53796889E-06 1.33794528E-05 1.33794528E-05 3.53936314E-05 1.48050271E-05
32 1.17816293E-05 1.17816263E-05 1.38205963E-05 1.38205963E-05 2.36964896E-05 1.21550787E-05
33 1.27305207E-05 1.27406578E-05 1.38319121E-05 1.38319121E-05 2.54089206E-05 1.24223366E-05
34 1.36187892E-05 1.36228452E-05 1.32838942E-05 1.32838942E-05 2.96068519E-05 1.34374840E-05
35 1.46114789E-05 1.46624171E-05 1.38123708E-05 1.38123708E-05 2.85605636E-05 1.31309255E-05
36 1.54120270E-05 1.54671851E-05 1.39510984E-05 1.39510984E-05 2.99708306E-05 1.34857757E-05
37 1.69568014E-05 1.70881564E-05 1.31080583E-05 1.31080583E-05 3.19099495E-05 1.40137670E-05
38 1.78229361E-05 1.79701668E-05 1.29941003E-05 1.29941003E-05 3.63470418E-05 1.46733995E-05
39 1.88008835E-05 1.89664601E-05 1.28165785E-05 1.28165785E-05 3.73567699E-05 1.51578483E-05
40 1.96927801E-05 1.98726845E-05 1.26269347E-05 1.26269347E-05 3.89030234E-05 1.56049464E-05
41 2.06296918E-05 2.08262851E-05 1.24262727E-05 1.24262727E-05 4.03795025E-05 1.60091344E-05
42 2.16411238E-05 2.18558518E-05 1.22030855E-05 1.22030855E-05 4.21042615E-05 1.68901142E-05
43 2.26349793E-05 2.28656034E-05 1.19249896E-05 1.19249896E-05 4.14797573E-05 1.67374336E-05
44 2.43776352E-05 2.46405071E-05 1.13936477E-05 1.13936477E-05 4.39786600E-05 1.74009490E-05
45 2.53730196E-05 2.56507811E-05 1.11259457E-05 1.11259457E-05 4.49183798E-05 1.80824991E-05
