#intial_mass winds winds_init cc cc_init
11 2.73920395E-08 2.73914639E-08 1.33868476E-06 1.30919675E-07
12 3.73188761E-08 3.73182042E-08 1.42842181E-06 1.36074562E-07
13 4.93764818E-08 4.93757095E-08 3.05652869E-06 1.41580637E-07
14 6.37516497E-08 6.37507712E-08 2.03901072E-06 1.41184286E-07
15 8.04775284E-08 8.04765389E-08 2.50964673E-06 1.38659561E-07
16 9.97961927E-08 9.97950856E-08 3.79450674E-06 1.37885735E-07
17 1.16043368E-07 1.16042204E-07 5.36865394E-06 1.41959637E-07
18 1.32315000E-07 1.32313790E-07 7.38032420E-06 1.41420667E-07
19 1.41202644E-07 1.41201469E-07 7.07818155E-06 1.50657832E-07
20 1.40899731E-07 1.40898661E-07 7.60974854E-06 1.64665108E-07
21 1.49488702E-07 1.49487650E-07 8.73148532E-06 1.72217234E-07
22 1.68739964E-07 1.68738827E-07 1.03558214E-05 1.70827921E-07
23 1.99741873E-07 1.99740586E-07 1.15124172E-05 1.46695754E-07
24 2.11960128E-07 2.11958853E-07 1.27901279E-05 1.55349028E-07
25 2.05901317E-07 2.05900099E-07 1.97480693E-05 1.78991068E-07
26 2.34956970E-07 2.34955722E-07 1.58542055E-05 1.64759375E-07
27 2.43575428E-07 2.43574202E-07 1.62579696E-05 1.73205734E-07
28 2.52387238E-07 2.52386040E-07 1.96088799E-05 1.81036478E-07
29 2.60912591E-07 2.60911400E-07 1.84791607E-05 1.90593878E-07
30 2.63011723E-07 2.63010565E-07 2.26831093E-05 2.05058555E-07
31 2.72604902E-07 2.72603751E-07 2.41323285E-05 2.10743676E-07
32 2.81302227E-07 2.81301092E-07 2.69040321E-05 2.17871509E-07
33 3.07972036E-07 3.07970898E-07 2.27957069E-05 2.06348169E-07
34 3.13421745E-07 3.13420623E-07 2.46073914E-05 2.19757433E-07
35 3.29605765E-07 3.29604649E-07 3.16056219E-05 2.21752837E-07
36 3.49112452E-07 3.49111342E-07 3.14587652E-05 2.14760590E-07
37 3.60586639E-07 3.55016814E-07 3.86508268E-05 2.25835686E-07
38 3.81568602E-07 3.64924744E-07 4.24354905E-05 2.31841698E-07
39 4.06420692E-07 3.75806481E-07 4.29689250E-05 2.37101885E-07
40 4.27893954E-07 3.86098800E-07 4.33322862E-05 2.44523667E-07
41 4.52941286E-07 3.97182803E-07 4.34480025E-05 2.57914632E-07
42 4.80557933E-07 4.08898864E-07 4.33149767E-05 2.60076042E-07
43 5.06281869E-07 4.20130878E-07 4.25699060E-05 2.65908912E-07
44 5.34628375E-07 4.31817997E-07 4.43213630E-05 2.75696575E-07
45 5.60947497E-07 4.42827976E-07 4.26400063E-05 2.79982589E-07
