#intial_mass winds winds_init cc cc_init
11 4.03162821E-06 4.03162821E-06 4.13405619E-04 1.92694869E-05
12 5.49270113E-06 5.49270113E-06 2.74983536E-04 2.00282118E-05
13 7.26739191E-06 7.26739191E-06 1.21857235E-03 2.08386266E-05
14 9.38319356E-06 9.38319356E-06 6.94197879E-04 2.07802895E-05
15 1.18449852E-05 1.18449852E-05 5.95552964E-04 2.04086864E-05
16 1.46883965E-05 1.46883965E-05 7.91077210E-04 2.02947904E-05
17 1.70797379E-05 1.70797379E-05 1.59214711E-03 2.08944100E-05
18 1.94746805E-05 1.94746805E-05 7.87535894E-04 2.08150814E-05
19 2.07828185E-05 2.07828185E-05 1.99797417E-03 2.21746588E-05
20 2.07382496E-05 2.07382496E-05 1.02959937E-03 2.42363276E-05
21 2.20024248E-05 2.20024248E-05 8.69695925E-04 2.53478916E-05
22 2.48359203E-05 2.48359203E-05 1.19019264E-03 2.51434048E-05
23 2.93989319E-05 2.93989319E-05 9.45001755E-04 2.15914981E-05
24 3.11972844E-05 3.11972844E-05 1.47937717E-03 2.28651352E-05
25 3.03055233E-05 3.03055233E-05 2.15874995E-03 2.63449023E-05
26 3.45820918E-05 3.45820918E-05 1.27171595E-03 2.42502024E-05
27 3.58506076E-05 3.58506076E-05 1.29810951E-03 2.54933845E-05
28 3.71475830E-05 3.71475830E-05 1.31907110E-03 2.66459571E-05
29 3.84023929E-05 3.84023929E-05 1.38619466E-03 2.80526684E-05
30 3.87113597E-05 3.87113597E-05 1.44800787E-03 3.01816602E-05
31 4.01233383E-05 4.01233383E-05 1.54822760E-03 3.10184280E-05
32 4.14034614E-05 4.14034614E-05 1.55576017E-03 3.20675421E-05
33 4.53288719E-05 4.53288719E-05 1.71555612E-03 3.03714728E-05
34 4.61309928E-05 4.61309928E-05 1.77377936E-03 3.23451228E-05
35 4.85130471E-05 4.85130479E-05 1.80054352E-03 3.26388176E-05
36 5.13841414E-05 5.13841517E-05 1.85070630E-03 3.16096597E-05
37 5.28657132E-05 5.22533519E-05 1.88140801E-03 3.32397541E-05
38 5.55414933E-05 5.37116562E-05 1.91055093E-03 3.41237523E-05
39 5.86795523E-05 5.53132908E-05 1.95526115E-03 3.48979759E-05
40 6.14221471E-05 5.68281716E-05 2.06255487E-03 3.59903552E-05
41 6.45872052E-05 5.84595770E-05 2.01994324E-03 3.79613120E-05
42 6.80575841E-05 6.01840121E-05 1.97818327E-03 3.82794403E-05
43 7.12985103E-05 6.18372025E-05 2.07543038E-03 3.91379547E-05
44 7.48442165E-05 6.35573777E-05 1.94121555E-03 4.05785574E-05
45 7.81397358E-05 6.51778878E-05 2.08254404E-03 4.12093967E-05
