#intial_mass winds winds_init cc cc_init
11 8.28479255E-99 1.65376070E-99 9.89780393E-04 7.90428047E-99
12 6.95546001E-99 2.25308803E-99 3.39162763E-04 8.21550693E-99
13 1.12018877E-98 2.98106037E-99 1.89414721E-03 8.54793643E-99
14 2.43319195E-98 3.84895528E-99 1.13026811E-03 8.52400674E-99
15 1.44189888E-98 4.85877415E-99 6.66102773E-04 8.37157635E-99
16 4.54706119E-98 6.02513216E-99 1.41348881E-03 8.32485659E-99
17 3.81807650E-98 7.00605258E-99 3.35877969E-03 8.57081859E-99
18 6.78036395E-98 7.98845017E-99 1.20602540E-03 8.53827826E-99
19 3.39841306E-98 8.52504413E-99 3.29764058E-03 9.09597247E-99
20 3.34845430E-98 8.50676209E-99 1.47569790E-03 9.94166227E-99
21 2.17420566E-98 9.02532263E-99 4.51885713E-04 1.03976222E-98
22 1.35618660E-98 1.01876132E-98 1.65281616E-03 1.03137424E-98
23 3.83232822E-98 1.20593456E-98 1.59083051E-03 8.85676184E-99
24 2.45505572E-98 1.27970239E-98 9.03498225E-03 9.37920360E-99
25 1.81050792E-98 1.24312264E-98 8.99818259E-03 1.08065927E-98
26 4.43524814E-98 1.41854608E-98 3.95481620E-03 9.94735366E-99
27 4.66076980E-98 1.47058019E-98 3.68206063E-03 1.04573029E-98
28 2.18872435E-98 1.52378169E-98 3.54099139E-03 1.09300844E-98
29 4.15059090E-98 1.57525359E-98 3.48254322E-03 1.15071127E-98
30 1.98656747E-98 1.58792730E-98 1.64513633E-03 1.23804182E-98
31 2.57158219E-98 1.64584620E-98 1.53444604E-03 1.27236576E-98
32 3.55444268E-98 1.69835643E-98 1.04445070E-03 1.31540008E-98
33 1.12199783E-97 1.85937549E-98 4.97348767E-03 1.24582787E-98
34 1.29751888E-97 1.89227822E-98 9.20607705E-03 1.32678635E-98
35 1.41510112E-97 1.98998935E-98 3.86131653E-03 1.33883361E-98
36 1.61112899E-97 2.10776108E-98 2.90781282E-03 1.29661790E-98
37 1.83141843E-97 2.14341539E-98 1.85801673E-03 1.36348383E-98
38 1.90411600E-97 2.20323456E-98 1.54848804E-03 1.39974515E-98
39 2.00896991E-97 2.26893308E-98 1.72154724E-03 1.43150355E-98
40 1.99990223E-97 2.33107300E-98 4.77822234E-03 1.47631259E-98
41 2.17978853E-97 2.39799271E-98 1.03387390E-02 1.55716059E-98
42 2.22914126E-97 2.46872848E-98 8.02764809E-03 1.57021011E-98
43 2.38960777E-97 2.53654180E-98 8.62428858E-03 1.60542609E-98
44 2.49988391E-97 2.60710283E-98 9.29650906E-03 1.66451914E-98
45 2.58140044E-97 2.67357562E-98 9.75024715E-03 1.69039596E-98
