#int_mass winds winds_init rlof rlof_init cc cc_init
11 2.87514095E-99 7.13713080E-100 3.78818463E-98 7.22645320E-99 3.76195938E-07 1.83670235E-99
12 3.67574300E-99 8.80707031E-100 2.85151365E-98 7.66033478E-99 9.53406717E-07 2.17529390E-99
13 5.74029360E-99 1.07879975E-99 2.31315190E-98 8.06520777E-99 1.96660508E-06 2.55774811E-99
14 8.02075089E-99 1.30653444E-99 2.98017950E-98 8.44358027E-99 3.24341117E-07 2.78726011E-99
15 9.92082463E-99 1.56393659E-99 2.78590520E-98 8.79359869E-99 6.57702790E-07 3.18994573E-99
16 1.15180258E-98 1.80429367E-99 6.12264296E-98 9.19611307E-99 7.07802109E-07 3.51300662E-99
17 1.30190117E-98 2.15621551E-99 3.00498812E-98 9.48764718E-99 5.78829889E-07 3.88517090E-99
18 1.42487726E-98 2.46586312E-99 3.45164166E-98 9.93653523E-99 7.15939451E-07 4.12448929E-99
19 1.55672869E-98 2.74978163E-99 6.14861124E-98 1.04332195E-98 7.52525143E-07 4.37733621E-99
20 5.37713264E-93 2.12156873E-99 9.91987976E-98 1.09879711E-98 1.09053250E-06 5.52865090E-99
21 1.43857900E-98 2.60016394E-99 9.33287402E-98 1.12361034E-98 7.49603400E-07 5.73422504E-99
22 4.59220692E-99 2.46535692E-99 5.19419460E-98 1.04425072E-98 3.62735121E-05 7.52641709E-99
23 4.35927483E-99 2.73643546E-99 6.13638492E-98 1.09554200E-98 2.42217484E-06 7.58129049E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 2.56555697E-98 5.44687413E-99 1.04613310E-97 1.14814985E-98 1.18054869E-06 7.45759980E-99
27 1.19752129E-98 4.88302120E-99 5.74033468E-98 1.02105631E-98 8.27248067E-05 1.02692615E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 2.91626018E-98 7.60822795E-99 8.79068372E-98 1.05280630E-98 5.92318201E-07 1.05528650E-98
31 1.76839530E-98 6.85059452E-99 8.17501547E-98 1.07352472E-98 6.42957876E-07 1.18790826E-98
32 2.14866053E-98 9.45320196E-99 1.36797339E-97 1.10892067E-98 1.57294115E-06 9.75284831E-99
33 2.56795443E-98 1.02226983E-98 1.31906632E-97 1.10982861E-98 1.39972014E-06 9.96728758E-99
34 2.39257747E-98 1.09305375E-98 9.31169496E-98 1.06585739E-98 1.16440435E-06 1.07818096E-98
35 3.14233963E-98 1.17646569E-98 1.32807425E-97 1.10826067E-98 1.17430847E-06 1.05358367E-98
36 4.91760523E-98 1.24103771E-98 1.51525782E-97 1.11939173E-98 1.18796090E-06 1.08205572E-98
37 9.83169636E-91 1.37109928E-98 6.78753569E-98 1.05174888E-98 1.13261932E-06 1.12442007E-98
38 7.67194783E-98 1.44186899E-98 7.06426873E-98 1.04260525E-98 5.02933835E-07 1.17734688E-98
39 1.46220327E-90 1.52180840E-98 6.83927263E-98 1.02836147E-98 7.99672669E-07 1.21621751E-98
40 1.73304894E-96 1.59452096E-98 6.60841549E-98 1.01314506E-98 7.61812575E-07 1.25209124E-98
41 2.66842453E-96 1.67103483E-98 6.92803509E-98 9.97044573E-99 7.01873275E-07 1.28452199E-98
42 5.81048772E-93 1.75364399E-98 6.41559833E-98 9.79136744E-99 1.84178408E-06 1.35520901E-98
43 2.24310053E-95 1.83466325E-98 6.77575121E-98 9.56823211E-99 7.13966852E-07 1.34295840E-98
44 2.42894971E-95 1.97707588E-98 6.45679096E-98 9.14190032E-99 2.07402171E-06 1.39619677E-98
45 1.18442982E-95 2.05813704E-98 6.16918393E-98 8.92710479E-99 2.81542876E-06 1.45088218E-98
