#int_mass winds winds_init rlof rlof_init cc cc_init
11 2.13027478E-05 2.13028012E-05 2.15694084E-04 2.15694093E-04 8.40026241E-04 5.48216168E-05
12 2.62870644E-05 2.62872116E-05 2.28644512E-04 2.28644526E-04 4.01846161E-03 6.49278467E-05
13 3.21995320E-05 3.21998535E-05 2.40729096E-04 2.40729114E-04 9.27308428E-04 7.63432826E-05
14 3.89966591E-05 3.89972443E-05 2.52022696E-04 2.52022720E-04 8.65133542E-03 8.31937226E-05
15 4.66792016E-05 4.66801451E-05 2.62469985E-04 2.62470017E-04 4.44168997E-03 9.52130225E-05
16 5.38530071E-05 5.38542873E-05 2.74484158E-04 2.74484206E-04 5.57363671E-03 1.04855696E-04
17 6.43564948E-05 6.43583979E-05 2.83185816E-04 2.83185873E-04 1.31412575E-02 1.15964000E-04
18 7.35983438E-05 7.36007134E-05 2.96584127E-04 2.96584216E-04 1.31109618E-02 1.23107139E-04
19 8.20724394E-05 8.20750706E-05 3.11409030E-04 3.11409175E-04 1.11406225E-02 1.30654076E-04
20 6.33231876E-05 6.33242660E-05 3.27967067E-04 3.27967315E-04 4.06247950E-03 1.65018344E-04
21 7.76075451E-05 7.76093042E-05 3.35373161E-04 3.35373534E-04 4.33779770E-03 1.71154291E-04
22 7.35854149E-05 7.35856045E-05 3.11685921E-04 3.11686392E-04 3.61921395E-03 2.24647371E-04
23 8.16765037E-05 8.16767160E-05 3.26995200E-04 3.26995736E-04 3.92111404E-03 2.26285224E-04
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 1.62571729E-04 1.62577484E-04 3.42697393E-04 3.42698048E-04 5.90628381E-03 2.22593323E-04
27 1.45746975E-04 1.45747686E-04 3.04762511E-04 3.04763358E-04 1.37653715E-02 3.06515380E-04
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 2.27082834E-04 2.27089249E-04 3.14239121E-04 3.14240049E-04 4.15814130E-03 3.14980334E-04
31 2.04473997E-04 2.04475520E-04 3.20422903E-04 3.20424050E-04 9.21191700E-03 3.54565079E-04
32 2.82143935E-04 2.82157757E-04 3.30987949E-04 3.30988980E-04 1.35130017E-02 2.91101556E-04
33 3.05407646E-04 3.05125569E-04 3.31258908E-04 3.31259982E-04 1.64033724E-02 2.97502108E-04
34 3.26374107E-04 3.26253046E-04 3.18134414E-04 3.18135519E-04 1.13926385E-02 3.21813838E-04
35 3.52637410E-04 3.51149717E-04 3.30790685E-04 3.30791987E-04 1.13260224E-02 3.14472077E-04
36 3.72101266E-04 3.70423078E-04 3.34112490E-04 3.34114369E-04 9.50635752E-03 3.22970372E-04
37 4.13272943E-04 4.09243662E-04 3.13923756E-04 3.13924433E-04 9.51926665E-03 3.35615218E-04
38 4.35064697E-04 4.30366898E-04 3.11194509E-04 3.11195256E-04 6.94242829E-03 3.51412733E-04
39 4.59689573E-04 4.54227093E-04 3.06942985E-04 3.06943792E-04 7.10314317E-03 3.63014782E-04
40 4.82120855E-04 4.75930230E-04 3.02401152E-04 3.02402021E-04 7.34040141E-03 3.73722319E-04
41 5.05795066E-04 4.98767976E-04 2.97595438E-04 2.97596372E-04 7.88375009E-03 3.83402202E-04
42 5.31353162E-04 5.23425034E-04 2.92250271E-04 2.92251270E-04 7.58352597E-03 4.04500758E-04
43 5.56458132E-04 5.47607540E-04 2.85590098E-04 2.85591160E-04 1.24014067E-02 4.00844214E-04
44 6.00075669E-04 5.90114648E-04 2.72864966E-04 2.72866072E-04 8.17600136E-03 4.16734721E-04
45 6.25184461E-04 6.14309663E-04 2.66453704E-04 2.66454887E-04 8.78691719E-03 4.33057142E-04
