#intial_mass winds winds_init cc cc_init
11 1.40617149E-98 1.65376070E-99 2.64179561E-05 7.90428047E-99
12 1.59351958E-98 2.25308803E-99 1.09002409E-05 8.21550693E-99
13 2.18748191E-98 2.98106037E-99 3.51943138E-05 8.54793643E-99
14 2.90368964E-98 3.84895528E-99 4.41113863E-05 8.52400674E-99
15 2.78629364E-98 4.85877415E-99 5.16277239E-05 8.37157635E-99
16 3.75761790E-98 6.02513216E-99 8.00067437E-05 8.32485659E-99
17 3.35597522E-98 7.00605258E-99 9.84200002E-05 8.57081859E-99
18 5.14480686E-98 7.98845017E-99 1.83765926E-05 8.53827826E-99
19 7.43472114E-98 8.52504413E-99 1.28185231E-05 9.09597247E-99
20 7.82560994E-98 8.50676209E-99 8.15708316E-05 9.94166227E-99
21 7.38995076E-98 9.02532263E-99 2.26159367E-05 1.03976222E-98
22 6.09137263E-98 1.01876132E-98 6.10535546E-05 1.03137424E-98
23 8.99150688E-98 1.20593456E-98 1.48290001E-04 8.85676184E-99
24 1.22665818E-97 1.27970239E-98 2.53341000E-04 9.37920360E-99
25 6.35685453E-98 1.24312264E-98 3.46412923E-04 1.08065927E-98
26 1.78809897E-76 1.41854608E-98 1.39346796E-04 9.94735366E-99
27 7.06068153E-98 1.47058019E-98 9.93785983E-05 1.04573029E-98
28 1.06639635E-97 1.52378169E-98 2.41036578E-04 1.09300844E-98
29 7.95872971E-98 1.57525359E-98 7.96620613E-05 1.15071127E-98
30 9.73981421E-98 1.58792730E-98 1.64233378E-04 1.23804182E-98
31 7.25719168E-98 1.64584620E-98 5.60391518E-05 1.27236576E-98
32 1.08355074E-97 1.69835643E-98 1.29627405E-04 1.31540008E-98
33 4.22105233E-46 1.85937549E-98 2.69579487E-05 1.24582787E-98
34 1.44142251E-46 1.89227822E-98 3.89302212E-05 1.32678635E-98
35 1.29561075E-44 1.98998935E-98 2.48097502E-05 1.33883361E-98
36 9.53678660E-45 2.10776108E-98 6.11077985E-05 1.29661790E-98
37 2.57367629E-45 2.14341539E-98 8.52919536E-05 1.36348383E-98
38 3.00555188E-40 2.20323456E-98 1.02548233E-04 1.39974515E-98
39 2.16668941E-42 2.26893308E-98 1.14689154E-04 1.43150355E-98
40 3.75233550E-42 2.33107300E-98 1.03316829E-04 1.47631259E-98
41 1.89893445E-42 2.39799271E-98 1.30852657E-04 1.55716059E-98
42 1.64283699E-39 2.46872848E-98 1.50482985E-04 1.57021011E-98
43 6.73071802E-40 2.53654180E-98 1.77312335E-04 1.60542609E-98
44 8.16704165E-40 2.60710283E-98 1.86934388E-04 1.66451914E-98
45 9.96746512E-40 2.67357562E-98 1.70372453E-04 1.69039596E-98
