#intial_mass winds winds_init cc cc_init
11 6.34161194E-47 3.08670328E-47 1.60586525E-05 1.47531432E-46
12 8.64018100E-47 4.20533286E-47 1.82364109E-05 1.53340397E-46
13 1.16477545E-46 5.56407518E-47 2.77397033E-05 1.59545111E-46
14 6.41532265E-44 7.18397947E-47 4.63057837E-05 1.59098469E-46
15 2.47578831E-41 9.06878132E-47 7.75055626E-05 1.56253394E-46
16 1.17847968E-35 1.12457596E-46 1.11749061E-04 1.55381381E-46
17 1.06925576E-34 1.30766232E-46 1.41279196E-04 1.59972201E-46
18 2.78757214E-33 1.49102439E-46 1.20610849E-04 1.59364844E-46
19 2.77988321E-33 1.59117832E-46 1.69372920E-04 1.69774068E-46
20 2.94117839E-32 1.58776602E-46 2.01307179E-04 1.85558658E-46
21 9.02591532E-33 1.68455406E-46 2.29459556E-04 1.94069036E-46
22 9.63468856E-37 1.90149271E-46 2.95153526E-04 1.92503440E-46
23 2.97125924E-39 2.25084692E-46 3.35292206E-04 1.65309261E-46
24 4.99706191E-43 2.38853274E-46 2.12314439E-04 1.75060506E-46
25 6.75636913E-38 2.32025755E-46 3.09558511E-04 2.01702369E-46
26 2.59828942E-34 2.64768105E-46 3.29736285E-04 1.85664886E-46
27 1.36740516E-37 2.74480141E-46 3.36717331E-04 1.95182962E-46
28 3.50471184E-38 2.84410070E-46 3.82592629E-04 2.04007311E-46
29 6.60864734E-38 2.94017171E-46 3.73935190E-04 2.14777402E-46
30 2.92523056E-37 2.96382689E-46 4.69690375E-04 2.31077432E-46
31 4.08214534E-37 3.07193108E-46 5.21720910E-04 2.37483910E-46
32 5.88969213E-37 3.16994011E-46 6.02837256E-04 2.45516159E-46
33 3.24396795E-28 3.47047819E-46 4.98506989E-04 2.32530679E-46
34 5.18477155E-28 3.53189032E-46 5.05212667E-04 2.47641378E-46
35 3.82791209E-27 3.71426571E-46 6.69555048E-04 2.49889970E-46
36 1.11199558E-26 3.93408373E-46 6.77093394E-04 2.42010511E-46
37 1.00242494E-19 4.00063161E-46 7.55208867E-04 2.54490872E-46
38 1.14065415E-18 4.11228260E-46 7.73132912E-04 2.61258957E-46
39 1.85617067E-19 4.23490727E-46 7.91356063E-04 2.67186583E-46
40 5.05739478E-20 4.35088988E-46 7.42559960E-04 2.75550079E-46
41 3.09122369E-19 4.47579386E-46 7.97153752E-04 2.90640158E-46
42 3.23782243E-19 4.60782041E-46 8.00570544E-04 2.93075819E-46
43 5.53128526E-19 4.73439230E-46 8.22380907E-04 2.99648794E-46
44 1.56862098E-19 4.86609270E-46 8.14429156E-04 3.10678365E-46
45 1.56250194E-18 4.99016252E-46 8.16449286E-04 3.15508210E-46
