#int_mass winds winds_init rlof rlof_init cc cc_init
11 9.98375310E-100 7.09866643E-100 4.25263999E-98 7.18750744E-99 9.44394029E-13 1.82680375E-99
12 1.20589902E-99 8.75960607E-100 4.60045775E-98 7.61905068E-99 1.07183210E-12 2.16357052E-99
13 1.49049403E-99 1.07298574E-99 5.14365878E-98 8.02174168E-99 2.02052306E-12 2.54396355E-99
14 1.69413692E-99 1.29949309E-99 6.01251561E-98 8.39807501E-99 9.33961354E-12 2.77223864E-99
15 1.90277513E-99 1.55550801E-99 6.47656587E-98 8.74620705E-99 2.40987110E-12 3.17275405E-99
16 2.13392023E-99 1.79456973E-99 5.89918472E-98 9.14655215E-99 2.71004420E-12 3.49407386E-99
17 2.48933816E-99 2.14459495E-99 6.41666274E-98 9.43651509E-99 4.21048665E-13 3.86423242E-99
18 2.84606612E-99 2.45257377E-99 6.53831675E-98 9.88298393E-99 1.48372127E-09 4.10226105E-99
19 3.19590299E-99 2.73496214E-99 6.81123501E-98 1.03769915E-98 1.06693068E-12 4.35374529E-99
20 1.26995189E-57 2.11013489E-99 7.35167029E-98 1.09287532E-98 8.12993026E-14 5.49885516E-99
21 3.56644118E-99 2.58615079E-99 7.73553001E-98 1.11755483E-98 2.14720202E-09 5.70332139E-99
22 5.39782038E-99 2.45207030E-99 7.20471911E-98 1.03862290E-98 4.48891639E-11 7.48585472E-99
23 3.90818496E-99 2.72168790E-99 7.49333214E-98 1.08963776E-98 1.39992188E-05 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 6.71957418E-99 5.41751911E-99 8.00763162E-98 1.14196209E-98 3.21469089E-09 7.41740831E-99
27 1.55407389E-98 4.85670498E-99 7.43165732E-98 1.01555349E-98 2.83135036E-09 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 1.07083373E-98 7.56722468E-99 7.81898925E-98 1.04713238E-98 1.76475421E-09 1.04959921E-98
31 1.02964557E-98 6.81367439E-99 7.81707336E-98 1.06773913E-98 4.63713510E-06 1.18150622E-98
32 1.27449236E-98 9.40225550E-99 8.00743044E-98 1.10294432E-98 1.76423371E-12 9.70028696E-99
33 1.40926606E-98 1.01676048E-98 7.39149392E-98 1.10384737E-98 5.52109100E-10 9.91357055E-99
34 1.61721688E-98 1.08716292E-98 7.29304025E-98 1.06011313E-98 1.27606768E-12 1.07237028E-98
35 1.28338359E-98 1.17012532E-98 7.58165041E-98 1.10228789E-98 8.52576527E-12 1.04790556E-98
36 1.97371968E-98 1.23434934E-98 8.32823335E-98 1.11335896E-98 2.03802106E-13 1.07622416E-98
37 1.56032346E-98 1.36370997E-98 6.92609180E-98 1.04608066E-98 7.48590294E-14 1.11836019E-98
38 1.66253334E-98 1.43409828E-98 6.74356882E-98 1.03698631E-98 6.77917084E-12 1.17100176E-98
39 1.80465499E-98 1.51360687E-98 6.57385407E-98 1.02281929E-98 2.95561711E-09 1.20966291E-98
40 1.83297093E-98 1.58592756E-98 6.40214252E-98 1.00768488E-98 8.12779649E-12 1.24534330E-98
41 1.88054007E-98 1.66202907E-98 6.48515401E-98 9.91671168E-99 7.05360035E-09 1.27759928E-98
42 2.03615883E-98 1.74419302E-98 6.05244977E-98 9.73859850E-99 1.27500608E-11 1.34790534E-98
43 2.18122114E-98 1.82477564E-98 5.85412543E-98 9.51666572E-99 3.97314645E-16 1.33572075E-98
44 2.30082283E-98 1.96642076E-98 6.86549767E-98 9.09263158E-99 1.23003217E-09 1.38867220E-98
45 2.44172385E-98 2.04704505E-98 6.11725619E-98 8.87899365E-99 1.68669857E-11 1.44306289E-98
