#intial_mass winds winds_init cc cc_init
11 3.10100391E-06 3.10100391E-06 1.64029210E-05 1.48214942E-05
12 4.22481608E-06 4.22481608E-06 1.47706900E-05 1.54050820E-05
13 5.58985342E-06 5.58985342E-06 2.04421432E-05 1.60284280E-05
14 7.21726270E-06 7.21726270E-06 1.49829404E-05 1.59835569E-05
15 9.11079679E-06 9.11079679E-06 1.46333152E-05 1.56977313E-05
16 1.12978609E-05 1.12978609E-05 1.35112345E-05 1.56101260E-05
17 1.31372069E-05 1.31372069E-05 1.36873487E-05 1.60713349E-05
18 1.49793228E-05 1.49793228E-05 1.19515720E-05 1.60103178E-05
19 1.59855022E-05 1.59855022E-05 1.25618818E-05 1.70560628E-05
20 1.59512211E-05 1.59512211E-05 1.37485243E-05 1.86418347E-05
21 1.69235856E-05 1.69235856E-05 1.40181568E-05 1.94968154E-05
22 1.91030229E-05 1.91030229E-05 1.42101167E-05 1.93395305E-05
23 2.26127505E-05 2.26127505E-05 1.04986086E-05 1.66075135E-05
24 2.39959877E-05 2.39959877E-05 1.00285635E-05 1.75871558E-05
25 2.33100726E-05 2.33100726E-05 1.13054007E-05 2.02636852E-05
26 2.65994770E-05 2.65994770E-05 8.49935093E-06 1.86525068E-05
27 2.75751802E-05 2.75751802E-05 9.53884572E-06 1.96087241E-05
28 2.85727736E-05 2.85727736E-05 9.72424091E-06 2.04952472E-05
29 2.95379346E-05 2.95379346E-05 1.09770918E-05 2.15772462E-05
30 2.97755823E-05 2.97755823E-05 1.19257388E-05 2.32148009E-05
31 3.08616327E-05 3.08616327E-05 1.33083222E-05 2.38584168E-05
32 3.18462638E-05 3.18462638E-05 1.41077086E-05 2.46653630E-05
33 3.48655684E-05 3.48655684E-05 1.28090511E-05 2.33607989E-05
34 3.54825350E-05 3.54825350E-05 1.38690988E-05 2.48788695E-05
35 3.73147381E-05 3.73147382E-05 1.26638894E-05 2.51047705E-05
36 3.95231000E-05 3.95231025E-05 1.24285184E-05 2.43131741E-05
37 4.01181256E-05 4.01916645E-05 1.17129615E-05 2.55669923E-05
38 4.10929668E-05 4.13133472E-05 1.19272874E-05 2.62469364E-05
39 4.21187577E-05 4.25452751E-05 1.23355480E-05 2.68424453E-05
40 4.31207029E-05 4.37104746E-05 1.59963518E-05 2.76826697E-05
41 4.41576265E-05 4.49653012E-05 1.50933391E-05 2.91986688E-05
42 4.52249610E-05 4.62916834E-05 1.55661546E-05 2.94433633E-05
43 4.62745729E-05 4.75632664E-05 1.41351106E-05 3.01037060E-05
44 4.73355720E-05 4.88863721E-05 1.33852152E-05 3.12117731E-05
45 4.83632135E-05 5.01328183E-05 1.44786472E-05 3.16969953E-05
