#intial_mass winds winds_init cc cc_init
11 1.24408996E-06 1.24408996E-06 7.22639364E-05 5.94622670E-06
12 1.69495152E-06 1.69495152E-06 3.98462173E-05 6.18035593E-06
13 2.24259006E-06 2.24259006E-06 1.29586553E-04 6.43043577E-06
14 2.89548944E-06 2.89548944E-06 1.14969988E-04 6.41243395E-06
15 3.65515529E-06 3.65515529E-06 1.06522199E-04 6.29776373E-06
16 4.53258229E-06 4.53258229E-06 1.48701188E-04 6.26261742E-06
17 5.27050844E-06 5.27050844E-06 2.47063743E-04 6.44764954E-06
18 6.00954583E-06 6.00954583E-06 2.07722452E-04 6.42317013E-06
19 6.41321436E-06 6.41321436E-06 2.86264045E-04 6.84271194E-06
20 6.39946116E-06 6.39946116E-06 2.38843134E-04 7.47890688E-06
21 6.78956353E-06 6.78956353E-06 2.30869546E-04 7.82191609E-06
22 7.66393070E-06 7.66393070E-06 2.66509252E-04 7.75881503E-06
23 9.07199628E-06 9.07199628E-06 2.24113072E-04 6.66275873E-06
24 9.62693640E-06 9.62693640E-06 2.72146184E-04 7.05578086E-06
25 9.35175452E-06 9.35175452E-06 4.91155428E-04 8.12957615E-06
26 1.06714288E-05 1.06714288E-05 2.82244332E-04 7.48318840E-06
27 1.10628706E-05 1.10628706E-05 2.91467392E-04 7.86681266E-06
28 1.14630945E-05 1.14630945E-05 2.91902018E-04 8.22247638E-06
29 1.18503069E-05 1.18503069E-05 3.18129181E-04 8.65656290E-06
30 1.19456486E-05 1.19456486E-05 3.52065939E-04 9.31353255E-06
31 1.23813606E-05 1.23813606E-05 3.63260805E-04 9.57174444E-06
32 1.27763841E-05 1.27763841E-05 3.61095377E-04 9.89548270E-06
33 1.39876973E-05 1.39876972E-05 3.70561453E-04 9.37210538E-06
34 1.42352177E-05 1.42352177E-05 3.82414874E-04 9.98113927E-06
35 1.49702817E-05 1.49702782E-05 4.35728401E-04 1.00717683E-05
36 1.58563010E-05 1.58562506E-05 4.03439155E-04 9.75418822E-06
37 1.65909441E-05 1.61244706E-05 4.38916088E-04 1.02572068E-05
38 1.79682886E-05 1.65744778E-05 4.50138139E-04 1.05299932E-05
39 1.97194559E-05 1.70687143E-05 4.59102787E-04 1.07689051E-05
40 2.11872425E-05 1.75361800E-05 4.53430164E-04 1.11059942E-05
41 2.30036709E-05 1.80396032E-05 4.72440355E-04 1.17141970E-05
42 2.50853471E-05 1.85717337E-05 4.81599631E-04 1.18123659E-05
43 2.69457425E-05 1.90818793E-05 4.77448658E-04 1.20772884E-05
44 2.90653332E-05 1.96126953E-05 4.78730969E-04 1.25218332E-05
45 3.09224189E-05 2.01127564E-05 5.00070423E-04 1.27164992E-05
