#intial_mass winds winds_init cc cc_init
11 4.82509638E-06 4.82509638E-06 9.53756667E-05 2.30619310E-05
12 6.57372430E-06 6.57372430E-06 1.93757896E-04 2.39699812E-05
13 8.69769348E-06 8.69769348E-06 2.42747307E-04 2.49398944E-05
14 1.12299078E-05 1.12299078E-05 2.78232094E-04 2.48700759E-05
15 1.41762068E-05 1.41762068E-05 3.34375652E-04 2.44253373E-05
16 1.75792323E-05 1.75792323E-05 4.00657877E-04 2.42890253E-05
17 2.04412156E-05 2.04412156E-05 5.08120647E-04 2.50066566E-05
18 2.33075088E-05 2.33075088E-05 5.54399679E-04 2.49117153E-05
19 2.48731027E-05 2.48731027E-05 6.77203810E-04 2.65388723E-05
20 2.48197621E-05 2.48197621E-05 6.42443244E-04 2.90062998E-05
21 2.63327407E-05 2.63327407E-05 7.51452793E-04 3.03366317E-05
22 2.97238989E-05 2.97238989E-05 7.62637300E-04 3.00918996E-05
23 3.51849607E-05 3.51849607E-05 6.45735555E-04 2.58409391E-05
24 3.73372484E-05 3.73372484E-05 5.68507227E-04 2.73652418E-05
25 3.62699790E-05 3.62699790E-05 5.98274669E-04 3.15298649E-05
26 4.13882226E-05 4.13882226E-05 8.14453601E-04 2.90229054E-05
27 4.29063961E-05 4.29063961E-05 8.18678402E-04 3.05107592E-05
28 4.44586303E-05 4.44586303E-05 8.13352899E-04 3.18901705E-05
29 4.59604004E-05 4.59604004E-05 8.82901278E-04 3.35737378E-05
30 4.63301752E-05 4.63301752E-05 9.61092845E-04 3.61217384E-05
31 4.80200465E-05 4.80200465E-05 1.00637780E-03 3.71231911E-05
32 4.95521117E-05 4.95521117E-05 1.00009771E-03 3.83787822E-05
33 5.42500857E-05 5.42500857E-05 1.03755045E-03 3.63489081E-05
34 5.52100726E-05 5.52100726E-05 1.04428854E-03 3.87109939E-05
35 5.80609449E-05 5.80609420E-05 1.09579036E-03 3.90624910E-05
36 6.14971477E-05 6.14971101E-05 1.21468285E-03 3.78307837E-05
37 6.38109720E-05 6.25373784E-05 1.27946970E-03 3.97816983E-05
38 6.80969146E-05 6.42826928E-05 1.27621163E-03 4.08396769E-05
39 7.31645094E-05 6.61995465E-05 1.29240697E-03 4.17662761E-05
40 7.74950867E-05 6.80125723E-05 1.32760059E-03 4.30736475E-05
41 8.25536884E-05 6.99650559E-05 1.33205205E-03 4.54325100E-05
42 8.81220699E-05 7.20288786E-05 1.29903862E-03 4.58132494E-05
43 9.33045405E-05 7.40074348E-05 1.30041940E-03 4.68407287E-05
44 9.90222063E-05 7.60661591E-05 1.24730133E-03 4.85648577E-05
45 1.04350532E-04 7.80056031E-05 1.28888991E-03 4.93198530E-05
