#int_mass winds winds_init rlof rlof_init cc cc_init
11 3.57629048E-66 7.09866643E-100 1.84811556E-98 7.18750744E-99 1.74241803E-07 1.82680375E-99
12 1.56012193E-64 8.75960607E-100 1.75452428E-98 7.61905068E-99 7.33209315E-07 2.16357052E-99
13 9.92799056E-64 1.07298574E-99 1.85051609E-98 8.02174168E-99 5.10398853E-07 2.54396355E-99
14 5.19593657E-63 1.29949309E-99 2.29713972E-98 8.39807501E-99 1.08541947E-06 2.77223864E-99
15 3.73341866E-46 1.55550801E-99 1.48258811E-98 8.74620705E-99 1.12775653E-06 3.17275405E-99
16 6.33618794E-46 1.79456973E-99 1.84271740E-98 9.14655215E-99 1.56501224E-06 3.49407386E-99
17 1.06970192E-45 2.14459495E-99 2.16080259E-98 9.43651509E-99 2.77300386E-06 3.86423242E-99
18 1.48800547E-45 2.45257377E-99 2.72785000E-98 9.88298393E-99 3.75908827E-06 4.10226105E-99
19 2.72471131E-45 2.73496214E-99 3.75226308E-98 1.03769915E-98 4.44712521E-06 4.35374529E-99
20 1.13757332E-49 2.11013489E-99 3.77147007E-98 1.09287532E-98 8.93536354E-07 5.49885516E-99
21 3.74707377E-57 2.58615079E-99 3.56829410E-98 1.11755483E-98 1.04396944E-06 5.70332139E-99
22 3.22819440E-99 2.45207030E-99 2.89889591E-98 1.03862290E-98 1.08669213E-06 7.48585472E-99
23 3.01029199E-99 2.72168790E-99 3.16213740E-98 1.08963776E-98 1.17272947E-06 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 1.11550094E-45 5.41751911E-99 4.30172214E-98 1.14196209E-98 2.13307466E-06 7.41740831E-99
27 6.20104219E-99 4.85670498E-99 4.35434240E-98 1.01555349E-98 2.37897517E-05 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 1.89111924E-52 7.56722468E-99 3.51507273E-98 1.04713238E-98 4.59008151E-07 1.04959921E-98
31 6.03069648E-86 6.81367439E-99 2.81312866E-98 1.06773913E-98 2.41354177E-06 1.18150622E-98
32 2.74828903E-45 9.40225550E-99 4.45064503E-98 1.10294432E-98 9.74529481E-06 9.70028696E-99
33 5.09527479E-45 1.01676048E-98 3.13687840E-98 1.10384737E-98 1.15272094E-05 9.91357055E-99
34 7.98462975E-50 1.08716292E-98 3.35445133E-98 1.06011313E-98 6.73214934E-06 1.07237028E-98
35 8.32762948E-45 1.17012532E-98 5.01281842E-98 1.10228789E-98 7.71762275E-06 1.04790556E-98
36 1.04232736E-44 1.23434934E-98 3.25695516E-98 1.11335896E-98 3.66393309E-06 1.07622416E-98
37 2.18480047E-44 1.36370997E-98 4.06210440E-98 1.04608066E-98 3.17358947E-06 1.11836019E-98
38 2.45956670E-44 1.43409828E-98 4.13545816E-98 1.03698631E-98 6.65068084E-07 1.17100176E-98
39 2.35554216E-44 1.51360687E-98 3.86827211E-98 1.02281929E-98 7.30627949E-07 1.20966291E-98
40 2.66755802E-44 1.58592756E-98 3.88984262E-98 1.00768488E-98 7.62953619E-07 1.24534330E-98
41 3.14717638E-44 1.66202907E-98 3.95879570E-98 9.91671168E-99 7.88385765E-07 1.27759928E-98
42 3.46454771E-44 1.74419302E-98 3.32933590E-98 9.73859850E-99 7.15398126E-07 1.34790534E-98
43 3.84590770E-44 1.82477564E-98 3.11301949E-98 9.51666572E-99 4.52093563E-06 1.33572075E-98
44 3.97744510E-44 1.96642076E-98 3.01063540E-98 9.09263158E-99 7.81682506E-07 1.38867220E-98
45 4.52444285E-44 2.04704505E-98 3.48008530E-98 8.87899365E-99 9.94200237E-07 1.44306289E-98
