#intial_mass winds winds_init cc cc_init
11 1.65322603E-99 1.65376070E-99 6.02664935E-98 7.90428047E-99
12 2.24781378E-99 2.25308803E-99 7.21592010E-98 8.21550693E-99
13 2.96994613E-99 2.98106037E-99 8.61139897E-98 8.54793643E-99
14 3.83091309E-99 3.84895528E-99 9.71569603E-98 8.52400674E-99
15 5.18831465E-99 4.85877415E-99 1.08416491E-97 8.37157635E-99
16 8.85778378E-99 6.02513216E-99 1.21646933E-97 8.32485659E-99
17 9.88157480E-99 7.00605258E-99 1.39221821E-97 8.57081859E-99
18 1.39935328E-98 7.98845017E-99 1.50570450E-97 8.53827826E-99
19 1.33072149E-98 8.52504413E-99 1.56124896E-97 9.09597247E-99
20 1.50023496E-98 8.50676209E-99 1.66283139E-97 9.94166227E-99
21 1.37219249E-98 9.02532263E-99 1.70450954E-97 1.03976222E-98
22 1.70077111E-98 1.01876132E-98 1.75039087E-97 1.03137424E-98
23 2.04726593E-98 1.20593456E-98 1.74556285E-97 8.85676184E-99
24 2.38435773E-98 1.27970239E-98 1.92997252E-97 9.37920360E-99
25 2.15971444E-98 1.24312264E-98 2.00196386E-97 1.08065927E-98
26 3.45807722E-98 1.41854608E-98 1.91856716E-07 9.94735366E-99
27 2.72612934E-98 1.47058019E-98 1.26941967E-08 1.04573029E-98
28 4.48598598E-98 1.52378169E-98 3.46184037E-11 1.09300844E-98
29 3.02317629E-98 1.57525359E-98 6.75973332E-13 1.15071127E-98
30 3.70548673E-98 1.58792730E-98 1.20718873E-41 1.23804182E-98
31 2.97380873E-98 1.64584620E-98 2.69160949E-12 1.27236576E-98
32 3.83530342E-98 1.69835643E-98 3.54619508E-16 1.31540008E-98
33 6.39054586E-97 1.85937549E-98 3.84953806E-07 1.24582787E-98
34 1.50535940E-90 1.89227822E-98 3.31659941E-07 1.32678635E-98
35 3.37917076E-96 1.98998935E-98 1.31563004E-09 1.33883361E-98
36 4.20428733E-98 2.10776108E-98 2.23426292E-07 1.29661790E-98
37 3.01587796E-84 2.14341539E-98 4.80130891E-07 1.36348383E-98
38 4.39327280E-84 2.20323456E-98 1.21396054E-08 1.39974515E-98
39 1.37096413E-83 2.26893308E-98 1.40638957E-08 1.43150355E-98
40 2.92712608E-83 2.33107300E-98 1.76520737E-07 1.47631259E-98
41 1.58988728E-83 2.39799271E-98 2.94618062E-08 1.55716059E-98
42 6.99673713E-83 2.46872848E-98 7.64591110E-08 1.57021011E-98
43 1.34491829E-82 2.53654180E-98 1.40289116E-07 1.60542609E-98
44 2.13498222E-83 2.60710283E-98 2.65724345E-10 1.66451914E-98
45 2.56432160E-83 2.67357562E-98 1.18416135E-08 1.69039596E-98
