#intial_mass winds winds_init cc cc_init
11 1.65376070E-99 1.65376070E-99 1.08262175E-69 7.90428047E-99
12 2.25308803E-99 2.25308803E-99 6.70292143E-73 8.21550693E-99
13 2.98108883E-99 2.98106037E-99 6.09404642E-75 8.54793643E-99
14 4.00655405E-99 3.84895528E-99 3.54424577E-76 8.52400674E-99
15 4.87341419E-99 4.85877415E-99 1.77967474E-72 8.37157635E-99
16 6.75376554E-99 6.02513216E-99 1.20272504E-68 8.32485659E-99
17 1.84232177E-98 7.00605258E-99 5.89348894E-64 8.57081859E-99
18 2.47976401E-98 7.98845017E-99 1.22876856E-58 8.53827826E-99
19 2.21483007E-98 8.52504413E-99 1.00368726E-54 9.09597247E-99
20 1.02622217E-98 8.50676209E-99 2.03582486E-59 9.94166227E-99
21 1.60736401E-98 9.02532263E-99 3.23889380E-65 1.03976222E-98
22 1.40634229E-98 1.01876132E-98 9.07705283E-55 1.03137424E-98
23 3.02516731E-98 1.20593456E-98 1.09987710E-20 8.85676184E-99
24 3.33712241E-98 1.27970239E-98 2.14424488E-08 9.37920360E-99
25 2.10484203E-98 1.24312264E-98 2.36559956E-25 1.08065927E-98
26 7.44261727E-98 1.41854608E-98 2.15419599E-04 9.94735366E-99
27 5.64027564E-98 1.47058019E-98 2.18196839E-04 1.04573029E-98
28 3.37218305E-98 1.52378169E-98 1.96877877E-04 1.09300844E-98
29 6.46388702E-98 1.57525359E-98 1.84542879E-04 1.15071127E-98
30 2.93580710E-98 1.58792730E-98 7.47347772E-06 1.23804182E-98
31 5.61631783E-98 1.64584620E-98 8.60339973E-05 1.27236576E-98
32 4.96479673E-98 1.69835643E-98 7.97469337E-05 1.31540008E-98
33 1.14629386E-97 1.85937549E-98 2.55438067E-04 1.24582787E-98
34 8.20535091E-98 1.89227822E-98 3.40688367E-04 1.32678635E-98
35 1.25107316E-97 1.98998935E-98 1.58801385E-04 1.33883361E-98
36 1.61392395E-97 2.10776108E-98 1.68175814E-04 1.29661790E-98
37 1.75826622E-97 2.14341539E-98 1.10877434E-04 1.36348383E-98
38 1.84254896E-97 2.20323456E-98 1.09210351E-04 1.39974515E-98
39 1.89616563E-97 2.26893308E-98 1.02560962E-04 1.43150355E-98
40 2.14560794E-97 2.33107300E-98 2.30675964E-04 1.47631259E-98
41 2.14996818E-97 2.39799271E-98 3.75713584E-04 1.55716059E-98
42 2.26158039E-97 2.46872848E-98 3.33410505E-04 1.57021011E-98
43 2.28881736E-97 2.53654180E-98 3.49169597E-04 1.60542609E-98
44 2.41283301E-97 2.60710283E-98 3.55709640E-04 1.66451914E-98
45 2.47261871E-97 2.67357562E-98 3.87390851E-04 1.69039596E-98
