#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.24891758E-99 7.09866643E-100 7.06191876E-99 7.18750744E-99 3.53316000E-11 1.82680375E-99
12 2.22082287E-99 8.75960607E-100 7.45628467E-99 7.61905068E-99 3.97181939E-11 2.16357052E-99
13 3.46010966E-99 1.07298574E-99 7.73028996E-99 8.02174168E-99 2.07556853E-10 2.54396355E-99
14 4.74570211E-99 1.29949309E-99 1.08644263E-98 8.39807501E-99 1.09505453E-10 2.77223864E-99
15 6.38366632E-99 1.55550801E-99 1.36996717E-98 8.74620705E-99 3.56424956E-09 3.17275405E-99
16 7.66185098E-99 1.79456973E-99 1.51343432E-98 9.14655215E-99 7.01718924E-09 3.49407386E-99
17 8.70234286E-99 2.14459495E-99 1.70099183E-98 9.43651509E-99 3.12912505E-09 3.86423242E-99
18 9.64820807E-99 2.45257377E-99 2.50121326E-98 9.88298393E-99 2.69454384E-09 4.10226105E-99
19 1.04903726E-98 2.73496214E-99 2.92015213E-98 1.03769915E-98 2.30311650E-09 4.35374529E-99
20 8.34456727E-99 2.11013489E-99 3.45860897E-98 1.09287532E-98 5.16175690E-09 5.49885516E-99
21 1.06435388E-98 2.58615079E-99 2.87893912E-98 1.11755483E-98 3.43859472E-09 5.70332139E-99
22 2.44289903E-99 2.45207030E-99 1.42996480E-98 1.03862290E-98 3.01793089E-47 7.48585472E-99
23 2.71202012E-99 2.72168790E-99 1.10583910E-98 1.08963776E-98 9.40723498E-21 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 2.44479346E-98 5.41751911E-99 3.99011986E-98 1.14196209E-98 1.62009034E-09 7.41740831E-99
27 4.96481905E-99 4.85670498E-99 1.55413971E-98 1.01555349E-98 2.54622638E-37 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 1.70533917E-98 7.56722468E-99 1.75617607E-98 1.04713238E-98 1.71507942E-13 1.04959921E-98
31 6.73068343E-99 6.81367439E-99 1.14601872E-98 1.06773913E-98 9.18457422E-15 1.18150622E-98
32 3.70756023E-98 9.40225550E-99 1.44363212E-98 1.10294432E-98 1.21909138E-07 9.70028696E-99
33 3.75810391E-98 1.01676048E-98 3.40690982E-98 1.10384737E-98 1.20638668E-07 9.91357055E-99
34 4.23711370E-98 1.08716292E-98 2.92642153E-98 1.06011313E-98 7.18317082E-08 1.07237028E-98
35 3.96552816E-98 1.17012532E-98 1.91898053E-98 1.10228789E-98 6.77362934E-08 1.04790556E-98
36 3.97729950E-98 1.23434934E-98 1.49832266E-98 1.11335896E-98 6.63501116E-08 1.07622416E-98
37 2.77838305E-98 1.36370997E-98 1.20519338E-98 1.04608066E-98 5.51292369E-08 1.11836019E-98
38 2.64199389E-98 1.43409828E-98 1.02910093E-98 1.03698631E-98 1.04886177E-10 1.17100176E-98
39 2.59507167E-98 1.51360687E-98 1.01402043E-98 1.02281929E-98 1.03271911E-10 1.20966291E-98
40 2.75516053E-98 1.58592756E-98 9.98994073E-99 1.00768488E-98 1.13556507E-10 1.24534330E-98
41 2.74624885E-98 1.66202907E-98 9.83129955E-99 9.91671168E-99 1.25072824E-10 1.27759928E-98
42 2.66045533E-98 1.74419302E-98 9.65459477E-99 9.73859850E-99 5.37051337E-11 1.34790534E-98
43 2.84469889E-98 1.82477564E-98 9.43463403E-99 9.51666572E-99 5.63151760E-09 1.33572075E-98
44 3.01951861E-98 1.96642076E-98 9.01491934E-99 9.09263158E-99 7.20823059E-11 1.38867220E-98
45 3.06689303E-98 2.04704505E-98 8.80263782E-99 8.87899365E-99 2.70001727E-10 1.44306289E-98
