#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.60789845E-07 1.60789845E-07 1.62802157E-06 1.62802157E-06 1.06209205E-06 4.13784046E-07
12 1.98411310E-07 1.98411310E-07 1.72576918E-06 1.72576918E-06 7.14886197E-07 4.90064115E-07
13 2.43038904E-07 2.43038904E-07 1.81698156E-06 1.81698156E-06 1.51691714E-06 5.76225843E-07
14 2.94344430E-07 2.94344430E-07 1.90222374E-06 1.90222374E-06 1.91103574E-06 6.27931775E-07
15 3.52333631E-07 3.52333631E-07 1.98107812E-06 1.98107812E-06 1.79509116E-06 7.18651364E-07
16 4.06482812E-07 4.06482811E-07 2.07175914E-06 2.07175914E-06 1.45480565E-06 7.91432588E-07
17 4.85766015E-07 4.85766014E-07 2.13743780E-06 2.13743780E-06 1.66604442E-06 8.75276136E-07
18 5.55525414E-07 5.55525407E-07 2.23856617E-06 2.23856617E-06 2.09938609E-06 9.29191313E-07
19 6.19488418E-07 6.19488384E-07 2.35046239E-06 2.35046239E-06 2.50376094E-06 9.86154283E-07
20 4.77960565E-07 4.77960566E-07 2.47544036E-06 2.47544036E-06 3.52662987E-06 1.24552981E-06
21 5.85781550E-07 5.85781554E-07 2.53134121E-06 2.53134121E-06 3.87426993E-06 1.29184287E-06
22 5.55411367E-07 5.55411367E-07 2.35255477E-06 2.35255477E-06 5.69493259E-06 1.69559935E-06
23 6.16481672E-07 6.16481672E-07 2.46810705E-06 2.46810705E-06 6.04149540E-06 1.70796158E-06
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 1.22710477E-06 1.22710662E-06 2.58662537E-06 2.58662537E-06 6.42024661E-06 1.68009575E-06
27 1.10007823E-06 1.10007823E-06 2.30030092E-06 2.30030092E-06 7.77762503E-06 2.31352488E-06
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 1.71403022E-06 1.71403023E-06 2.37182933E-06 2.37182933E-06 1.19768254E-05 2.37741688E-06
31 1.54334572E-06 1.54334572E-06 2.41850510E-06 2.41850510E-06 1.36654817E-05 2.67619566E-06
32 2.12964695E-06 2.12967776E-06 2.49824736E-06 2.49824736E-06 7.77001516E-06 2.19718401E-06
33 2.31842215E-06 2.30303482E-06 2.50029283E-06 2.50029283E-06 8.46231113E-06 2.24549426E-06
34 2.46909458E-06 2.46250135E-06 2.40123167E-06 2.40123167E-06 1.04543065E-05 2.42899498E-06
35 2.72805444E-06 2.65041710E-06 2.49676049E-06 2.49676049E-06 1.00069745E-05 2.37358064E-06
36 2.88142154E-06 2.79588908E-06 2.52183725E-06 2.52183725E-06 1.05676073E-05 2.43772430E-06
37 3.29117303E-06 3.08890011E-06 2.36944712E-06 2.36944712E-06 1.13558336E-05 2.53316540E-06
38 3.47943696E-06 3.24833463E-06 2.34884776E-06 2.34884776E-06 1.33772837E-05 2.65240230E-06
39 3.69286501E-06 3.42842724E-06 2.31675845E-06 2.31675845E-06 1.39001043E-05 2.73997255E-06
40 3.88649272E-06 3.59223875E-06 2.28247795E-06 2.28247795E-06 1.44740674E-05 2.82079118E-06
41 4.09358667E-06 3.76461409E-06 2.24620575E-06 2.24620575E-06 1.51049088E-05 2.89385326E-06
42 4.31746142E-06 3.95072128E-06 2.20586184E-06 2.20586184E-06 1.58537955E-05 3.05310149E-06
43 4.53724645E-06 4.13324664E-06 2.15559249E-06 2.15559249E-06 1.52988627E-05 3.02550254E-06
44 4.91088003E-06 4.45408291E-06 2.05954574E-06 2.05954574E-06 1.66759671E-05 3.14544132E-06
45 5.12979342E-06 4.63670268E-06 2.01115523E-06 2.01115523E-06 1.70527082E-05 3.26864012E-06
