#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.19309392E-99 7.09914936E-100 2.93147082E-98 7.18799641E-99 3.48444709E-05 1.82692803E-99
12 1.94864271E-99 8.76020200E-100 3.18487959E-98 7.61956901E-99 7.32841869E-05 2.16371771E-99
13 1.95653590E-99 1.07305874E-99 2.24766087E-98 8.02228741E-99 6.99871818E-05 2.54413662E-99
14 2.52352681E-99 1.29958149E-99 2.21572318E-98 8.39864633E-99 2.15843436E-05 2.77242724E-99
15 3.57837307E-99 1.55561383E-99 2.99505420E-98 8.74680207E-99 5.63707880E-05 3.17296989E-99
16 2.40548457E-99 1.79469182E-99 4.60377196E-98 9.14717440E-99 7.08302395E-05 3.49431157E-99
17 2.54922553E-99 2.14474085E-99 8.19364169E-98 9.43715707E-99 7.04833315E-05 3.86449531E-99
18 3.00489554E-99 2.45274062E-99 1.23343035E-97 9.88365628E-99 7.19953804E-05 4.10254013E-99
19 3.23322852E-99 2.73514821E-99 1.28089580E-97 1.03776974E-98 7.12463155E-05 4.35404148E-99
20 4.45231106E-99 2.11027845E-99 9.69790546E-98 1.09294967E-98 6.88974424E-05 5.49922925E-99
21 2.91122112E-99 2.58632673E-99 8.06486067E-98 1.11763086E-98 6.55907526E-05 5.70370939E-99
22 3.76582855E-99 2.45223711E-99 4.38420012E-98 1.03869356E-98 6.25100887E-04 7.48636399E-99
23 3.44532381E-99 2.72187306E-99 3.99299232E-98 1.08971189E-98 2.14904406E-04 7.54094538E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 5.51100431E-99 5.41788767E-99 4.84674442E-98 1.14203977E-98 1.11416696E-04 7.41791293E-99
27 1.01641778E-98 4.85703538E-99 4.32418346E-98 1.01562258E-98 3.30957914E-03 1.02146119E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 8.14855155E-99 7.56773948E-99 4.98617420E-98 1.04720361E-98 7.42788722E-05 1.04967061E-98
31 1.57531005E-98 6.81413793E-99 2.74476112E-98 1.06781177E-98 6.33613912E-05 1.18158660E-98
32 1.41169575E-98 9.40289515E-99 4.65349963E-98 1.10301936E-98 9.93090745E-05 9.70094688E-99
33 6.26201397E-89 1.01682965E-98 6.71454868E-98 1.10392247E-98 6.94240635E-05 9.91424498E-99
34 6.36694170E-89 1.08723688E-98 6.34160617E-98 1.06018525E-98 6.45330257E-05 1.07244323E-98
35 5.11105480E-89 1.17020492E-98 6.19889815E-98 1.10236288E-98 6.18697549E-05 1.04797685E-98
36 5.02807862E-90 1.23443332E-98 7.20755024E-98 1.11343470E-98 6.68762064E-05 1.07629738E-98
37 1.17929837E-90 1.36380275E-98 7.47719166E-98 1.04615183E-98 6.72758911E-05 1.11843627E-98
38 2.55781066E-90 1.43419584E-98 7.51928902E-98 1.03705685E-98 6.81559413E-05 1.17108143E-98
39 7.94379352E-91 1.51370984E-98 7.98325014E-98 1.02288887E-98 1.09935241E-04 1.20974521E-98
40 5.82304048E-91 1.58603545E-98 8.96530029E-98 1.00775344E-98 9.21418037E-05 1.24542802E-98
41 7.41706259E-91 1.66214214E-98 9.00322931E-98 9.91738632E-99 7.25107155E-05 1.27768619E-98
42 5.06143202E-91 1.74431168E-98 9.08114282E-98 9.73926102E-99 1.92924506E-04 1.34799704E-98
43 2.98243449E-91 1.82489978E-98 8.74994541E-98 9.51731315E-99 3.47448934E-05 1.33581162E-98
44 7.98962131E-91 1.96655453E-98 9.13873996E-98 9.09325016E-99 1.90084339E-04 1.38876667E-98
45 7.93681078E-91 2.04718432E-98 8.96690806E-98 8.87959769E-99 2.22363273E-04 1.44316107E-98
