#intial_mass winds winds_init cc cc_init
11 9.91065847E-03 1.08667365E-02 4.45613445E-01 5.19384291E-02
12 1.34724016E-02 1.48048710E-02 7.85292455E-01 5.39834747E-02
13 1.77657608E-02 1.95883223E-02 8.67997877E-01 5.61678438E-02
14 2.28428003E-02 2.52911940E-02 1.08508514E+00 5.60106036E-02
15 2.86921687E-02 3.19266375E-02 1.40279453E+00 5.50089951E-02
16 3.53862952E-02 3.95906877E-02 1.68419076E+00 5.47020030E-02
17 4.05710531E-02 4.60362416E-02 1.91700734E+00 5.63182007E-02
18 4.55961672E-02 5.24915019E-02 2.12674189E+00 5.61043807E-02
19 4.74969122E-02 5.60174202E-02 2.44153147E+00 5.97689472E-02
20 4.58174686E-02 5.58972903E-02 2.55278555E+00 6.53259108E-02
21 4.73141640E-02 5.93047124E-02 2.77663059E+00 6.83219889E-02
22 5.32323554E-02 6.69420360E-02 3.02771704E+00 6.77708209E-02
23 6.28608559E-02 7.92410481E-02 3.21978006E+00 5.81971122E-02
24 6.58224276E-02 8.40882764E-02 3.55753527E+00 6.16300375E-02
25 6.45350425E-02 8.16846488E-02 3.84351789E+00 7.10093032E-02
26 7.21797305E-02 9.32115903E-02 4.85986435E+00 6.53633086E-02
27 7.36057048E-02 9.66307119E-02 5.06362737E+00 6.87141464E-02
28 7.36349727E-02 1.00126543E-01 5.19706088E+00 7.18207577E-02
29 7.57880983E-02 1.03508722E-01 5.52803928E+00 7.56123675E-02
30 7.57331213E-02 1.04341502E-01 5.85697796E+00 8.13507918E-02
31 7.82828467E-02 1.08147309E-01 6.59210474E+00 8.36061919E-02
32 7.91528055E-02 1.11597717E-01 6.74043055E+00 8.64339443E-02
33 8.17449834E-02 1.22178157E-01 7.16612818E+00 8.18624072E-02
34 8.26066481E-02 1.24340171E-01 7.54246060E+00 8.71821276E-02
35 8.42333946E-02 1.30760695E-01 7.58583958E+00 8.79737441E-02
36 8.51059221E-02 1.38499387E-01 7.94124060E+00 8.51997812E-02
37 1.06916609E-01 1.40842204E-01 8.29369861E+00 8.95934913E-02
38 1.47436064E-01 1.44772876E-01 8.42636149E+00 9.19761950E-02
39 2.01577246E-01 1.49089877E-01 8.61847924E+00 9.40630155E-02
40 2.43079307E-01 1.53173044E-01 9.29746850E+00 9.70073836E-02
41 2.96379544E-01 1.57570287E-01 9.13008637E+00 1.02319845E-01
42 3.57608775E-01 1.62218281E-01 9.15860038E+00 1.03177319E-01
43 4.08692574E-01 1.66674244E-01 9.48812084E+00 1.05491334E-01
44 4.67465875E-01 1.71310755E-01 9.12511961E+00 1.09374294E-01
45 5.15667512E-01 1.75678632E-01 9.78895178E+00 1.11074640E-01
