#int_mass winds winds_init rlof rlof_init cc cc_init
11 2.18950685E-75 7.09866643E-100 2.07806958E-98 7.18750744E-99 8.51935277E-09 1.82680375E-99
12 6.96430169E-74 8.75960607E-100 2.05968509E-98 7.61905068E-99 2.10345223E-08 2.16357052E-99
13 4.81838566E-73 1.07298574E-99 1.91548773E-98 8.02174168E-99 2.94889646E-08 2.54396355E-99
14 2.56617477E-72 1.29949309E-99 1.51107868E-98 8.39807501E-99 5.94710872E-09 2.77223864E-99
15 2.11127112E-50 1.55550801E-99 1.77128230E-98 8.74620705E-99 4.20019884E-08 3.17275405E-99
16 3.57020524E-50 1.79456973E-99 1.64202029E-98 9.14655215E-99 4.29624803E-08 3.49407386E-99
17 6.04193252E-50 2.14459495E-99 2.01116675E-98 9.43651509E-99 1.23035305E-08 3.86423242E-99
18 8.44606866E-50 2.45257377E-99 2.50502997E-98 9.88298393E-99 1.39912720E-08 4.10226105E-99
19 1.54856023E-49 2.73496214E-99 2.40299460E-98 1.03769915E-98 1.93178667E-08 4.35374529E-99
20 1.52303086E-55 2.11013489E-99 2.74345345E-98 1.09287532E-98 5.57668274E-08 5.49885516E-99
21 8.19374023E-65 2.58615079E-99 4.05015449E-98 1.11755483E-98 4.22699626E-08 5.70332139E-99
22 4.82587975E-99 2.45207030E-99 1.94008508E-98 1.03862290E-98 6.90268177E-10 7.48585472E-99
23 4.53213602E-99 2.72168790E-99 3.18075898E-98 1.08963776E-98 3.75838976E-08 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 6.26099533E-50 5.41751911E-99 4.21671338E-98 1.14196209E-98 5.53464739E-08 7.41740831E-99
27 4.99913790E-99 4.85670498E-99 1.79366245E-98 1.01555349E-98 1.70513207E-08 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 2.16627048E-56 7.56722468E-99 1.86860118E-98 1.04713238E-98 3.73780347E-08 1.04959921E-98
31 1.17241951E-98 6.81367439E-99 2.58318217E-98 1.06773913E-98 5.43099444E-08 1.18150622E-98
32 1.53633419E-49 9.40225550E-99 2.60574307E-98 1.10294432E-98 1.60056928E-07 9.70028696E-99
33 2.88544513E-49 1.01676048E-98 5.19975513E-98 1.10384737E-98 1.47726024E-07 9.91357055E-99
34 4.67437167E-53 1.08716292E-98 2.59888183E-98 1.06011313E-98 1.65655919E-07 1.07237028E-98
35 4.73188040E-49 1.17012532E-98 3.02295218E-98 1.10228789E-98 1.62668886E-07 1.04790556E-98
36 5.93841237E-49 1.23434934E-98 3.70222662E-98 1.11335896E-98 1.71692435E-07 1.07622416E-98
37 1.25311931E-48 1.36370997E-98 3.42504705E-98 1.04608066E-98 1.80544134E-07 1.11836019E-98
38 1.40205827E-48 1.43409828E-98 3.55574980E-98 1.03698631E-98 5.16075657E-08 1.17100176E-98
39 1.35076419E-48 1.51360687E-98 4.20073080E-98 1.02281929E-98 5.53315752E-08 1.20966291E-98
40 1.52976975E-48 1.58592756E-98 3.90433588E-98 1.00768488E-98 5.87549386E-08 1.24534330E-98
41 1.80880522E-48 1.66202907E-98 4.03054652E-98 9.91671168E-99 6.17149678E-08 1.27759928E-98
42 1.97821840E-48 1.74419302E-98 4.52689679E-98 9.73859850E-99 5.12123979E-08 1.34790534E-98
43 2.20157417E-48 1.82477564E-98 4.97648585E-98 9.51666572E-99 7.36753969E-08 1.33572075E-98
44 2.27899759E-48 1.96642076E-98 5.30054484E-98 9.09263158E-99 5.60518517E-08 1.38867220E-98
45 2.56161744E-48 2.04704505E-98 4.98410323E-98 8.87899365E-99 7.13828874E-08 1.44306289E-98
