#intial_mass winds winds_init cc cc_init
11 1.72793671E-99 1.65376070E-99 4.80139951E-98 7.90428047E-99
12 2.24789133E-99 2.25308803E-99 5.79590596E-98 8.21550693E-99
13 2.98477409E-99 2.98106037E-99 6.68553927E-98 8.54793643E-99
14 4.40139472E-99 3.84895528E-99 7.27165111E-98 8.52400674E-99
15 5.59850835E-99 4.85877415E-99 7.67688745E-98 8.37157635E-99
16 1.12422084E-98 6.02513216E-99 8.20354497E-98 8.32485659E-99
17 1.49607099E-98 7.00605258E-99 9.23744824E-98 8.57081859E-99
18 1.80933047E-98 7.98845017E-99 9.72244042E-98 8.53827826E-99
19 1.80512605E-98 8.52504413E-99 1.03730816E-97 9.09597247E-99
20 1.87828047E-98 8.50676209E-99 1.05077194E-97 9.94166227E-99
21 2.65368994E-98 9.02532263E-99 1.07570463E-97 1.03976222E-98
22 2.85557410E-98 1.01876132E-98 1.12302935E-97 1.03137424E-98
23 4.01634416E-98 1.20593456E-98 1.12276821E-97 8.85676184E-99
24 3.55924026E-98 1.27970239E-98 1.25208344E-97 9.37920360E-99
25 2.66848797E-98 1.24312264E-98 1.27885039E-97 1.08065927E-98
26 3.35158308E-98 1.41854608E-98 7.04224595E-12 9.94735366E-99
27 3.20240087E-98 1.47058019E-98 2.03848994E-14 1.04573029E-98
28 2.67749233E-98 1.52378169E-98 9.18004430E-16 1.09300844E-98
29 3.08245659E-98 1.57525359E-98 2.01513708E-17 1.15071127E-98
30 3.02210065E-98 1.58792730E-98 2.54701927E-48 1.23804182E-98
31 3.30604102E-98 1.64584620E-98 2.01831331E-17 1.27236576E-98
32 3.44735726E-98 1.69835643E-98 9.60308257E-23 1.31540008E-98
33 4.29238652E-98 1.85937549E-98 1.00153484E-19 1.24582787E-98
34 3.62974222E-98 1.89227822E-98 3.61341784E-20 1.32678635E-98
35 4.66676049E-98 1.98998935E-98 7.05792766E-21 1.33883361E-98
36 3.69474465E-98 2.10776108E-98 1.72793929E-21 1.29661790E-98
37 3.70349031E-98 2.14341539E-98 3.30750876E-15 1.36348383E-98
38 4.16830500E-98 2.20323456E-98 1.94446599E-21 1.39974515E-98
39 5.00600406E-98 2.26893308E-98 2.65344385E-18 1.43150355E-98
40 5.09314174E-98 2.33107300E-98 7.28920299E-21 1.47631259E-98
41 4.58610886E-98 2.39799271E-98 3.80264028E-19 1.55716059E-98
42 4.30708163E-98 2.46872848E-98 3.24475062E-19 1.57021011E-98
43 4.85054637E-98 2.53654180E-98 7.06055181E-14 1.60542609E-98
44 4.91188184E-98 2.60710283E-98 9.41618188E-20 1.66451914E-98
45 4.83642379E-98 2.67357562E-98 3.86069847E-19 1.69039596E-98
