#intial_mass winds winds_init cc cc_init
11 1.16927511E-98 1.65376070E-99 1.75188354E-07 7.90428047E-99
12 1.67989148E-98 2.25308803E-99 2.53468826E-07 8.21550693E-99
13 2.31850305E-98 2.98106037E-99 4.25486810E-07 8.54793643E-99
14 2.28996365E-98 3.84895528E-99 4.58406681E-07 8.52400674E-99
15 3.05443500E-98 4.85877415E-99 6.54315542E-07 8.37157635E-99
16 3.60202879E-98 6.02513216E-99 8.26639606E-07 8.32485659E-99
17 4.18915569E-98 7.00605258E-99 8.93377514E-07 8.57081859E-99
18 5.83047932E-98 7.98845017E-99 2.51713226E-07 8.53827826E-99
19 2.59870680E-97 8.52504413E-99 3.38084827E-07 9.09597247E-99
20 2.34133309E-97 8.50676209E-99 7.06929679E-07 9.94166227E-99
21 2.56356417E-97 9.02532263E-99 6.38517278E-07 1.03976222E-98
22 6.76551439E-98 1.01876132E-98 1.51023693E-06 1.03137424E-98
23 1.01853157E-97 1.20593456E-98 3.20772144E-06 8.85676184E-99
24 9.62596375E-98 1.27970239E-98 2.68142379E-06 9.37920360E-99
25 8.70423252E-98 1.24312264E-98 3.45282943E-06 1.08065927E-98
26 2.03369665E-68 1.41854608E-98 2.02988229E-06 9.94735366E-99
27 1.42792617E-97 1.47058019E-98 1.98984852E-06 1.04573029E-98
28 9.08388475E-98 1.52378169E-98 2.94530404E-06 1.09300844E-98
29 6.34456027E-98 1.57525359E-98 2.20704145E-06 1.15071127E-98
30 1.04801301E-97 1.58792730E-98 3.29147863E-06 1.23804182E-98
31 9.69051982E-98 1.64584620E-98 4.11326669E-06 1.27236576E-98
32 1.91180351E-97 1.69835643E-98 5.50851051E-06 1.31540008E-98
33 5.78862228E-47 1.85937549E-98 3.54642779E-06 1.24582787E-98
34 7.84928401E-46 1.89227822E-98 4.04570468E-06 1.32678635E-98
35 1.59113524E-44 1.98998935E-98 3.30193704E-06 1.33883361E-98
36 1.42261556E-45 2.10776108E-98 5.19109762E-06 1.29661790E-98
37 1.23329452E-43 2.14341539E-98 6.22027695E-06 1.36348383E-98
38 4.91715883E-43 2.20323456E-98 6.80861774E-06 1.39974515E-98
39 1.31076533E-41 2.26893308E-98 7.23114634E-06 1.43150355E-98
40 1.98197688E-41 2.33107300E-98 7.68816138E-06 1.47631259E-98
41 2.32553441E-41 2.39799271E-98 7.98121301E-06 1.55716059E-98
42 7.52540590E-40 2.46872848E-98 8.36277059E-06 1.57021011E-98
43 9.07682350E-40 2.53654180E-98 8.85457266E-06 1.60542609E-98
44 1.03839940E-39 2.60710283E-98 8.46010512E-06 1.66451914E-98
45 1.31696561E-39 2.67357562E-98 8.88279332E-06 1.69039596E-98
