#intial_mass winds winds_init cc cc_init
11 4.96286662E-05 4.96286671E-05 3.13993791E-03 2.37204152E-04
12 6.76142278E-05 6.76142297E-05 7.73946319E-03 2.46543929E-04
13 8.94603721E-05 8.94603756E-05 4.65194423E-03 2.56519999E-04
14 1.15505533E-04 1.15505539E-04 5.61041375E-03 2.55801879E-04
15 1.45809771E-04 1.45809781E-04 1.17340481E-02 2.51227507E-04
16 1.80811680E-04 1.80811697E-04 1.35563463E-02 2.49825466E-04
17 2.10248680E-04 2.10248709E-04 5.89963271E-03 2.57206683E-04
18 2.39730003E-04 2.39730050E-04 2.96708834E-03 2.56230161E-04
19 2.55832931E-04 2.55833010E-04 4.01532744E-03 2.72966331E-04
20 2.55284237E-04 2.55284374E-04 4.64716467E-03 2.98345128E-04
21 2.70845943E-04 2.70846159E-04 3.67150538E-03 3.12028295E-04
22 3.05725680E-04 3.05726014E-04 4.58234364E-03 3.09511096E-04
23 3.61895404E-04 3.61895921E-04 1.18552746E-02 2.65787720E-04
24 3.84032718E-04 3.84033338E-04 1.91735413E-02 2.81465979E-04
25 3.73055211E-04 3.73055909E-04 2.35997240E-02 3.24301329E-04
26 4.25699017E-04 4.25699749E-04 1.21289572E-02 2.98515925E-04
27 4.41313968E-04 4.41314967E-04 1.01113091E-02 3.13819288E-04
28 4.57278971E-04 4.57280516E-04 1.13906783E-02 3.28007262E-04
29 4.72725249E-04 4.72727015E-04 7.69228187E-03 3.45323643E-04
30 4.76528490E-04 4.76530345E-04 7.57006008E-03 3.71531175E-04
31 4.93909860E-04 4.93911565E-04 1.12416380E-02 3.81831646E-04
32 5.09667368E-04 5.09669665E-04 1.31977700E-02 3.94746064E-04
33 5.57983230E-04 5.57990811E-04 1.33813645E-02 3.73867736E-04
34 5.67856944E-04 5.67864784E-04 1.17019330E-02 3.98163037E-04
35 5.97175613E-04 5.97187483E-04 6.27716187E-03 4.01778370E-04
36 6.32512915E-04 6.32530289E-04 1.23924236E-02 3.89109610E-04
37 6.43630837E-04 6.43229998E-04 9.45803621E-03 4.09175798E-04
38 6.62414137E-04 6.61181479E-04 9.24254918E-03 4.20057667E-04
39 6.83201094E-04 6.80897333E-04 9.82830088E-03 4.29588230E-04
40 7.02701309E-04 6.99545262E-04 1.48312025E-02 4.43035236E-04
41 7.23859474E-04 7.19627588E-04 1.10862207E-02 4.67297384E-04
42 7.46317428E-04 7.40855095E-04 1.09512076E-02 4.71213490E-04
43 7.67773082E-04 7.61205591E-04 1.19796781E-02 4.81781658E-04
44 7.90221787E-04 7.82380660E-04 8.05190751E-03 4.99515236E-04
45 8.11322688E-04 8.02328867E-04 1.05160138E-02 5.07280762E-04
