#intial_mass winds winds_init cc cc_init
11 1.77668742E-09 5.48199700E-09 3.29924656E-09 2.62016396E-08
12 2.20332938E-09 7.46868747E-09 3.08404672E-09 2.72333140E-08
13 2.69888231E-09 9.88181909E-09 2.78753710E-09 2.83352736E-08
14 3.25559707E-09 1.27587754E-08 2.41338858E-09 2.82559499E-08
15 3.86143792E-09 1.61061908E-08 1.98273150E-09 2.77506634E-08
16 4.50512763E-09 1.99725126E-08 1.51044981E-09 2.75957936E-08
17 4.98495515E-09 2.32241335E-08 1.15858362E-09 2.84111249E-08
18 5.42959654E-09 2.64806510E-08 8.53795872E-10 2.83032581E-08
19 5.63602797E-09 2.82593887E-08 7.40841389E-10 3.01519403E-08
20 5.64639829E-09 2.81987862E-08 7.73684837E-10 3.29552896E-08
21 5.91561184E-09 2.99177455E-08 6.20304676E-10 3.44667361E-08
22 6.43359598E-09 3.37705843E-08 3.85673963E-10 3.41886856E-08
23 6.97963972E-09 3.99751286E-08 1.23014026E-11 2.93589888E-08
24 7.12042618E-09 4.24204342E-08 1.73254299E-12 3.10908138E-08
25 7.23048025E-09 4.12078641E-08 2.65919559E-13 3.58224190E-08
26 7.35203414E-09 4.70229180E-08 1.49534681E-12 3.29741558E-08
27 7.45893886E-09 4.87477795E-08 2.34635942E-12 3.46645698E-08
28 7.57579050E-09 5.05113387E-08 2.65663942E-12 3.62317775E-08
29 7.67801697E-09 5.22175635E-08 8.22382445E-12 3.81445500E-08
30 7.75519526E-09 5.26376804E-08 1.28217194E-12 4.10394416E-08
31 7.86473315E-09 5.45576150E-08 2.52573873E-13 4.21772346E-08
32 7.99677662E-09 5.62982593E-08 2.90581233E-13 4.36037650E-08
33 8.14046208E-09 6.16358272E-08 2.93154962E-12 4.12975388E-08
34 8.23629695E-09 6.27265091E-08 5.55024501E-12 4.39812048E-08
35 8.32746597E-09 6.59655030E-08 3.12689437E-12 4.43805556E-08
36 8.45484222E-09 6.98694796E-08 4.53142283E-13 4.29811606E-08
37 8.53110532E-09 7.10513726E-08 4.00943255E-13 4.51976775E-08
38 8.62755814E-09 7.30342984E-08 3.47454644E-13 4.63996920E-08
39 8.74357586E-09 7.52121173E-08 4.22903562E-13 4.74524408E-08
40 8.84997883E-09 7.72719729E-08 1.41116572E-13 4.89378009E-08
41 8.94066024E-09 7.94902725E-08 3.35229071E-13 5.16178048E-08
42 9.04264026E-09 8.18350691E-08 3.33190773E-13 5.20503791E-08
43 9.17797540E-09 8.40829909E-08 2.24354354E-13 5.32177419E-08
44 9.26165814E-09 8.64219951E-08 7.87876610E-13 5.51765981E-08
45 9.36891335E-09 8.86254798E-08 2.82315353E-13 5.60343804E-08
