#intial_mass winds winds_init cc cc_init
11 4.30444751E-98 1.85451354E-99 5.84361301E-06 8.86379459E-99
12 5.20257518E-98 2.52659423E-99 2.68266582E-06 9.21280137E-99
13 5.16565236E-98 3.34293639E-99 9.31773440E-06 9.58558506E-99
14 1.01604706E-97 4.31618655E-99 2.94676728E-06 9.55875049E-99
15 1.22891858E-97 5.44858905E-99 4.50808471E-06 9.38781633E-99
16 1.59591364E-97 6.75653326E-99 3.80956163E-06 9.33542518E-99
17 1.82222821E-97 7.85652928E-99 8.47813295E-06 9.61124492E-99
18 2.02961685E-97 8.95818180E-99 3.78409127E-06 9.57475447E-99
19 2.53458837E-97 9.55991382E-99 8.88590347E-06 1.02001481E-98
20 2.37433035E-97 9.53941249E-99 3.30899796E-06 1.11484977E-98
21 1.98018640E-97 1.01209220E-98 3.52345006E-06 1.16598073E-98
22 1.86607037E-97 1.14243050E-98 8.15860335E-06 1.15657452E-98
23 1.97446604E-97 1.35232502E-98 7.83431800E-06 9.93189931E-99
24 1.98115952E-97 1.43504766E-98 1.91192415E-05 1.05177612E-98
25 1.94187951E-97 1.39402743E-98 2.30403639E-05 1.21184235E-98
26 3.31359209E-81 1.59074582E-98 7.64182634E-07 1.11548799E-98
27 2.28468845E-97 1.64909643E-98 8.14131711E-07 1.17267328E-98
28 2.12193037E-97 1.70875616E-98 9.94409004E-07 1.22569060E-98
29 2.23905216E-97 1.76647631E-98 8.81172960E-07 1.29039808E-98
30 2.22377607E-97 1.78068851E-98 3.00749203E-06 1.38832984E-98
31 2.28408730E-97 1.84563829E-98 5.25456038E-07 1.42682042E-98
32 2.90163600E-97 1.90452282E-98 5.89595246E-07 1.47507874E-98
33 9.56258776E-48 2.08508826E-98 8.59904677E-07 1.39706105E-98
34 2.05268020E-47 2.12198511E-98 9.14131251E-07 1.48784722E-98
35 7.28646662E-44 2.23155756E-98 4.14086489E-07 1.50135692E-98
36 3.78510544E-43 2.36362580E-98 9.39054993E-07 1.45401656E-98
37 1.40904956E-59 2.40360825E-98 4.39335035E-07 1.52899947E-98
38 1.18410010E-64 2.47068897E-98 5.81168224E-07 1.56966261E-98
39 4.46342125E-64 2.54436275E-98 5.81835718E-07 1.60527621E-98
40 3.29579755E-63 2.61404594E-98 1.33105024E-06 1.65552470E-98
41 8.98604945E-63 2.68908915E-98 1.04412044E-06 1.74618698E-98
42 5.12174233E-62 2.76841165E-98 3.19678139E-06 1.76082060E-98
43 1.62893478E-61 2.84445695E-98 7.67224801E-07 1.80031151E-98
44 2.78841898E-61 2.92358350E-98 1.21478860E-06 1.86657797E-98
45 1.56244194E-61 2.99812554E-98 1.08055251E-06 1.89559602E-98
