#intial_mass winds winds_init cc cc_init
11 8.47778104E-05 8.47778104E-05 8.38868185E-03 4.05202272E-04
12 1.15501517E-04 1.15501517E-04 4.27108712E-03 4.21156876E-04
13 1.52820037E-04 1.52820037E-04 9.00059736E-03 4.38198426E-04
14 1.97311499E-04 1.97311499E-04 6.25882063E-03 4.36971702E-04
15 2.49078500E-04 2.49078500E-04 5.74845221E-03 4.29157565E-04
16 3.08870269E-04 3.08870269E-04 6.37521848E-03 4.26762539E-04
17 3.59155831E-04 3.59155831E-04 7.19181909E-03 4.39371449E-04
18 4.09517118E-04 4.09517118E-04 1.48800033E-02 4.37703313E-04
19 4.37024883E-04 4.37024883E-04 6.85249374E-03 4.66292754E-04
20 4.36087679E-04 4.36087679E-04 6.17929942E-03 5.09645900E-04
21 4.62670985E-04 4.62670985E-04 4.99347745E-03 5.33020069E-04
22 5.22254244E-04 5.22254244E-04 7.01693319E-03 5.28720084E-04
23 6.18206081E-04 6.18206081E-04 9.49434871E-03 4.54029944E-04
24 6.56022163E-04 6.56022163E-04 2.96308640E-02 4.80812215E-04
25 6.37270048E-04 6.37270048E-04 2.40518004E-02 5.53985391E-04
26 7.27198507E-04 7.27198507E-04 1.52018869E-02 5.09937662E-04
27 7.53873089E-04 7.53873089E-04 1.52435854E-02 5.36079521E-04
28 7.81146122E-04 7.81146122E-04 1.47689890E-02 5.60316025E-04
29 8.07532493E-04 8.07532493E-04 1.45404797E-02 5.89896606E-04
30 8.14029503E-04 8.14029503E-04 8.05815281E-03 6.34665434E-04
31 8.43720846E-04 8.43720846E-04 5.97002249E-03 6.52261138E-04
32 8.70639506E-04 8.70639506E-04 5.77151414E-03 6.74322099E-04
33 9.53183753E-04 9.53183753E-04 1.53979409E-02 6.38656847E-04
34 9.70050896E-04 9.70050896E-04 1.94538880E-02 6.80159118E-04
35 1.02014118E-03 1.02014118E-03 9.46616403E-03 6.86334985E-04
36 1.08051522E-03 1.08051528E-03 9.56438005E-03 6.64693667E-04
37 1.09789333E-03 1.09879298E-03 6.11465921E-03 6.98971586E-04
38 1.12676738E-03 1.12945846E-03 6.44030349E-03 7.17560461E-04
39 1.15802474E-03 1.16313793E-03 6.43251572E-03 7.33840976E-04
40 1.18795561E-03 1.19499312E-03 1.00519635E-02 7.56811726E-04
41 1.21974920E-03 1.22929860E-03 2.16313549E-02 7.98257364E-04
42 1.25306600E-03 1.26556034E-03 3.57932006E-02 8.04947024E-04
43 1.28525616E-03 1.30032393E-03 1.92934834E-02 8.23000020E-04
44 1.31841565E-03 1.33649608E-03 4.01398421E-02 8.53293276E-04
45 1.34989628E-03 1.37057246E-03 4.00553847E-02 8.66558680E-04
