#int_mass winds winds_init rlof rlof_init cc cc_init
11 9.10039731E-07 1.97597112E-06 9.30725161E-06 2.00070073E-05 6.61175686E-06 5.08505574E-06
12 1.05756600E-06 2.43830708E-06 9.87019251E-06 2.12082428E-05 2.68752079E-05 6.02247323E-06
13 1.24184289E-06 2.98674244E-06 1.03866307E-05 2.23291657E-05 2.93211957E-05 7.08132794E-06
14 1.46467590E-06 3.61724394E-06 1.08520759E-05 2.33767199E-05 9.27164927E-06 7.71675009E-06
15 1.72533608E-06 4.32988214E-06 1.12680574E-05 2.43457735E-05 2.47343908E-05 8.83161706E-06
16 2.00643009E-06 4.99532974E-06 1.16690492E-05 2.54601664E-05 3.05135417E-05 9.72603671E-06
17 2.35696797E-06 5.96965321E-06 1.19915891E-05 2.62673017E-05 5.78742883E-06 1.07564030E-05
18 2.71937307E-06 6.82693711E-06 1.23368166E-05 2.75100837E-05 5.52135586E-06 1.14189749E-05
19 3.10201789E-06 7.61298796E-06 1.26628756E-05 2.88851936E-05 4.04766865E-06 1.21190015E-05
20 3.27915601E-06 5.87373086E-06 1.29741297E-05 3.04210670E-05 6.67731915E-06 1.53065073E-05
21 3.79200748E-06 7.19875955E-06 1.31686000E-05 3.11080411E-05 4.07659956E-06 1.58756556E-05
22 4.13445947E-06 6.82553565E-06 1.30292061E-05 2.89109072E-05 2.91476242E-04 2.08374810E-05
23 4.70340305E-06 7.57603802E-06 1.31875592E-05 3.03309468E-05 4.15753703E-04 2.09894024E-05
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 7.13414963E-06 1.50801019E-05 1.30559233E-05 3.17874367E-05 3.57071814E-07 2.06469549E-05
27 7.52648288E-06 1.35190304E-05 1.25389692E-05 2.82687515E-05 1.34211451E-04 2.84312628E-05
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 1.04991155E-05 2.10639809E-05 1.21182641E-05 2.91477752E-05 9.57374089E-07 2.92164414E-05
31 1.10388274E-05 1.89664128E-05 1.18865049E-05 2.97213809E-05 1.86995933E-05 3.28881797E-05
32 1.25777900E-05 2.61719374E-05 1.16562618E-05 3.07013458E-05 4.53457134E-06 2.70015320E-05
33 1.36042987E-05 2.83023489E-05 1.14421103E-05 3.07264829E-05 1.23112898E-07 2.75952241E-05
34 1.47200392E-05 3.02620576E-05 1.05585107E-05 2.95091050E-05 2.22719896E-07 2.98502926E-05
35 1.56707441E-05 3.25713831E-05 1.02565628E-05 3.06830734E-05 1.83789756E-07 2.91692973E-05
36 1.67686513E-05 3.43591106E-05 9.80718528E-06 3.09912456E-05 2.47202725E-07 2.99575685E-05
37 1.78525852E-05 3.79599682E-05 9.02105720E-06 2.91184998E-05 2.27041698E-07 3.11304589E-05
38 1.89893896E-05 3.99192835E-05 8.42160999E-06 2.88653512E-05 5.31775107E-08 3.25957795E-05
39 2.01644652E-05 4.21324692E-05 7.76695707E-06 2.84710007E-05 4.42396687E-08 3.36719438E-05
40 2.13412415E-05 4.41455741E-05 7.12307696E-06 2.80497223E-05 9.06660629E-08 3.46651363E-05
41 2.25287120E-05 4.62639212E-05 6.37767153E-06 2.76039677E-05 6.07444150E-08 3.55630074E-05
42 2.37442770E-05 4.85510211E-05 5.57858779E-06 2.71081752E-05 4.99637342E-08 3.75200335E-05
43 2.50032182E-05 5.07941032E-05 4.74826971E-06 2.64904074E-05 6.20389196E-08 3.71808657E-05
44 2.63942045E-05 5.47369095E-05 3.79396695E-06 2.53100742E-05 5.99256149E-08 3.86548119E-05
45 2.76024698E-05 5.69811519E-05 2.91499643E-06 2.47153957E-05 5.90440376E-08 4.01688208E-05
