#int_mass winds winds_init rlof rlof_init cc cc_init
11 2.69102087E-10 2.72059715E-10 2.72227818E-09 2.75464588E-09 1.30546630E-05 7.00131091E-10
12 3.32489612E-10 3.35716004E-10 2.89037477E-09 2.92003685E-09 8.16625470E-07 8.29198531E-10
13 4.07718531E-10 4.11226809E-10 3.04685269E-09 3.07437006E-09 1.19961503E-05 9.74985941E-10
14 4.94230243E-10 4.98036811E-10 3.19283101E-09 3.21860157E-09 6.10885849E-06 1.06247344E-09
15 5.92035112E-10 5.96155728E-10 3.32771374E-09 3.35202480E-09 3.89645977E-06 1.21597284E-09
16 6.83447220E-10 6.87777251E-10 3.48220060E-09 3.50545894E-09 1.26313500E-06 1.33912017E-09
17 8.17230485E-10 8.21926056E-10 3.59443405E-09 3.61658859E-09 2.17009610E-06 1.48098517E-09
18 9.35369010E-10 9.39960380E-10 3.76613779E-09 3.78769986E-09 2.67301826E-06 1.57221075E-09
19 1.04499867E-09 1.04818705E-09 3.95585600E-09 3.97703056E-09 2.85828691E-06 1.66859327E-09
20 8.04997789E-10 8.08719078E-10 4.16753111E-09 4.18849584E-09 2.58828469E-06 2.10746199E-09
21 9.86853961E-10 9.91154401E-10 4.26281074E-09 4.28308123E-09 2.77669780E-06 2.18582463E-09
22 9.35969793E-10 9.39767422E-10 3.96262580E-09 3.98057091E-09 4.99979712E-06 2.86898887E-09
23 1.03911686E-09 1.04309963E-09 4.15815092E-09 4.17608773E-09 4.49089812E-06 2.88990602E-09
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 2.08156276E-09 2.07628956E-09 4.36000777E-09 4.37662316E-09 4.82273858E-06 2.84275647E-09
27 1.85525225E-09 1.86135492E-09 3.87787057E-09 3.89215632E-09 5.78057722E-06 3.91453153E-09
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 2.89148078E-09 2.90017429E-09 3.99980965E-09 4.01318386E-09 8.74829152E-06 4.02263811E-09
31 2.60393165E-09 2.61137261E-09 4.07889941E-09 4.09216023E-09 1.19961995E-05 4.52817793E-09
32 3.77706569E-09 3.60345845E-09 4.21375580E-09 4.22708576E-09 7.21638313E-06 3.71768040E-09
33 4.82147837E-08 3.89678214E-09 4.21752735E-09 4.23054674E-09 7.24080200E-06 3.79942233E-09
34 2.13699664E-08 4.16660278E-09 4.05072408E-09 4.06293322E-09 8.01253511E-06 4.10990931E-09
35 2.25519156E-07 4.48456008E-09 4.21218451E-09 4.22456994E-09 7.75025063E-06 4.01614712E-09
36 2.41383003E-07 4.73070166E-09 4.25478490E-09 4.26700034E-09 7.80061008E-06 4.12467949E-09
37 5.72748196E-07 5.22648232E-09 3.99786617E-09 4.00915311E-09 8.29291894E-06 4.28616780E-09
38 6.36676536E-07 5.49624880E-09 3.96333421E-09 3.97429858E-09 9.64541755E-06 4.48791908E-09
39 7.11951837E-07 5.80096918E-09 3.90939473E-09 3.92000280E-09 1.00259224E-05 4.63608974E-09
40 7.68104432E-07 6.07814162E-09 3.85173931E-09 3.86199949E-09 1.04080973E-05 4.77283651E-09
41 8.35360333E-07 6.36980423E-09 3.79070567E-09 3.80062618E-09 1.08543186E-05 4.89645905E-09
42 9.10138375E-07 6.68470142E-09 3.72278651E-09 3.73236347E-09 1.13625881E-05 5.16591033E-09
43 9.74658441E-07 6.99353807E-09 3.63809960E-09 3.64730670E-09 1.21494646E-05 5.11921233E-09
44 1.11362757E-06 7.53639962E-09 3.47613197E-09 3.48479362E-09 1.19716730E-05 5.32215122E-09
45 1.17460056E-06 7.84539601E-09 3.39458651E-09 3.40291589E-09 1.21796554E-05 5.53060611E-09
