#intial_mass winds winds_init cc cc_init
11 7.52939681E-23 1.76176848E-99 1.14988506E-04 8.42051225E-99
12 7.59640838E-23 2.40023812E-99 9.33124430E-05 8.75206504E-99
13 9.68873086E-23 3.17575464E-99 2.00593359E-04 9.10620565E-99
14 6.46186007E-23 4.10033212E-99 1.31124923E-04 9.08071309E-99
15 7.93189849E-23 5.17610267E-99 1.08572361E-04 8.91832742E-99
16 1.05688044E-22 6.41863600E-99 1.29490265E-04 8.86855638E-99
17 1.02653842E-22 7.46362073E-99 2.72691656E-04 9.13058225E-99
18 1.73135957E-21 8.51017911E-99 1.09615472E-04 9.09591670E-99
19 9.37476470E-22 9.08181824E-99 2.65744693E-04 9.69003414E-99
20 1.39762245E-21 9.06234220E-99 1.26132112E-04 1.05909563E-98
21 3.79470524E-21 9.61477014E-99 9.06698551E-05 1.10766951E-98
22 1.53227285E-20 1.08529704E-98 1.49728060E-04 1.09873371E-98
23 2.10911537E-21 1.28469464E-98 1.20301601E-04 9.43520057E-99
24 1.57672467E-21 1.36328028E-98 3.76288384E-04 9.99176321E-99
25 2.17245718E-21 1.32431149E-98 3.70233905E-04 1.15123757E-98
26 1.54924696E-21 1.51119191E-98 4.81157891E-05 1.05970194E-98
27 4.07341159E-21 1.56662438E-98 5.59562405E-05 1.11402736E-98
28 3.20097434E-20 1.62330050E-98 8.43337858E-05 1.16439326E-98
29 4.70141369E-20 1.67813404E-98 2.36070946E-04 1.22586470E-98
30 3.07897596E-20 1.69163548E-98 1.21467569E-04 1.31889884E-98
31 1.95012787E-21 1.75333709E-98 8.88911534E-05 1.35546449E-98
32 1.50001742E-20 1.80927678E-98 8.12802733E-05 1.40130939E-98
33 4.47921874E-14 1.98081206E-98 4.63399817E-05 1.32719340E-98
34 3.32760017E-14 2.01586369E-98 5.52423756E-05 1.41343931E-98
35 2.17493534E-12 2.11995636E-98 6.85724828E-05 1.42627338E-98
36 3.89675349E-11 2.24541982E-98 4.43894835E-05 1.38130054E-98
37 1.83979225E-07 2.28340273E-98 2.63291670E-05 1.45253352E-98
38 5.35546763E-07 2.34712870E-98 3.68024892E-05 1.49116307E-98
39 1.09430860E-06 2.41711803E-98 3.93801210E-05 1.52499563E-98
40 1.54307763E-06 2.48331633E-98 5.67083569E-05 1.57273117E-98
41 2.20177195E-06 2.55460659E-98 8.51636437E-05 1.65885938E-98
42 3.05023926E-06 2.62996214E-98 7.69891579E-05 1.67276117E-98
43 3.75734524E-06 2.70220438E-98 8.78601153E-05 1.71027712E-98
44 4.64637757E-06 2.77737378E-98 1.19877893E-04 1.77322957E-98
45 5.32317664E-06 2.84818794E-98 9.48096470E-05 1.80079641E-98
