#int_mass winds winds_init rlof rlof_init cc cc_init
11 5.35720531E-07 5.35720531E-07 5.42425164E-06 5.42425164E-06 3.00922627E-06 1.37864807E-06
12 6.61067943E-07 6.61067943E-07 5.74992770E-06 5.74992770E-06 3.35140193E-06 1.63279844E-06
13 8.09758419E-07 8.09758419E-07 6.05382962E-06 6.05382962E-06 5.69666399E-06 1.91987258E-06
14 9.80698468E-07 9.80698466E-07 6.33784000E-06 6.33784000E-06 5.94424490E-06 2.09214670E-06
15 1.17390723E-06 1.17390722E-06 6.60056749E-06 6.60056749E-06 1.05247299E-05 2.39440675E-06
16 1.35432182E-06 1.35432177E-06 6.90269901E-06 6.90269901E-06 1.33240467E-05 2.63689965E-06
17 1.61847836E-06 1.61847800E-06 7.12152758E-06 7.12152758E-06 1.27136074E-05 2.91625007E-06
18 1.85090475E-06 1.85090275E-06 7.45846766E-06 7.45846766E-06 1.93306376E-05 3.09588496E-06
19 2.06402339E-06 2.06401496E-06 7.83128412E-06 7.83128412E-06 2.87547787E-05 3.28567452E-06
20 1.59247178E-06 1.59247176E-06 8.24768643E-06 8.24768643E-06 5.77328358E-05 4.14986341E-06
21 1.95171046E-06 1.95171035E-06 8.43393720E-06 8.43393720E-06 4.52342897E-05 4.30416951E-06
22 1.85052279E-06 1.85052279E-06 7.83825553E-06 7.83825553E-06 4.40277280E-05 5.64940768E-06
23 2.05399718E-06 2.05399718E-06 8.22325327E-06 8.22325327E-06 4.60905217E-05 5.69059623E-06
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 4.08852817E-06 4.08848090E-06 8.61813329E-06 8.61813329E-06 3.78702008E-05 5.59775270E-06
27 3.66524698E-06 3.66524698E-06 7.66415584E-06 7.66415584E-06 1.04957612E-04 7.70821550E-06
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 5.71081592E-06 5.71081577E-06 7.90247462E-06 7.90247462E-06 1.91306855E-04 7.92109124E-06
31 5.14212817E-06 5.14212817E-06 8.05798922E-06 8.05798922E-06 1.36871693E-04 8.91656409E-06
32 7.09629455E-06 7.09567263E-06 8.32367494E-06 8.32367494E-06 1.36785718E-04 7.32059033E-06
33 7.82158923E-06 7.67326468E-06 8.33049005E-06 8.33049005E-06 1.34975280E-04 7.48155070E-06
34 8.26882543E-06 8.20457618E-06 8.00043749E-06 8.00043749E-06 1.59030908E-04 8.09293944E-06
35 9.57351209E-06 8.83067495E-06 8.31872097E-06 8.31872097E-06 1.57812674E-04 7.90830965E-06
36 1.01301060E-05 9.31535934E-06 8.40227187E-06 8.40227187E-06 1.60071531E-04 8.12202384E-06
37 1.22642039E-05 1.02916152E-05 7.89453754E-06 7.89453754E-06 1.62072867E-04 8.44001506E-06
38 1.30816348E-05 1.08228200E-05 7.82590449E-06 7.82590449E-06 1.42585139E-04 8.83728925E-06
39 1.40182889E-05 1.14228536E-05 7.71898914E-06 7.71898914E-06 1.42593222E-04 9.12905633E-06
40 1.48681761E-05 1.19686417E-05 7.60477318E-06 7.60477318E-06 1.41694066E-04 9.39832829E-06
41 1.58034584E-05 1.25429629E-05 7.48392124E-06 7.48392124E-06 1.42608768E-04 9.64175693E-06
42 1.68224507E-05 1.31630359E-05 7.34950319E-06 7.34950319E-06 1.44792707E-04 1.01723411E-05
43 1.78312555E-05 1.37711749E-05 7.18201547E-06 7.18201547E-06 1.45772958E-04 1.00803868E-05
44 1.94412505E-05 1.48401391E-05 6.86200636E-06 6.86200636E-06 1.47311440E-04 1.04799995E-05
45 2.04470900E-05 1.54485927E-05 6.70077857E-06 6.70077857E-06 1.48788672E-04 1.08904740E-05
