#int_mass winds winds_init rlof rlof_init cc cc_init
11 6.74204891E-100 7.09866643E-100 1.06812236E-98 7.18750744E-99 9.71203854E-12 1.82680375E-99
12 8.11042371E-100 8.75960607E-100 1.07309887E-98 7.61905068E-99 2.44040803E-12 2.16357052E-99
13 9.30003706E-100 1.07298574E-99 1.09488754E-98 8.02174168E-99 3.06189547E-12 2.54396355E-99
14 1.12345199E-99 1.29949309E-99 1.31433244E-98 8.39807501E-99 6.11638674E-12 2.77223864E-99
15 1.28106418E-99 1.55550801E-99 1.35977862E-98 8.74620705E-99 6.82373635E-12 3.17275405E-99
16 1.48211715E-99 1.79456973E-99 1.38035117E-98 9.14655215E-99 9.25818762E-12 3.49407386E-99
17 1.34670394E-57 2.14459495E-99 1.43380658E-98 9.43651509E-99 1.46774427E-12 3.86423242E-99
18 1.61904037E-56 2.45257377E-99 1.47311734E-98 9.88298393E-99 2.64917694E-09 4.10226105E-99
19 4.81047335E-55 2.73496214E-99 1.57197755E-98 1.03769915E-98 4.06352233E-11 4.35374529E-99
20 7.24342792E-41 2.11013489E-99 1.66956347E-98 1.09287532E-98 2.08967164E-12 5.49885516E-99
21 3.17537844E-41 2.58615079E-99 1.58352690E-98 1.11755483E-98 2.31366034E-09 5.70332139E-99
22 2.04239148E-99 2.45207030E-99 1.26076358E-98 1.03862290E-98 1.31583260E-12 7.48585472E-99
23 2.31249830E-99 2.72168790E-99 1.45335042E-98 1.08963776E-98 6.71311204E-07 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 4.02655687E-49 5.41751911E-99 2.03132494E-98 1.14196209E-98 1.13201595E-10 7.41740831E-99
27 5.25775577E-99 4.85670498E-99 1.30481498E-98 1.01555349E-98 1.74992904E-10 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 4.85483430E-49 7.56722468E-99 1.66557783E-98 1.04713238E-98 4.18776933E-10 1.04959921E-98
31 4.33166271E-99 6.81367439E-99 1.35184191E-98 1.06773913E-98 2.73629684E-07 1.18150622E-98
32 1.42431853E-46 9.40225550E-99 1.25781785E-98 1.10294432E-98 8.74314994E-12 9.70028696E-99
33 1.76574639E-57 1.01676048E-98 1.24281284E-98 1.10384737E-98 2.43583009E-12 9.91357055E-99
34 1.44821821E-48 1.08716292E-98 1.88299437E-98 1.06011313E-98 2.37137629E-12 1.07237028E-98
35 1.41569109E-57 1.17012532E-98 1.14652056E-98 1.10228789E-98 2.57731122E-12 1.04790556E-98
36 3.36961516E-58 1.23434934E-98 1.23376102E-98 1.11335896E-98 2.07891846E-12 1.07622416E-98
37 3.98221353E-59 1.36370997E-98 1.61121403E-98 1.04608066E-98 1.65237120E-12 1.11836019E-98
38 8.89794827E-59 1.43409828E-98 1.43019778E-98 1.03698631E-98 7.18586208E-12 1.17100176E-98
39 7.18696356E-59 1.51360687E-98 1.47027425E-98 1.02281929E-98 1.13863400E-09 1.20966291E-98
40 6.18513439E-59 1.58592756E-98 1.64196570E-98 1.00768488E-98 8.71931968E-12 1.24534330E-98
41 3.62053784E-59 1.66202907E-98 1.43095438E-98 9.91671168E-99 2.52446864E-10 1.27759928E-98
42 4.21329597E-59 1.74419302E-98 1.00436759E-98 9.73859850E-99 1.09289080E-11 1.34790534E-98
43 2.68185867E-59 1.82477564E-98 9.67654299E-99 9.51666572E-99 2.02569802E-13 1.33572075E-98
44 7.75948546E-59 1.96642076E-98 1.75629805E-98 9.09263158E-99 9.81301784E-11 1.38867220E-98
45 9.75764078E-59 2.04704505E-98 1.50541089E-98 8.87899365E-99 1.05440420E-11 1.44306289E-98
