#intial_mass winds winds_init cc cc_init
11 3.13529773E-98 1.73604811E-99 4.51113962E-04 8.29757967E-99
12 4.27959184E-98 2.36519661E-99 1.95318345E-04 8.62429206E-99
13 5.71174900E-98 3.12939123E-99 9.96819430E-04 8.97326251E-99
14 8.54123542E-98 4.04047063E-99 2.47306439E-04 8.94814212E-99
15 1.04478547E-97 5.10053581E-99 3.80700942E-04 8.78812715E-99
16 1.22620790E-97 6.32492917E-99 3.28794633E-04 8.73908272E-99
17 2.40541828E-97 7.35465798E-99 8.32314874E-04 8.99728323E-99
18 2.34955844E-97 8.38593747E-99 2.76242790E-04 8.96312377E-99
19 8.72068845E-90 8.94923113E-99 8.42371069E-04 9.54856758E-99
20 1.76293228E-86 8.93003942E-99 3.10254292E-04 1.04363370E-98
21 6.82476337E-88 9.47440237E-99 2.21027735E-04 1.09149844E-98
22 1.74431845E-91 1.06945259E-98 6.37151148E-04 1.08269310E-98
23 7.02327365E-90 1.26593915E-98 2.04822203E-04 9.29745437E-99
24 7.52302022E-95 1.34337750E-98 4.07134865E-04 9.84589165E-99
25 7.68906122E-74 1.30497763E-98 1.00452263E-03 1.13443044E-98
26 3.05896627E-53 1.48912974E-98 1.04179694E-04 1.04423116E-98
27 2.92016530E-97 1.54375295E-98 1.05743277E-04 1.09776347E-98
28 2.93868839E-97 1.59960164E-98 1.10848551E-04 1.14739408E-98
29 2.85335172E-97 1.65363466E-98 1.05590019E-04 1.20796808E-98
30 2.27186615E-71 1.66693899E-98 6.45405621E-05 1.29964400E-98
31 2.88782431E-96 1.72773981E-98 3.86372313E-05 1.33567582E-98
32 2.35961340E-92 1.78286282E-98 4.38445744E-05 1.38085142E-98
33 1.00900260E-38 1.95189383E-98 7.22685079E-05 1.30781746E-98
34 1.60795723E-38 1.98643373E-98 8.15502660E-05 1.39280425E-98
35 6.84537041E-37 2.08900674E-98 3.60956923E-05 1.40545096E-98
36 1.90533166E-36 2.21263853E-98 4.20692720E-05 1.36113468E-98
37 1.88729874E-37 2.25006692E-98 2.29228489E-05 1.43132772E-98
38 5.65430818E-37 2.31286255E-98 1.65635871E-05 1.46939332E-98
39 2.26187623E-36 2.38183009E-98 2.11616594E-05 1.50273194E-98
40 3.30950206E-36 2.44706194E-98 3.55024589E-05 1.54977058E-98
41 3.88223950E-33 2.51731143E-98 1.51115060E-04 1.63464140E-98
42 1.88384059E-33 2.59156685E-98 1.23582909E-04 1.64834023E-98
43 2.92588057E-35 2.66275441E-98 1.41934174E-04 1.68530848E-98
44 3.65646596E-35 2.73682640E-98 1.28484387E-04 1.74734187E-98
45 4.35698103E-35 2.80660672E-98 1.35417446E-04 1.77450626E-98
