#intial_mass winds winds_init cc cc_init
11 1.65376070E-99 1.65376070E-99 8.67705134E-98 7.90428047E-99
12 2.25308803E-99 2.25308803E-99 1.00135838E-97 8.21550693E-99
13 2.98106037E-99 2.98106037E-99 1.57098258E-97 8.54793643E-99
14 3.84895528E-99 3.84895528E-99 1.40546266E-97 8.52400674E-99
15 4.85877415E-99 4.85877415E-99 1.72953817E-97 8.37157635E-99
16 6.02513216E-99 6.02513216E-99 1.83754197E-97 8.32485659E-99
17 7.00605258E-99 7.00605258E-99 1.85004605E-97 8.57081859E-99
18 7.98845017E-99 7.98845017E-99 2.27303824E-97 8.53827826E-99
19 8.52504413E-99 8.52504413E-99 2.46093349E-97 9.09597247E-99
20 8.50676209E-99 8.50676209E-99 2.75523418E-97 9.94166227E-99
21 9.02532263E-99 9.02532263E-99 2.50157609E-97 1.03976222E-98
22 1.01876132E-98 1.01876132E-98 3.35692428E-97 1.03137424E-98
23 1.20593456E-98 1.20593456E-98 3.28292948E-97 8.85676184E-99
24 1.27970239E-98 1.27970239E-98 3.39088588E-97 9.37920360E-99
25 1.24312264E-98 1.24312264E-98 3.66376767E-97 1.08065927E-98
26 1.41854608E-98 1.41854608E-98 4.76519648E-28 9.94735366E-99
27 1.47058019E-98 1.47058019E-98 3.41740065E-28 1.04573029E-98
28 1.52378169E-98 1.52378169E-98 2.71153993E-35 1.09300844E-98
29 1.57525359E-98 1.57525359E-98 2.80047072E-43 1.15071127E-98
30 1.58792730E-98 1.58792730E-98 4.50266242E-97 1.23804182E-98
31 1.64584620E-98 1.64584620E-98 2.44990211E-43 1.27236576E-98
32 1.69835643E-98 1.69835643E-98 7.22194178E-74 1.31540008E-98
33 1.85937549E-98 1.85937549E-98 1.30088605E-25 1.24582787E-98
34 1.89227822E-98 1.89227822E-98 2.65360192E-25 1.32678635E-98
35 1.98998935E-98 1.98998935E-98 5.99435258E-28 1.33883361E-98
36 2.10776108E-98 2.10776108E-98 9.26165667E-26 1.29661790E-98
37 2.14341539E-98 2.14341539E-98 6.63374493E-28 1.36348383E-98
38 2.20323456E-98 2.20323456E-98 6.81678259E-28 1.39974515E-98
39 2.26893308E-98 2.26893308E-98 6.97633411E-28 1.43150355E-98
40 2.33107300E-98 2.33107300E-98 1.22835432E-27 1.47631259E-98
41 2.39799271E-98 2.39799271E-98 7.60989149E-28 1.55716059E-98
42 2.46872848E-98 2.46872848E-98 7.68177047E-28 1.57021011E-98
43 2.53654180E-98 2.53654180E-98 7.85607951E-28 1.60542609E-98
44 2.60710283E-98 2.60710283E-98 7.87360253E-28 1.66451914E-98
45 2.67357562E-98 2.67357562E-98 8.28440755E-28 1.69039596E-98
