#int_mass winds winds_init rlof rlof_init cc cc_init
11 7.01709091E-04 7.01709091E-04 7.10491099E-03 7.10491099E-03 1.51609300E-03 1.80581073E-03
12 8.65894359E-04 8.65894359E-04 7.53149508E-03 7.53149508E-03 1.84840446E-03 2.13870748E-03
13 1.06065534E-03 1.06065534E-03 7.92955849E-03 7.92955849E-03 2.29767923E-03 2.51472916E-03
14 1.28455975E-03 1.28455975E-03 8.30156712E-03 8.30156712E-03 1.77447258E-03 2.74038099E-03
15 1.53763263E-03 1.53763263E-03 8.64569855E-03 8.64569855E-03 1.98391367E-03 3.13629381E-03
16 1.77394713E-03 1.77394713E-03 9.04144301E-03 9.04144301E-03 1.92482481E-03 3.45392112E-03
17 2.11994997E-03 2.11994998E-03 9.32807379E-03 9.32807379E-03 1.89050572E-03 3.81982595E-03
18 2.42438955E-03 2.42438960E-03 9.76941196E-03 9.76941196E-03 2.01903353E-03 4.05511923E-03
19 2.70353263E-03 2.70353287E-03 1.02577425E-02 1.02577425E-02 2.08204931E-03 4.30371349E-03
20 2.08588592E-03 2.08588592E-03 1.08031636E-02 1.08031636E-02 2.60004443E-03 5.43566414E-03
21 2.55643160E-03 2.55643161E-03 1.10471226E-02 1.10471226E-02 2.25239268E-03 5.63778072E-03
22 2.42389192E-03 2.42389192E-03 1.02668739E-02 1.02668739E-02 3.17861766E-03 7.39982976E-03
23 2.69041116E-03 2.69041116E-03 1.07711600E-02 1.07711600E-02 2.83326407E-03 7.45378025E-03
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 5.35526132E-03 5.35526278E-03 1.12883904E-02 1.12883904E-02 1.88020491E-03 7.33216992E-03
27 4.80089334E-03 4.80089334E-03 1.00388309E-02 1.00388309E-02 3.11368415E-03 1.00965421E-02
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 7.48026464E-03 7.48026464E-03 1.03509908E-02 1.03509908E-02 1.97454924E-03 1.03753756E-02
31 6.73537390E-03 6.73537390E-03 1.05546903E-02 1.05546903E-02 2.89696380E-03 1.16792875E-02
32 9.29418542E-03 9.29420790E-03 1.09026965E-02 1.09026965E-02 1.33255822E-03 9.58881448E-03
33 1.00364861E-02 1.00507621E-02 1.09116233E-02 1.09116233E-02 1.26587795E-03 9.79964709E-03
34 1.07407196E-02 1.07466960E-02 1.04793066E-02 1.04793066E-02 1.45011294E-03 1.06004696E-02
35 1.14951692E-02 1.15667863E-02 1.08962076E-02 1.08962076E-02 1.46208833E-03 1.03586338E-02
36 1.21233786E-02 1.22016461E-02 1.10056461E-02 1.10056461E-02 1.46397360E-03 1.06385655E-02
37 1.32929443E-02 1.34803867E-02 1.03405945E-02 1.03405945E-02 1.45039794E-03 1.10550837E-02
38 1.39635565E-02 1.41761810E-02 1.02506960E-02 1.02506960E-02 1.19575950E-03 1.15754500E-02
39 1.47202105E-02 1.49621300E-02 1.01106539E-02 1.01106539E-02 1.36552640E-03 1.19576187E-02
40 1.54101270E-02 1.56770260E-02 9.96104903E-03 9.96104903E-03 1.34790317E-03 1.23103223E-02
41 1.61330771E-02 1.64292958E-02 9.80275212E-03 9.80275212E-03 1.35108888E-03 1.26291753E-02
42 1.69131696E-02 1.72414933E-02 9.62668576E-03 9.62668576E-03 2.16540641E-03 1.33241566E-02
43 1.76790828E-02 1.80380592E-02 9.40730336E-03 9.40730336E-03 1.40851415E-03 1.32037109E-02
44 1.90307445E-02 1.94382330E-02 8.98814207E-03 8.98814207E-03 2.15253123E-03 1.37271404E-02
45 1.97979183E-02 2.02352109E-02 8.77695920E-03 8.77695920E-03 1.74478402E-03 1.42647969E-02
