#int_mass winds winds_init rlof rlof_init cc cc_init
11 8.31484845E-100 7.09866643E-100 2.02894806E-98 7.18750744E-99 3.61011869E-12 1.82680375E-99
12 1.30973326E-99 8.75960607E-100 1.76591971E-98 7.61905068E-99 7.54307846E-12 2.16357052E-99
13 1.30364228E-99 1.07298574E-99 1.83458315E-98 8.02174168E-99 1.11720077E-11 2.54396355E-99
14 1.00994104E-97 1.29949309E-99 1.68359327E-98 8.39807501E-99 1.41963999E-10 2.77223864E-99
15 2.65379331E-92 1.55550801E-99 1.51882608E-98 8.74620705E-99 1.95794764E-11 3.17275405E-99
16 5.25915725E-92 1.79456973E-99 1.86588192E-98 9.14655215E-99 1.57600311E-11 3.49407386E-99
17 5.94224622E-77 2.14459495E-99 1.59851115E-98 9.43651509E-99 7.06121217E-12 3.86423242E-99
18 3.69696766E-91 2.45257377E-99 2.01459571E-98 9.88298393E-99 9.36999225E-09 4.10226105E-99
19 3.15514087E-89 2.73496214E-99 2.29257776E-98 1.03769915E-98 1.62954507E-11 4.35374529E-99
20 9.76715990E-52 2.11013489E-99 2.11042929E-98 1.09287532E-98 5.78125944E-11 5.49885516E-99
21 1.31672712E-58 2.58615079E-99 1.89075554E-98 1.11755483E-98 1.49406852E-08 5.70332139E-99
22 2.82434816E-99 2.45207030E-99 1.44014466E-98 1.03862290E-98 3.44105712E-25 7.48585472E-99
23 4.14748338E-99 2.72168790E-99 1.53283441E-98 1.08963776E-98 4.57618569E-09 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 2.22430432E-53 5.41751911E-99 2.58266914E-98 1.14196209E-98 2.71448202E-08 7.41740831E-99
27 5.63680090E-99 4.85670498E-99 1.94772107E-98 1.01555349E-98 6.99091963E-19 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 6.93493868E-54 7.56722468E-99 1.62755488E-98 1.04713238E-98 8.23520820E-09 1.04959921E-98
31 8.21026407E-99 6.81367439E-99 1.30344589E-98 1.06773913E-98 1.90762135E-08 1.18150622E-98
32 5.09223032E-50 9.40225550E-99 1.37837464E-98 1.10294432E-98 2.86020312E-10 9.70028696E-99
33 1.00203708E-63 1.01676048E-98 1.99632477E-98 1.10384737E-98 9.76703587E-08 9.91357055E-99
34 2.64802154E-64 1.08716292E-98 1.75398097E-98 1.06011313E-98 2.81670031E-10 1.07237028E-98
35 4.74722353E-64 1.17012532E-98 1.76309235E-98 1.10228789E-98 9.99473988E-09 1.04790556E-98
36 1.62689389E-64 1.23434934E-98 1.93280498E-98 1.11335896E-98 1.85731709E-10 1.07622416E-98
37 9.12981639E-66 1.36370997E-98 1.56370978E-98 1.04608066E-98 1.75861510E-10 1.11836019E-98
38 2.66311835E-65 1.43409828E-98 1.51817019E-98 1.03698631E-98 4.12062764E-09 1.17100176E-98
39 2.30480732E-65 1.51360687E-98 1.29553253E-98 1.02281929E-98 2.07383898E-08 1.20966291E-98
40 2.04803049E-65 1.58592756E-98 1.26594645E-98 1.00768488E-98 5.16603731E-09 1.24534330E-98
41 1.21048861E-65 1.66202907E-98 1.35614821E-98 9.91671168E-99 5.15624070E-08 1.27759928E-98
42 1.29539111E-65 1.74419302E-98 1.33286862E-98 9.73859850E-99 7.46680675E-09 1.34790534E-98
43 8.09221822E-66 1.82477564E-98 1.24182080E-98 9.51666572E-99 2.80306539E-11 1.33572075E-98
44 2.67898337E-65 1.96642076E-98 1.10807204E-98 9.09263158E-99 1.24972535E-08 1.38867220E-98
45 3.16980256E-65 2.04704505E-98 1.11326227E-98 8.87899365E-99 1.44459938E-08 1.44306289E-98
