#intial_mass winds winds_init cc cc_init
11 1.65376070E-99 1.65376070E-99 1.60348973E-97 7.90428047E-99
12 2.25308815E-99 2.25308803E-99 1.83381114E-97 8.21550693E-99
13 3.01120261E-99 2.98106037E-99 2.25980910E-97 8.54793643E-99
14 1.65727086E-98 3.84895528E-99 2.43257257E-97 8.52400674E-99
15 3.47420053E-98 4.85877415E-99 2.37429119E-97 8.37157635E-99
16 6.25410108E-99 6.02513216E-99 2.74119248E-97 8.32485659E-99
17 5.14309924E-98 7.00605258E-99 3.20287300E-97 8.57081859E-99
18 4.99810697E-98 7.98845017E-99 3.35478427E-97 8.53827826E-99
19 6.04840305E-98 8.52504413E-99 3.61269500E-97 9.09597247E-99
20 9.91350505E-99 8.50676209E-99 3.70496710E-97 9.94166227E-99
21 4.46655609E-98 9.02532263E-99 3.82076773E-97 1.03976222E-98
22 6.30682649E-98 1.01876132E-98 4.17749315E-97 1.03137424E-98
23 6.44086715E-98 1.20593456E-98 3.98366590E-97 8.85676184E-99
24 6.83472975E-98 1.27970239E-98 1.44547441E-77 9.37920360E-99
25 7.76528016E-98 1.24312264E-98 4.77521731E-97 1.08065927E-98
26 8.12775828E-98 1.41854608E-98 3.78627452E-08 9.94735366E-99
27 8.69240018E-98 1.47058019E-98 9.47276976E-08 1.04573029E-98
28 3.25420906E-98 1.52378169E-98 7.30369666E-08 1.09300844E-98
29 9.96840214E-98 1.57525359E-98 6.78276798E-09 1.15071127E-98
30 9.97965655E-98 1.58792730E-98 1.52302031E-29 1.23804182E-98
31 9.20399626E-98 1.64584620E-98 6.22351770E-10 1.27236576E-98
32 2.61234755E-98 1.69835643E-98 4.94538334E-10 1.31540008E-98
33 7.66823500E-98 1.85937549E-98 5.63265751E-08 1.24582787E-98
34 6.15995211E-98 1.89227822E-98 2.86076112E-07 1.32678635E-98
35 9.86675901E-98 1.98998935E-98 3.46627048E-08 1.33883361E-98
36 1.50181261E-97 2.10776108E-98 9.79138684E-09 1.29661790E-98
37 1.73104696E-97 2.14341539E-98 2.88926163E-08 1.36348383E-98
38 1.74058426E-97 2.20323456E-98 2.38503211E-08 1.39974515E-98
39 1.89779783E-97 2.26893308E-98 2.37214839E-08 1.43150355E-98
40 1.22299107E-97 2.33107300E-98 7.33964863E-09 1.47631259E-98
41 1.28743970E-97 2.39799271E-98 2.94234237E-08 1.55716059E-98
42 1.27253068E-97 2.46872848E-98 2.55947123E-09 1.57021011E-98
43 1.35295179E-97 2.53654180E-98 2.99105677E-08 1.60542609E-98
44 1.21990396E-97 2.60710283E-98 1.18180786E-08 1.66451914E-98
45 1.97284629E-97 2.67357562E-98 2.93125422E-08 1.69039596E-98
