#intial_mass winds winds_init cc cc_init
11 1.73532366E-99 1.65376070E-99 5.14750168E-07 7.90428047E-99
12 2.42614855E-99 2.25308803E-99 1.43868343E-07 8.21550693E-99
13 3.26895950E-99 2.98106037E-99 1.26077620E-06 8.54793643E-99
14 4.38116977E-99 3.84895528E-99 5.47465039E-07 8.52400674E-99
15 5.74355119E-99 4.85877415E-99 3.63289748E-07 8.37157635E-99
16 8.69786966E-99 6.02513216E-99 6.66652247E-07 8.32485659E-99
17 1.44299839E-98 7.00605258E-99 2.14881263E-06 8.57081859E-99
18 2.42497956E-98 7.98845017E-99 7.29980528E-07 8.53827826E-99
19 2.66536153E-98 8.52504413E-99 4.08681206E-06 9.09597247E-99
20 1.93366381E-98 8.50676209E-99 9.02981449E-07 9.94166227E-99
21 5.72503799E-98 9.02532263E-99 2.38999717E-07 1.03976222E-98
22 4.77258507E-98 1.01876132E-98 1.17712738E-06 1.03137424E-98
23 7.49095565E-98 1.20593456E-98 2.50525617E-06 8.85676184E-99
24 7.16084600E-98 1.27970239E-98 4.79866475E-05 9.37920360E-99
25 4.90195665E-98 1.24312264E-98 1.68794737E-05 1.08065927E-98
26 7.89413578E-98 1.41854608E-98 1.54844786E-07 9.94735366E-99
27 9.53169514E-98 1.47058019E-98 1.37115180E-07 1.04573029E-98
28 7.19582038E-98 1.52378169E-98 1.94844470E-07 1.09300844E-98
29 6.19506022E-98 1.57525359E-98 2.98737781E-07 1.15071127E-98
30 1.25346107E-97 1.58792730E-98 3.27648528E-06 1.23804182E-98
31 6.05248634E-98 1.64584620E-98 6.82843798E-07 1.27236576E-98
32 6.36009966E-98 1.69835643E-98 3.43743330E-07 1.31540008E-98
33 9.00340601E-98 1.85937549E-98 2.52251287E-07 1.24582787E-98
34 8.63449488E-98 1.89227822E-98 4.63335756E-07 1.32678635E-98
35 5.53656180E-98 1.98998935E-98 1.89764577E-07 1.33883361E-98
36 7.61033546E-98 2.10776108E-98 2.73928860E-06 1.29661790E-98
37 2.88002819E-93 2.14341539E-98 1.76422057E-07 1.36348383E-98
38 5.75474078E-93 2.20323456E-98 1.80057557E-06 1.39974515E-98
39 3.93963849E-92 2.26893308E-98 1.80092927E-06 1.43150355E-98
40 4.77519914E-92 2.33107300E-98 8.94727252E-07 1.47631259E-98
41 2.26299552E-92 2.39799271E-98 2.91141584E-07 1.55716059E-98
42 1.11644770E-91 2.46872848E-98 4.39934391E-07 1.57021011E-98
43 6.19235742E-92 2.53654180E-98 3.27024215E-07 1.60542609E-98
44 5.75070048E-92 2.60710283E-98 2.86831503E-07 1.66451914E-98
45 2.11704747E-92 2.67357562E-98 2.96178448E-07 1.69039596E-98
