#intial_mass winds winds_init cc cc_init
11 1.65325135E-99 1.65376070E-99 6.92219835E-98 7.90428047E-99
12 2.24795314E-99 2.25308803E-99 7.96924606E-98 8.21550693E-99
13 2.96981707E-99 2.98106037E-99 9.48387777E-98 8.54793643E-99
14 3.83096807E-99 3.84895528E-99 1.10575728E-97 8.52400674E-99
15 4.83251828E-99 4.85877415E-99 1.20076853E-97 8.37157635E-99
16 5.98877025E-99 6.02513216E-99 1.39042451E-97 8.32485659E-99
17 7.29984150E-99 7.00605258E-99 1.57454236E-97 8.57081859E-99
18 8.39775843E-99 7.98845017E-99 1.71191355E-97 8.53827826E-99
19 1.07818289E-98 8.52504413E-99 1.83775948E-97 9.09597247E-99
20 1.00415568E-98 8.50676209E-99 1.93000747E-97 9.94166227E-99
21 1.17090908E-98 9.02532263E-99 1.89649292E-97 1.03976222E-98
22 1.05809133E-98 1.01876132E-98 2.02176226E-97 1.03137424E-98
23 1.23294708E-98 1.20593456E-98 2.04480420E-97 8.85676184E-99
24 1.38850641E-98 1.27970239E-98 2.18116785E-97 9.37920360E-99
25 1.45289882E-98 1.24312264E-98 2.24895898E-97 1.08065927E-98
26 2.45115388E-98 1.41854608E-98 1.02750247E-09 9.94735366E-99
27 2.46504218E-98 1.47058019E-98 9.04857353E-11 1.04573029E-98
28 2.66414112E-98 1.52378169E-98 7.09691476E-19 1.09300844E-98
29 2.54203719E-98 1.57525359E-98 1.05529134E-21 1.15071127E-98
30 2.31783643E-98 1.58792730E-98 1.97092909E-48 1.23804182E-98
31 2.44913190E-98 1.64584620E-98 1.38187823E-21 1.27236576E-98
32 2.36511264E-98 1.69835643E-98 4.47371465E-24 1.31540008E-98
33 2.85354750E-98 1.85937549E-98 2.58955727E-08 1.24582787E-98
34 2.74648500E-98 1.89227822E-98 3.15965815E-08 1.32678635E-98
35 3.26931906E-98 1.98998935E-98 8.80898578E-12 1.33883361E-98
36 5.23371550E-98 2.10776108E-98 1.63606252E-08 1.29661790E-98
37 6.05426110E-98 2.14341539E-98 1.10917205E-09 1.36348383E-98
38 6.83879060E-98 2.20323456E-98 1.72672302E-10 1.39974515E-98
39 6.97920868E-98 2.26893308E-98 1.91913337E-10 1.43150355E-98
40 6.73088256E-98 2.33107300E-98 7.82919127E-09 1.47631259E-98
41 6.48944189E-98 2.39799271E-98 9.10850666E-10 1.55716059E-98
42 6.32767742E-98 2.46872848E-98 1.31664428E-09 1.57021011E-98
43 6.22331583E-98 2.53654180E-98 5.76515315E-10 1.60542609E-98
44 6.14952111E-98 2.60710283E-98 3.42491553E-12 1.66451914E-98
45 5.99495282E-98 2.67357562E-98 2.22063215E-10 1.69039596E-98
