#intial_mass winds winds_init cc cc_init
11 2.56566583E-99 1.67343460E-99 6.86420260E-10 7.99831344E-99
12 5.42547772E-99 2.27989180E-99 5.63156594E-11 8.31324240E-99
13 8.89757148E-99 3.01652445E-99 6.43319180E-10 8.64962663E-99
14 1.18629002E-98 3.89474423E-99 4.72705774E-10 8.62541226E-99
15 2.19093778E-98 4.91657637E-99 3.94925758E-10 8.47116849E-99
16 2.82931066E-98 6.09680991E-99 6.92792115E-10 8.42389293E-99
17 3.36536089E-98 7.08939981E-99 7.60541719E-10 8.67278101E-99
18 4.06985183E-98 8.08348447E-99 3.13095747E-09 8.63985357E-99
19 3.70607184E-98 8.62646199E-99 3.17638472E-09 9.20418236E-99
20 4.26569487E-98 8.60796246E-99 1.41700125E-09 1.00599329E-98
21 3.72190057E-98 9.13269204E-99 2.05759883E-10 1.05213171E-98
22 6.06441136E-98 1.03088098E-98 1.79860736E-09 1.04364394E-98
23 4.88077840E-98 1.22028092E-98 5.85817286E-08 8.96212597E-99
24 5.80774430E-98 1.29492632E-98 1.16662005E-06 9.49078293E-99
25 6.24271016E-98 1.25791141E-98 1.55742749E-07 1.09351529E-98
26 7.80160072E-98 1.43542176E-98 9.91546950E-07 1.00656920E-98
27 9.81174326E-98 1.48807489E-98 9.36981938E-07 1.05817078E-98
28 6.44264109E-98 1.54190930E-98 7.05311217E-07 1.10601137E-98
29 8.20103890E-98 1.59399353E-98 5.59485430E-07 1.16440067E-98
30 1.02855392E-97 1.60681802E-98 1.27755642E-07 1.25277014E-98
31 1.15592716E-97 1.66542595E-98 3.84024574E-08 1.28750241E-98
32 9.54601421E-98 1.71856086E-98 2.15055520E-07 1.33104869E-98
33 6.55250014E-94 1.88149548E-98 2.59058329E-06 1.26064882E-98
34 1.55410813E-90 1.91478964E-98 3.18192826E-06 1.34257041E-98
35 1.55142123E-83 2.01366318E-98 4.19663783E-07 1.35476100E-98
36 4.93508004E-92 2.13283598E-98 2.79760000E-06 1.31204306E-98
37 8.11850337E-79 2.16891445E-98 2.97577972E-07 1.37970446E-98
38 1.36454364E-78 2.22944525E-98 9.48390798E-07 1.41639716E-98
39 3.99642597E-78 2.29592536E-98 1.02980766E-06 1.44853338E-98
40 1.66323794E-77 2.35880452E-98 1.72357671E-06 1.49387548E-98
41 5.12374339E-78 2.42652034E-98 3.62821477E-07 1.57568529E-98
42 1.81684289E-77 2.49809761E-98 6.40483054E-07 1.58889006E-98
43 3.21311752E-77 2.56671768E-98 4.24400284E-07 1.62452498E-98
44 6.39517199E-78 2.63811813E-98 3.05409507E-07 1.68432103E-98
45 6.85696206E-78 2.70538171E-98 3.15188406E-07 1.71050570E-98
