#int_mass winds winds_init rlof rlof_init cc cc_init
11 5.97185226E-54 7.09866643E-100 6.92043641E-98 7.18750744E-99 4.52949859E-06 1.82680375E-99
12 2.95285448E-52 8.75960607E-100 6.45863106E-98 7.61905068E-99 2.78659589E-05 2.16357052E-99
13 1.80752073E-51 1.07298574E-99 7.27998440E-98 8.02174168E-99 2.10714088E-05 2.54396355E-99
14 9.26049309E-51 1.29949309E-99 7.26767050E-98 8.39807501E-99 1.51913129E-05 2.77223864E-99
15 9.14108608E-42 1.55550801E-99 7.08084321E-98 8.74620705E-99 3.93218874E-05 3.17275405E-99
16 1.55508762E-41 1.79456973E-99 6.44028193E-98 9.14655215E-99 5.35281248E-05 3.49407386E-99
17 2.62018631E-41 2.14459495E-99 6.44748838E-98 9.43651509E-99 5.78526274E-05 3.86423242E-99
18 3.62658342E-41 2.45257377E-99 9.12271732E-98 9.88298393E-99 7.45936145E-05 4.10226105E-99
19 6.62977231E-41 2.73496214E-99 8.64992326E-98 1.03769915E-98 9.25795721E-05 4.35374529E-99
20 1.14415039E-42 2.11013489E-99 9.21570839E-98 1.09287532E-98 3.38181475E-05 5.49885516E-99
21 1.61818346E-47 2.58615079E-99 1.09340083E-97 1.11755483E-98 9.04550221E-05 5.70332139E-99
22 7.25211500E-99 2.45207030E-99 6.90474714E-98 1.03862290E-98 9.82847810E-05 7.48585472E-99
23 1.38261130E-98 2.72168790E-99 8.04412777E-98 1.08963776E-98 1.15497364E-04 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 2.76809309E-41 5.41751911E-99 1.25423192E-97 1.14196209E-98 1.70381614E-04 7.41740831E-99
27 2.64426988E-98 4.85670498E-99 1.15090601E-97 1.01555349E-98 3.29451356E-04 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 4.71224253E-47 7.56722468E-99 1.41469474E-97 1.04713238E-98 6.91187356E-06 1.04959921E-98
31 1.10385168E-60 6.81367439E-99 6.19065185E-98 1.06773913E-98 1.06831751E-04 1.18150622E-98
32 6.84473665E-41 9.40225550E-99 1.22475842E-97 1.10294432E-98 1.12246938E-04 9.70028696E-99
33 1.24949722E-40 1.01676048E-98 1.41587302E-97 1.10384737E-98 1.09644551E-04 9.91357055E-99
34 1.27441337E-42 1.08716292E-98 1.81456346E-97 1.06011313E-98 5.12377673E-05 1.07237028E-98
35 2.03516180E-40 1.17012532E-98 2.05381035E-97 1.10228789E-98 5.96344943E-05 1.04790556E-98
36 1.02893854E-37 1.23434934E-98 2.42010953E-97 1.11335896E-98 5.33770501E-05 1.07622416E-98
37 5.26703206E-40 1.36370997E-98 1.50779622E-97 1.04608066E-98 4.93556895E-05 1.11836019E-98
38 5.97267637E-40 1.43409828E-98 1.08168184E-97 1.03698631E-98 5.12228077E-05 1.17100176E-98
39 6.12515532E-40 1.51360687E-98 1.05146527E-97 1.02281929E-98 5.34903712E-05 1.20966291E-98
40 6.43306555E-40 1.58592756E-98 1.02157095E-97 1.00768488E-98 5.90208009E-05 1.24534330E-98
41 7.55902185E-40 1.66202907E-98 9.67229547E-98 9.91671168E-99 6.44879186E-05 1.27759928E-98
42 9.15887949E-40 1.74419302E-98 8.85088427E-98 9.73859850E-99 6.90155196E-05 1.34790534E-98
43 1.05576530E-39 1.82477564E-98 9.59064470E-98 9.51666572E-99 5.82645707E-05 1.33572075E-98
44 1.11620890E-39 1.96642076E-98 7.62023786E-98 9.09263158E-99 8.13838445E-05 1.38867220E-98
45 1.24629189E-39 2.04704505E-98 8.06631200E-98 8.87899365E-99 8.79650402E-05 1.44306289E-98
