#intial_mass winds winds_init cc cc_init
11 9.21083652E-99 1.65376070E-99 8.41992341E-98 7.90428047E-99
12 1.43350104E-98 2.25308803E-99 9.02242421E-98 8.21550693E-99
13 1.98741479E-98 2.98106037E-99 9.76195335E-98 8.54793643E-99
14 2.52362742E-98 3.84895528E-99 1.03963412E-97 8.52400674E-99
15 3.21355980E-98 4.85877415E-99 1.05872178E-97 8.37157635E-99
16 4.30358149E-98 6.02513216E-99 1.13269608E-97 8.32485659E-99
17 5.02686911E-98 7.00605258E-99 1.19494314E-97 8.57081859E-99
18 6.22909204E-98 7.98845017E-99 1.30045025E-97 8.53827826E-99
19 7.01495897E-98 8.52504413E-99 1.39916292E-97 9.09597247E-99
20 6.53750737E-98 8.50676209E-99 1.49353361E-97 9.94166227E-99
21 7.21202973E-98 9.02532263E-99 1.48403663E-97 1.03976222E-98
22 8.38775494E-98 1.01876132E-98 1.43869129E-97 1.03137424E-98
23 9.85319711E-98 1.20593456E-98 1.33672558E-97 8.85676184E-99
24 1.04625686E-97 1.27970239E-98 3.89220210E-85 9.37920360E-99
25 1.04953804E-97 1.24312264E-98 1.63715115E-97 1.08065927E-98
26 1.20391514E-97 1.41854608E-98 7.61242404E-11 9.94735366E-99
27 1.25162649E-97 1.47058019E-98 3.15791694E-11 1.04573029E-98
28 1.14313823E-97 1.52378169E-98 1.49749230E-11 1.09300844E-98
29 1.32450157E-97 1.57525359E-98 1.16982028E-12 1.15071127E-98
30 1.31779490E-97 1.58792730E-98 1.07273973E-38 1.23804182E-98
31 1.24537363E-97 1.64584620E-98 2.73998708E-12 1.27236576E-98
32 1.43170040E-97 1.69835643E-98 2.46540325E-14 1.31540008E-98
33 1.37241301E-97 1.85937549E-98 4.74263723E-10 1.24582787E-98
34 1.53354998E-97 1.89227822E-98 1.30691773E-09 1.32678635E-98
35 1.34566874E-97 1.98998935E-98 1.86699776E-10 1.33883361E-98
36 1.49338742E-97 2.10776108E-98 2.34244732E-14 1.29661790E-98
37 1.44615704E-97 2.14341539E-98 1.34632296E-11 1.36348383E-98
38 1.45110532E-97 2.20323456E-98 7.89106221E-15 1.39974515E-98
39 1.32660582E-97 2.26893308E-98 2.90104064E-13 1.43150355E-98
40 1.30342187E-97 2.33107300E-98 8.60939861E-16 1.47631259E-98
41 1.33650270E-97 2.39799271E-98 4.54191317E-14 1.55716059E-98
42 1.30318826E-97 2.46872848E-98 1.11396034E-13 1.57021011E-98
43 1.32242909E-97 2.53654180E-98 6.82332237E-12 1.60542609E-98
44 1.41198333E-97 2.60710283E-98 1.41503369E-14 1.66451914E-98
45 1.45345819E-97 2.67357562E-98 4.68485034E-15 1.69039596E-98
