#intial_mass winds winds_init cc cc_init
11 3.06335031E-07 3.06335031E-07 3.24992195E-06 1.46415259E-06
12 4.17351672E-07 4.17351672E-07 1.88668384E-06 1.52180275E-06
13 5.52197924E-07 5.52197924E-07 6.23772873E-06 1.58338046E-06
14 7.12962788E-07 7.12962788E-07 2.24547171E-06 1.57894783E-06
15 9.00016995E-07 9.00016995E-07 2.10114616E-06 1.55071233E-06
16 1.11606779E-06 1.11606779E-06 2.64364303E-06 1.54205818E-06
17 1.29776898E-06 1.29776898E-06 2.61601404E-06 1.58761905E-06
18 1.47974380E-06 1.47974380E-06 4.50996263E-06 1.58159143E-06
19 1.57914000E-06 1.57914000E-06 2.79960452E-06 1.68489614E-06
20 1.57575352E-06 1.57575352E-06 2.92385736E-06 1.84154783E-06
21 1.67180929E-06 1.67180929E-06 2.92075311E-06 1.92600775E-06
22 1.88710665E-06 1.88710665E-06 3.10033643E-06 1.91047024E-06
23 2.23381777E-06 2.23381777E-06 3.15314074E-06 1.64058586E-06
24 2.37046190E-06 2.37046190E-06 6.21568182E-06 1.73736057E-06
25 2.30270326E-06 2.30270326E-06 4.21239771E-06 2.00176357E-06
26 2.62764958E-06 2.62764958E-06 4.41278328E-06 1.84260208E-06
27 2.72403516E-06 2.72403516E-06 4.68801405E-06 1.93706273E-06
28 2.82258318E-06 2.82258318E-06 4.77022991E-06 2.02463860E-06
29 2.91792735E-06 2.91792735E-06 5.35839239E-06 2.13152468E-06
30 2.94140356E-06 2.94140356E-06 5.34982157E-06 2.29329178E-06
31 3.04868987E-06 3.04868987E-06 5.82900243E-06 2.35687186E-06
32 3.14595741E-06 3.14595741E-06 6.03406309E-06 2.43658665E-06
33 3.44422170E-06 3.44422171E-06 6.30535971E-06 2.30771430E-06
34 3.50516922E-06 3.50516922E-06 6.97358727E-06 2.45767806E-06
35 3.68616470E-06 3.68616481E-06 6.26825276E-06 2.47999386E-06
36 3.90431827E-06 3.90431976E-06 6.84649401E-06 2.40179540E-06
37 3.96491698E-06 3.97036417E-06 6.76233209E-06 2.52565479E-06
38 4.06486787E-06 4.08117044E-06 6.98322724E-06 2.59282359E-06
39 4.17010339E-06 4.20286737E-06 7.19929621E-06 2.65165139E-06
40 4.27220539E-06 4.31797250E-06 9.78403362E-06 2.73465359E-06
41 4.37797339E-06 4.44193150E-06 9.59184542E-06 2.88441272E-06
42 4.48667367E-06 4.57295918E-06 1.25416569E-05 2.90858505E-06
43 4.59381656E-06 4.69857347E-06 8.61502921E-06 2.97381751E-06
44 4.70223362E-06 4.82927747E-06 8.83802328E-06 3.08327876E-06
45 4.80796036E-06 4.95240861E-06 9.68852161E-06 3.13121180E-06
