#int_mass winds winds_init rlof rlof_init cc cc_init
11 9.25544102E-100 7.09866643E-100 1.13940434E-98 7.18750744E-99 4.98905545E-08 1.82680375E-99
12 1.44525976E-99 8.75960607E-100 1.31252021E-98 7.61905068E-99 3.18858021E-08 2.16357052E-99
13 1.88119138E-99 1.07298574E-99 1.58074247E-98 8.02174168E-99 8.72519381E-08 2.54396355E-99
14 2.01169931E-99 1.29949309E-99 1.72332900E-98 8.39807501E-99 7.71355394E-08 2.77223864E-99
15 1.70103434E-99 1.55550801E-99 1.89985397E-98 8.74620705E-99 1.78849662E-07 3.17275405E-99
16 1.73424022E-99 1.79456973E-99 2.14434823E-98 9.14655215E-99 1.49228520E-07 3.49407386E-99
17 2.16399757E-99 2.14459495E-99 2.58174973E-98 9.43651509E-99 1.14046276E-07 3.86423242E-99
18 2.46487774E-99 2.45257377E-99 3.09601310E-98 9.88298393E-99 1.87488872E-07 4.10226105E-99
19 2.73231501E-99 2.73496214E-99 3.55942010E-98 1.03769915E-98 2.41591369E-07 4.35374529E-99
20 2.82244233E-74 2.11013489E-99 3.38595280E-98 1.09287532E-98 1.21110098E-06 5.49885516E-99
21 2.66085795E-99 2.58615079E-99 3.36361639E-98 1.11755483E-98 6.92777288E-07 5.70332139E-99
22 2.44665116E-99 2.45207030E-99 2.72376297E-98 1.03862290E-98 7.61828465E-40 7.48585472E-99
23 2.81572476E-99 2.72168790E-99 2.56547027E-98 1.08963776E-98 1.86168148E-09 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 5.26172235E-99 5.41751911E-99 4.50477260E-98 1.14196209E-98 1.04574643E-06 7.41740831E-99
27 4.94221102E-99 4.85670498E-99 3.23687662E-98 1.01555349E-98 1.82435542E-27 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 9.76109638E-99 7.56722468E-99 3.69831350E-98 1.04713238E-98 5.59464614E-08 1.04959921E-98
31 1.00322086E-98 6.81367439E-99 3.47734234E-98 1.06773913E-98 4.32387170E-08 1.18150622E-98
32 1.27332120E-98 9.40225550E-99 4.01628977E-98 1.10294432E-98 1.48337567E-06 9.70028696E-99
33 1.27159283E-98 1.01676048E-98 3.84901225E-98 1.10384737E-98 1.30604854E-06 9.91357055E-99
34 1.52344186E-98 1.08716292E-98 4.30159185E-98 1.06011313E-98 2.44951680E-06 1.07237028E-98
35 1.77203100E-98 1.17012532E-98 4.32051026E-98 1.10228789E-98 1.89335312E-06 1.04790556E-98
36 2.17101161E-98 1.23434934E-98 4.53222600E-98 1.11335896E-98 2.37111301E-06 1.07622416E-98
37 2.33653573E-98 1.36370997E-98 4.23578968E-98 1.04608066E-98 1.95216937E-06 1.11836019E-98
38 2.52942230E-98 1.43409828E-98 3.63796438E-98 1.03698631E-98 1.15869683E-07 1.17100176E-98
39 2.82818571E-98 1.51360687E-98 3.46267378E-98 1.02281929E-98 1.43714590E-07 1.20966291E-98
40 3.02445783E-98 1.58592756E-98 3.43907454E-98 1.00768488E-98 1.49305472E-07 1.24534330E-98
41 3.10300797E-98 1.66202907E-98 3.08711051E-98 9.91671168E-99 1.74335594E-07 1.27759928E-98
42 3.67463725E-98 1.74419302E-98 3.12539610E-98 9.73859850E-99 1.01541969E-07 1.34790534E-98
43 4.10432502E-98 1.82477564E-98 3.08397657E-98 9.51666572E-99 2.93327237E-07 1.33572075E-98
44 4.30746790E-98 1.96642076E-98 2.57340525E-98 9.09263158E-99 1.12798173E-07 1.38867220E-98
45 4.97358860E-98 2.04704505E-98 2.64912865E-98 8.87899365E-99 1.16303222E-07 1.44306289E-98
