#intial_mass winds winds_init cc cc_init
11 3.37635441E-98 1.65854706E-99 9.23100994E-04 7.92715726E-99
12 4.91670440E-98 2.25960898E-99 3.41217178E-04 8.23928449E-99
13 4.92674291E-98 2.98968824E-99 1.99831615E-03 8.57267611E-99
14 6.79124246E-98 3.86009504E-99 1.19357328E-03 8.54867716E-99
15 7.02142466E-98 4.87283655E-99 6.71316793E-04 8.39580561E-99
16 1.02557542E-97 6.04257027E-99 1.27096026E-03 8.34895063E-99
17 1.05506035E-97 7.02632969E-99 2.76880126E-03 8.59562450E-99
18 1.37188345E-97 8.01157057E-99 8.66536803E-04 8.56298999E-99
19 1.37194915E-97 8.54971755E-99 2.15722680E-03 9.12229829E-99
20 3.74942931E-97 8.53138260E-99 1.06466884E-03 9.97043571E-99
21 3.49466402E-97 9.05144398E-99 3.77000844E-04 1.04277153E-98
22 1.58636375E-97 1.02170985E-98 1.05828645E-03 1.03435927E-98
23 1.70951018E-97 1.20942481E-98 2.64702337E-04 8.88239533E-99
24 1.98688508E-97 1.28340614E-98 3.95935097E-04 9.40634915E-99
25 1.75723959E-97 1.24672053E-98 2.03668267E-03 1.08378694E-98
26 1.20544746E-89 1.42265168E-98 1.15906221E-05 9.97614358E-99
27 2.03490003E-97 1.47483638E-98 1.13618662E-05 1.04875687E-98
28 1.84683497E-97 1.52819187E-98 1.30157047E-05 1.09617185E-98
29 2.51138389E-97 1.57981273E-98 1.18674006E-05 1.15404170E-98
30 2.20715079E-97 1.59252313E-98 2.27423702E-05 1.24162500E-98
31 2.67930388E-97 1.65060966E-98 3.47961261E-06 1.27604828E-98
32 1.85122036E-97 1.70327186E-98 3.88892164E-06 1.31920715E-98
33 1.21281213E-68 1.86475695E-98 8.86969969E-06 1.24943358E-98
34 3.14122272E-68 1.89775491E-98 1.00326869E-05 1.33062637E-98
35 2.68739566E-68 1.99574883E-98 3.89669017E-06 1.34270850E-98
36 9.18592407E-65 2.11386142E-98 6.42555196E-06 1.30037060E-98
37 1.75706700E-73 2.14961893E-98 3.38995403E-06 1.36743006E-98
38 2.14908848E-70 2.20961122E-98 2.64395234E-06 1.40379633E-98
39 2.14021887E-71 2.27549989E-98 3.30231688E-06 1.43564665E-98
40 4.33828829E-73 2.33781966E-98 6.07930778E-06 1.48058537E-98
41 3.25606861E-72 2.40493305E-98 1.97084798E-05 1.56166737E-98
42 6.69045107E-72 2.47587354E-98 2.11820852E-05 1.57475466E-98
43 6.29413127E-73 2.54388314E-98 1.87552725E-05 1.61007256E-98
44 1.68491387E-74 2.61464838E-98 2.06779968E-05 1.66933664E-98
45 2.09938277E-70 2.68131356E-98 2.11998728E-05 1.69528836E-98
