#intial_mass winds winds_init cc cc_init
11 2.32272480E-07 2.32272480E-07 1.59035778E-06 1.11016475E-06
12 3.16448652E-07 3.16448652E-07 1.89620955E-06 1.15387684E-06
13 4.18693156E-07 4.18693156E-07 2.38481400E-06 1.20056692E-06
14 5.40589935E-07 5.40589935E-07 2.26551564E-06 1.19720597E-06
15 6.82420088E-07 6.82420088E-07 2.46952839E-06 1.17579696E-06
16 8.46236333E-07 8.46236333E-07 2.64025269E-06 1.16923512E-06
17 9.84007668E-07 9.84007668E-07 3.10192578E-06 1.20378075E-06
18 1.12198647E-06 1.12198647E-06 3.27783081E-06 1.19921042E-06
19 1.19735168E-06 1.19735168E-06 3.70970574E-06 1.27753918E-06
20 1.19478394E-06 1.19478394E-06 3.94144028E-06 1.39631723E-06
21 1.26761633E-06 1.26761633E-06 4.42766136E-06 1.46035729E-06
22 1.43086130E-06 1.43086130E-06 4.67848020E-06 1.44857628E-06
23 1.69374815E-06 1.69374815E-06 4.86804902E-06 1.24394179E-06
24 1.79735586E-06 1.79735586E-06 4.69020265E-06 1.31731930E-06
25 1.74597921E-06 1.74597921E-06 4.57577837E-06 1.51779764E-06
26 1.99236333E-06 1.99236333E-06 7.17559600E-06 1.39711659E-06
27 2.06544579E-06 2.06544579E-06 7.73711726E-06 1.46873951E-06
28 2.14016788E-06 2.14016788E-06 7.64412584E-06 1.53514218E-06
29 2.21246071E-06 2.21246071E-06 8.59198848E-06 1.61618644E-06
30 2.23026108E-06 2.23026108E-06 9.29454239E-06 1.73884314E-06
31 2.31160881E-06 2.31160881E-06 1.02294156E-05 1.78705148E-06
32 2.38535999E-06 2.38535999E-06 1.06772444E-05 1.84749365E-06
33 2.61151301E-06 2.61151300E-06 9.42203395E-06 1.74977873E-06
34 2.65772525E-06 2.65772525E-06 1.00172827E-05 1.86348579E-06
35 2.79496184E-06 2.79496158E-06 1.14562251E-05 1.88040630E-06
36 2.96037745E-06 2.96037325E-06 1.04039190E-05 1.82111387E-06
37 3.06473641E-06 3.01045012E-06 1.18196370E-05 1.91502780E-06
38 3.25733726E-06 3.09446678E-06 1.22443901E-05 1.96595721E-06
39 3.51012919E-06 3.18674108E-06 1.25999402E-05 2.01056223E-06
40 3.72418106E-06 3.27401726E-06 1.29805034E-05 2.07349701E-06
41 3.99268388E-06 3.36800672E-06 1.34638961E-05 2.18704890E-06
42 4.30372817E-06 3.46735587E-06 1.37230858E-05 2.20537710E-06
43 4.57596914E-06 3.56260042E-06 1.42860580E-05 2.25483832E-06
44 4.88686417E-06 3.66170414E-06 1.45817002E-05 2.33783515E-06
45 5.14942796E-06 3.75506590E-06 1.52591070E-05 2.37417943E-06
