#intial_mass winds winds_init cc cc_init
11 1.81536112E-99 1.65376070E-99 1.25998809E-97 7.90428047E-99
12 7.50137092E-99 2.25308803E-99 1.36279450E-97 8.21550693E-99
13 9.66611072E-99 2.98106037E-99 1.62374405E-97 8.54793643E-99
14 7.97139887E-99 3.84895528E-99 1.82735599E-97 8.52400674E-99
15 7.76402870E-99 4.85877415E-99 1.91445810E-97 8.37157635E-99
16 7.42047215E-99 6.02513216E-99 2.27439552E-97 8.32485659E-99
17 8.25484566E-99 7.00605258E-99 2.67425130E-97 8.57081859E-99
18 1.32260243E-98 7.98845017E-99 2.83844768E-97 8.53827826E-99
19 1.27898096E-98 8.52504413E-99 3.02440585E-97 9.09597247E-99
20 1.09719783E-98 8.50676209E-99 3.18648760E-97 9.94166227E-99
21 2.68663777E-98 9.02532263E-99 3.22718147E-97 1.03976222E-98
22 2.43607225E-98 1.01876132E-98 3.53576217E-97 1.03137424E-98
23 5.40853011E-98 1.20593456E-98 1.99540125E-43 8.85676184E-99
24 3.75668590E-98 1.27970239E-98 3.57594975E-17 9.37920360E-99
25 3.05411116E-98 1.24312264E-98 5.44686971E-54 1.08065927E-98
26 3.99114047E-98 1.41854608E-98 1.27360331E-07 9.94735366E-99
27 3.31337817E-98 1.47058019E-98 1.78118314E-07 1.04573029E-98
28 4.15155370E-98 1.52378169E-98 1.63494770E-07 1.09300844E-98
29 3.97160456E-98 1.57525359E-98 1.40408974E-07 1.15071127E-98
30 2.81342001E-98 1.58792730E-98 2.62221087E-10 1.23804182E-98
31 3.77016974E-98 1.64584620E-98 5.29229745E-08 1.27236576E-98
32 4.08095764E-98 1.69835643E-98 5.60403417E-08 1.31540008E-98
33 5.56589629E-56 1.85937549E-98 1.96937152E-07 1.24582787E-98
34 1.43738469E-57 1.89227822E-98 2.69691701E-07 1.32678635E-98
35 1.03581048E-53 1.98998935E-98 8.48514114E-08 1.33883361E-98
36 2.26279668E-53 2.10776108E-98 1.00874634E-07 1.29661790E-98
37 8.39822595E-54 2.14341539E-98 9.28375211E-08 1.36348383E-98
38 8.89139172E-54 2.20323456E-98 8.16486576E-08 1.39974515E-98
39 1.23422518E-53 2.26893308E-98 8.47683724E-08 1.43150355E-98
40 4.52414351E-51 2.33107300E-98 1.31011101E-07 1.47631259E-98
41 8.26244665E-54 2.39799271E-98 1.04195666E-07 1.55716059E-98
42 1.05967799E-48 2.46872848E-98 9.45483708E-08 1.57021011E-98
43 1.57941765E-48 2.53654180E-98 1.06597327E-07 1.60542609E-98
44 1.94985706E-48 2.60710283E-98 5.74279862E-08 1.66451914E-98
45 2.62905186E-48 2.67357562E-98 9.69050687E-08 1.69039596E-98
