#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.43201675E-06 1.84851236E-06 2.73925683E-05 1.87164681E-05 5.95639782E-06 4.75704747E-06
12 1.55913114E-06 2.28102564E-06 2.81380766E-05 1.98402186E-05 1.13983935E-05 5.63399744E-06
13 1.72070865E-06 2.79408453E-06 2.89148196E-05 2.08888371E-05 1.83793486E-05 6.62455142E-06
14 1.91927669E-06 3.38391593E-06 2.95093896E-05 2.18688195E-05 3.29666355E-06 7.21898606E-06
15 2.15360902E-06 4.05058586E-06 3.02514093E-05 2.27753650E-05 2.77833071E-05 8.26193925E-06
16 2.47307828E-06 4.67310919E-06 3.06680436E-05 2.38178747E-05 3.32387187E-05 9.09866494E-06
17 2.72170051E-06 5.58458454E-06 3.13328254E-05 2.45729462E-05 8.54271457E-06 1.00625681E-05
18 3.03732324E-06 6.38656990E-06 3.17897714E-05 2.57355634E-05 9.87146247E-06 1.06824012E-05
19 3.43124127E-06 7.12191704E-06 3.23466207E-05 2.70219726E-05 7.76817013E-06 1.13372731E-05
20 3.70177328E-06 5.49484960E-06 3.26275571E-05 2.84587755E-05 1.04861794E-05 1.43191709E-05
21 5.15936528E-06 6.73440817E-06 3.23226345E-05 2.91014369E-05 6.92353016E-06 1.48516066E-05
22 6.79691171E-06 6.38525884E-06 2.97741929E-05 2.70460276E-05 1.49050963E-05 1.94933727E-05
23 6.93244485E-06 7.08735053E-06 3.05308754E-05 2.83744685E-05 3.04111507E-05 1.96354944E-05
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 9.03140355E-06 1.41073695E-05 3.22950012E-05 2.97370084E-05 3.04059768E-05 1.93151363E-05
27 1.27976717E-05 1.26469940E-05 2.78326344E-05 2.64452938E-05 3.93393665E-05 2.65973224E-05
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 1.54429783E-05 1.97052623E-05 2.73665875E-05 2.72676166E-05 1.09142676E-05 2.73318535E-05
31 1.66849682E-05 1.77429965E-05 2.87821897E-05 2.78042223E-05 9.04513870E-06 3.07667487E-05
32 1.54230403E-05 2.44837333E-05 3.00268908E-05 2.87209751E-05 1.90435033E-05 2.52598154E-05
33 1.56153882E-05 2.64767240E-05 3.09529903E-05 2.87444908E-05 2.86287116E-05 2.58152118E-05
34 1.70447825E-05 2.83100229E-05 3.01749902E-05 2.76056391E-05 3.07662472E-05 2.79248186E-05
35 1.72141929E-05 3.04703869E-05 3.11584171E-05 2.87038814E-05 3.18993571E-05 2.72877505E-05
36 1.89762872E-05 3.21427982E-05 2.95881180E-05 2.89921751E-05 3.24201309E-05 2.80251747E-05
37 1.78092233E-05 3.55113847E-05 3.22292361E-05 2.72402296E-05 3.44840278E-05 2.91224086E-05
38 1.89795594E-05 3.73443157E-05 3.17288365E-05 2.70034101E-05 5.42435538E-06 3.04932096E-05
39 2.01963000E-05 3.94147413E-05 3.13936445E-05 2.66344970E-05 6.03334413E-06 3.14999566E-05
40 2.14385191E-05 4.12979920E-05 3.08639667E-05 2.62403929E-05 7.03621916E-06 3.24290839E-05
41 2.27062667E-05 4.32796965E-05 3.04631550E-05 2.58233914E-05 7.18847483E-06 3.32690384E-05
42 2.40096624E-05 4.54192685E-05 3.02273437E-05 2.53595797E-05 7.23785172E-06 3.50998277E-05
43 2.53968303E-05 4.75176621E-05 2.96660369E-05 2.47816606E-05 1.13590352E-05 3.47825377E-05
44 2.71374037E-05 5.12061401E-05 2.88499845E-05 2.36774640E-05 6.99546394E-06 3.61614079E-05
45 2.85550695E-05 5.33056191E-05 2.82818905E-05 2.31211449E-05 8.22048497E-06 3.75777567E-05
