#int_mass winds winds_init rlof rlof_init cc cc_init
11 9.81312067E-06 9.81312443E-06 9.93593712E-05 9.93593733E-05 6.72758131E-03 2.52535496E-05
12 1.21091830E-05 1.21091905E-05 1.05324981E-04 1.05324983E-04 1.50256548E-03 2.99089792E-05
13 1.48328323E-05 1.48328460E-05 1.10891740E-04 1.10891743E-04 6.58911598E-03 3.51674939E-05
14 1.79640384E-05 1.79640606E-05 1.16094133E-04 1.16094137E-04 3.95833120E-03 3.83231456E-05
15 2.15031516E-05 2.15031849E-05 1.20906674E-04 1.20906679E-04 2.80597879E-03 4.38598299E-05
16 2.48079061E-05 2.48079498E-05 1.26441003E-04 1.26441009E-04 2.47681576E-03 4.83017224E-05
17 2.96466005E-05 2.96466629E-05 1.30449421E-04 1.30449427E-04 2.30473894E-03 5.34187568E-05
18 3.39040532E-05 3.39041308E-05 1.36621358E-04 1.36621367E-04 2.69429107E-03 5.67092404E-05
19 3.78077511E-05 3.78078391E-05 1.43450463E-04 1.43450477E-04 3.05475971E-03 6.01857330E-05
20 2.91702502E-05 2.91702906E-05 1.51077955E-04 1.51077975E-04 2.75038646E-03 7.60156156E-05
21 3.57506249E-05 3.57506861E-05 1.54489619E-04 1.54489646E-04 3.14358069E-03 7.88421361E-05
22 3.38971600E-05 3.38971709E-05 1.43578146E-04 1.43578176E-04 1.48009911E-03 1.03483696E-04
23 3.76243249E-05 3.76243373E-05 1.50630384E-04 1.50630418E-04 1.65256997E-03 1.04238172E-04
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 7.48910491E-05 7.48912343E-05 1.57863640E-04 1.57863680E-04 3.07659495E-03 1.02537500E-04
27 6.71385612E-05 6.71385967E-05 1.40389038E-04 1.40389084E-04 5.38719517E-03 1.41196153E-04
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 1.04608336E-04 1.04608546E-04 1.44754466E-04 1.44754517E-04 1.55306694E-03 1.45095529E-04
31 9.41914740E-05 9.41915432E-05 1.47603116E-04 1.47603174E-04 1.84760336E-03 1.63330221E-04
32 1.29975453E-04 1.29975826E-04 1.52469849E-04 1.52469904E-04 7.01213970E-03 1.34095782E-04
33 1.40643290E-04 1.40555937E-04 1.52594685E-04 1.52594741E-04 5.39882438E-03 1.37044193E-04
34 1.50325083E-04 1.50288298E-04 1.46548908E-04 1.46548964E-04 4.95013829E-03 1.48243379E-04
35 1.62214725E-04 1.61756937E-04 1.52379094E-04 1.52379159E-04 5.47680291E-03 1.44861401E-04
36 1.71141290E-04 1.70635201E-04 1.53909523E-04 1.53909612E-04 4.69042154E-03 1.48776136E-04
37 1.89750068E-04 1.88517883E-04 1.44609091E-04 1.44609129E-04 5.19844468E-03 1.54600978E-04
38 1.99666781E-04 1.98248291E-04 1.43351894E-04 1.43351935E-04 1.83329462E-03 1.61878095E-04
39 2.10879537E-04 2.09239477E-04 1.41393457E-04 1.41393500E-04 1.81972014E-03 1.67222573E-04
40 2.21068811E-04 2.19237016E-04 1.39301290E-04 1.39301335E-04 1.82158571E-03 1.72154994E-04
41 2.31818402E-04 2.29757212E-04 1.37087568E-04 1.37087616E-04 1.97605088E-03 1.76614027E-04
42 2.43431944E-04 2.41115473E-04 1.34625347E-04 1.34625397E-04 1.86711966E-03 1.86333066E-04
43 2.54818537E-04 2.52255132E-04 1.31557368E-04 1.31557421E-04 3.49433567E-03 1.84648681E-04
44 2.74827051E-04 2.71836009E-04 1.25695562E-04 1.25695616E-04 2.10113799E-03 1.91968635E-04
45 2.86189660E-04 2.82981431E-04 1.22742250E-04 1.22742307E-04 1.14175135E-03 1.99487550E-04
