#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.63515245E-99 7.09866643E-100 7.04831988E-99 7.18750744E-99 1.24923035E-07 1.82680375E-99
12 2.07381248E-99 8.75960607E-100 7.45434250E-99 7.61905068E-99 2.64874026E-07 2.16357052E-99
13 2.60911798E-99 1.07298574E-99 7.73195314E-99 8.02174168E-99 4.77506118E-07 2.54396355E-99
14 2.77518594E-99 1.29949309E-99 1.00701853E-98 8.39807501E-99 7.00838811E-10 2.77223864E-99
15 2.58029219E-99 1.55550801E-99 1.27486667E-98 8.74620705E-99 3.09048167E-07 3.17275405E-99
16 2.56585158E-99 1.79456973E-99 1.52816606E-98 9.14655215E-99 3.84460584E-07 3.49407386E-99
17 3.66866265E-99 2.14459495E-99 1.85058047E-98 9.43651509E-99 5.48661683E-09 3.86423242E-99
18 5.42549897E-99 2.45257377E-99 2.07626723E-98 9.88298393E-99 9.51241185E-09 4.10226105E-99
19 7.68805152E-99 2.73496214E-99 2.53111775E-98 1.03769915E-98 1.58324140E-08 4.35374529E-99
20 4.71641511E-99 2.11013489E-99 2.70021000E-98 1.09287532E-98 7.37044436E-08 5.49885516E-99
21 5.33240571E-99 2.58615079E-99 2.26653306E-98 1.11755483E-98 6.99561588E-08 5.70332139E-99
22 2.44535512E-99 2.45207030E-99 1.64232829E-98 1.03862290E-98 2.29329462E-12 7.48585472E-99
23 2.75352272E-99 2.72168790E-99 1.70994623E-98 1.08963776E-98 4.98104937E-08 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 1.57715484E-98 5.41751911E-99 3.41300736E-98 1.14196209E-98 9.93577296E-08 7.41740831E-99
27 1.47262066E-98 4.85670498E-99 1.38949464E-98 1.01555349E-98 3.15381900E-09 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 2.55048435E-98 7.56722468E-99 2.22135074E-98 1.04713238E-98 1.80569993E-08 1.04959921E-98
31 1.79108630E-98 6.81367439E-99 1.08360948E-98 1.06773913E-98 2.38099041E-08 1.18150622E-98
32 3.61813904E-98 9.40225550E-99 2.08089268E-98 1.10294432E-98 1.95925818E-06 9.70028696E-99
33 3.19273733E-96 1.01676048E-98 2.24100972E-98 1.10384737E-98 9.68768797E-07 9.91357055E-99
34 7.81982289E-93 1.08716292E-98 2.21874134E-98 1.06011313E-98 2.81271088E-07 1.07237028E-98
35 4.34835242E-89 1.17012532E-98 1.63878162E-98 1.10228789E-98 3.97354693E-07 1.04790556E-98
36 1.12256805E-87 1.23434934E-98 1.26772859E-98 1.11335896E-98 2.94994730E-07 1.07622416E-98
37 7.22907494E-90 1.36370997E-98 1.49048447E-98 1.04608066E-98 1.87210127E-07 1.11836019E-98
38 5.44717687E-73 1.43409828E-98 1.16835446E-98 1.03698631E-98 1.57122208E-08 1.17100176E-98
39 5.23530058E-90 1.51360687E-98 1.01507473E-98 1.02281929E-98 1.81453977E-08 1.20966291E-98
40 1.28118732E-92 1.58592756E-98 1.01395334E-98 1.00768488E-98 1.86876431E-08 1.24534330E-98
41 2.06831335E-92 1.66202907E-98 9.88989793E-99 9.91671168E-99 1.81387947E-08 1.27759928E-98
42 5.17200202E-92 1.74419302E-98 9.94601721E-99 9.73859850E-99 1.61229656E-08 1.34790534E-98
43 1.14614934E-91 1.82477564E-98 9.64673218E-99 9.51666572E-99 2.07089817E-08 1.33572075E-98
44 1.72196317E-90 1.96642076E-98 9.30540236E-99 9.09263158E-99 1.73166614E-08 1.38867220E-98
45 3.10437602E-91 2.04704505E-98 8.95307213E-99 8.87899365E-99 1.96734348E-08 1.44306289E-98
