#intial_mass winds winds_init cc cc_init
11 1.63475623E-03 1.63475623E-03 7.26821476E-03 7.81344710E-03
12 2.22719629E-03 2.22719629E-03 7.25346962E-03 8.12109706E-03
13 2.94680302E-03 2.94680302E-03 7.87100618E-03 8.44970639E-03
14 3.80472437E-03 3.80472437E-03 7.16149833E-03 8.42605168E-03
15 4.80293873E-03 4.80293873E-03 6.53601269E-03 8.27537298E-03
16 5.95589334E-03 5.95589334E-03 6.11895896E-03 8.22919011E-03
17 6.92554135E-03 6.92554135E-03 5.87942943E-03 8.47232559E-03
18 7.89664956E-03 7.89664956E-03 5.49844695E-03 8.44015921E-03
19 8.42707715E-03 8.42707715E-03 5.42578494E-03 8.99144458E-03
20 8.40900521E-03 8.40900521E-03 6.25465412E-03 9.82741599E-03
21 8.92160662E-03 8.92160662E-03 6.15956147E-03 1.02781361E-02
22 1.00705406E-02 1.00705406E-02 5.75783446E-03 1.01952202E-02
23 1.19207636E-02 1.19207636E-02 4.05163392E-03 8.75498288E-03
24 1.26499648E-02 1.26499648E-02 3.58455724E-03 9.27142090E-03
25 1.22883709E-02 1.22883709E-02 4.04380655E-03 1.06824069E-02
26 1.40224462E-02 1.40224462E-02 2.52586374E-03 9.83304198E-03
27 1.45368077E-02 1.45368077E-02 2.89312081E-03 1.03371310E-02
28 1.50627090E-02 1.50627090E-02 2.85322665E-03 1.08044795E-02
29 1.55715129E-02 1.55715129E-02 3.30642890E-03 1.13748768E-02
30 1.56967937E-02 1.56967937E-02 3.41541588E-03 1.22381466E-02
31 1.62693269E-02 1.62693269E-02 3.33233163E-03 1.25774416E-02
32 1.67883948E-02 1.67883948E-02 3.50022412E-03 1.30028394E-02
33 1.83800816E-02 1.83800816E-02 2.50643041E-03 1.23151123E-02
34 1.87053279E-02 1.87053279E-02 2.61092483E-03 1.31153936E-02
35 1.96712105E-02 1.96712105E-02 2.13901441E-03 1.32344818E-02
36 2.08353935E-02 2.08353939E-02 1.78025482E-03 1.28171759E-02
37 2.11744323E-02 2.11878397E-02 1.47384686E-03 1.34781513E-02
38 2.17390557E-02 2.17791572E-02 1.46583885E-03 1.38365974E-02
39 2.23529343E-02 2.24285926E-02 1.47817583E-03 1.41505318E-02
40 2.29389321E-02 2.30428508E-02 1.57567019E-03 1.45934729E-02
41 2.35639005E-02 2.37043578E-02 1.86471863E-03 1.53926622E-02
42 2.42205756E-02 2.44035867E-02 1.90729198E-03 1.55216578E-02
43 2.48534497E-02 2.50739271E-02 1.99148838E-03 1.58697707E-02
44 2.55072741E-02 2.57714287E-02 2.51098451E-03 1.64539104E-02
45 2.61262258E-02 2.64285178E-02 2.12168420E-03 1.67097049E-02
