#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.96584414E-05 4.10841748E-05 3.79904357E-04 4.15983501E-04 4.85061570E-04 1.05727921E-04
12 2.22837216E-05 5.06970133E-05 4.02385466E-04 4.40959457E-04 4.91168678E-03 1.25218603E-04
13 2.55726857E-05 6.21000213E-05 4.23078690E-04 4.64265564E-04 3.70802116E-03 1.47234194E-04
14 2.95847408E-05 7.52093393E-05 4.41924171E-04 4.86046196E-04 3.77842436E-03 1.60445822E-04
15 3.43031646E-05 9.00264346E-05 4.59043760E-04 5.06194653E-04 8.86454628E-03 1.83626013E-04
16 4.00864139E-05 1.03862348E-04 4.74505161E-04 5.29364988E-04 1.03390442E-02 2.02222689E-04
17 4.57240894E-05 1.24120375E-04 4.89006130E-04 5.46146856E-04 1.01301265E-02 2.23645951E-04
18 5.22720693E-05 1.41944928E-04 5.01907509E-04 5.71986644E-04 1.36108508E-02 2.37422073E-04
19 6.02072444E-05 1.58288411E-04 5.12886992E-04 6.00577777E-04 1.71858474E-02 2.51976951E-04
20 6.88828171E-05 1.22125968E-04 5.22002249E-04 6.32511489E-04 2.39251918E-02 3.18251222E-04
21 8.42370251E-05 1.49675819E-04 5.20770666E-04 6.46794980E-04 2.73528219E-02 3.30084890E-04
22 1.10235333E-04 1.41915789E-04 4.85534533E-04 6.01112411E-04 2.86465031E-02 4.33250621E-04
23 1.21495859E-04 1.57520152E-04 5.02545375E-04 6.30637720E-04 3.09275398E-02 4.36409353E-04
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 1.54448695E-04 3.13543824E-04 5.23704993E-04 6.60920898E-04 3.51432300E-02 4.29289223E-04
27 2.03006565E-04 2.81086198E-04 4.58041193E-04 5.87760781E-04 3.51857294E-02 5.91139698E-04
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 2.51018455E-04 4.37959980E-04 4.56523786E-04 6.06037345E-04 6.15882958E-02 6.07465046E-04
31 2.72043164E-04 3.94347575E-04 4.67718665E-04 6.17963693E-04 5.14478885E-02 6.83807426E-04
32 2.71975710E-04 5.44164051E-04 4.82508245E-04 6.38339014E-04 4.23437786E-02 5.61412892E-04
33 3.00719923E-04 5.88459335E-04 4.90999750E-04 6.38861663E-04 4.48835271E-02 5.73756873E-04
34 3.19402152E-04 6.29205382E-04 4.70573590E-04 6.13550075E-04 5.01519350E-02 6.20644010E-04
35 3.95981512E-04 6.77220625E-04 4.72350726E-04 6.37959097E-04 4.92802620E-02 6.06484831E-04
36 4.34962458E-04 7.14390860E-04 4.46200933E-04 6.44366579E-04 5.06176337E-02 6.22874480E-04
37 5.41553846E-04 7.89259496E-04 4.69510253E-04 6.05428654E-04 5.22252219E-02 6.47261088E-04
38 6.00240038E-04 8.29997365E-04 4.57459637E-04 6.00165216E-04 6.37281979E-02 6.77727873E-04
39 6.64326588E-04 8.76013680E-04 4.44344677E-04 5.91965924E-04 6.33213170E-02 7.00103363E-04
40 7.29138815E-04 9.17869934E-04 4.30831562E-04 5.83206751E-04 6.41327168E-02 7.20753713E-04
41 7.99817584E-04 9.61914375E-04 4.16558100E-04 5.73938668E-04 6.48061960E-02 7.39422150E-04
42 8.74498792E-04 1.00946751E-03 4.01491452E-04 5.63630207E-04 6.67605753E-02 7.80112421E-04
43 9.53667398E-04 1.05610542E-03 3.84300647E-04 5.50785646E-04 5.92413929E-02 7.73060481E-04
44 1.04315842E-03 1.13808382E-03 3.61778370E-04 5.26244286E-04 6.80860057E-02 8.03706609E-04
45 1.12259911E-03 1.18474586E-03 3.43756636E-04 5.13879797E-04 6.70993129E-02 8.35185717E-04
