#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.91962224E-03 4.66448002E-03 4.05943447E-02 4.72285677E-02 2.49050853E-01 1.20037893E-02
12 2.20322841E-03 5.75587090E-03 4.31729512E-02 5.00642058E-02 3.70394838E-01 1.42166582E-02
13 2.56593959E-03 7.05050814E-03 4.55032171E-02 5.27102579E-02 3.95445346E-01 1.67161921E-02
14 3.01340820E-03 8.53887080E-03 4.76160095E-02 5.51831157E-02 8.13332223E-01 1.82161704E-02
15 3.54337233E-03 1.02211255E-02 4.95172330E-02 5.74706650E-02 8.52176230E-01 2.08479269E-02
16 4.21317644E-03 1.17919820E-02 5.11792288E-02 6.01013024E-02 1.01819772E+00 2.29592951E-02
17 4.87992031E-03 1.40919712E-02 5.27433540E-02 6.20066270E-02 1.39593360E+00 2.53915790E-02
18 5.71758848E-03 1.61156767E-02 5.40060179E-02 6.49403399E-02 1.47402414E+00 2.69556471E-02
19 6.71852605E-03 1.79712294E-02 5.50685937E-02 6.81864260E-02 1.59706976E+00 2.86081310E-02
20 7.72662364E-03 1.38655368E-02 5.59482183E-02 7.18120109E-02 2.11086754E+00 3.61325613E-02
21 9.35638222E-03 1.69934013E-02 5.57389618E-02 7.34336829E-02 2.24787836E+00 3.74760935E-02
22 1.20344979E-02 1.61123685E-02 5.23995637E-02 6.82471255E-02 2.83414385E+00 4.91889852E-02
23 1.32607945E-02 1.78840053E-02 5.40199933E-02 7.15992731E-02 3.11501866E+00 4.95476109E-02
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 1.70435959E-02 3.55981083E-02 5.59628870E-02 7.50374649E-02 3.55850508E+00 4.87392290E-02
27 2.20528317E-02 3.19130411E-02 4.92066526E-02 6.67312520E-02 4.21471786E+00 6.71148764E-02
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 2.70877522E-02 4.97236610E-02 4.80883552E-02 6.88062765E-02 5.33399813E+00 6.89683701E-02
31 2.96029227E-02 4.47721391E-02 4.96683441E-02 7.01603309E-02 6.08431028E+00 7.76358804E-02
32 3.00016169E-02 6.17815098E-02 5.07336699E-02 7.24736373E-02 5.37475700E+00 6.37398519E-02
33 5.91058403E-02 6.68105621E-02 5.18720701E-02 7.25329760E-02 5.62857733E+00 6.51413223E-02
34 4.58005626E-02 7.14366530E-02 4.96086799E-02 6.96592321E-02 6.21979372E+00 7.04646400E-02
35 1.65173295E-01 7.68880498E-02 4.91509913E-02 7.24305035E-02 5.97452490E+00 6.88570817E-02
36 1.79297003E-01 8.11081618E-02 4.62727696E-02 7.31579751E-02 6.18138180E+00 7.07178757E-02
37 3.39588439E-01 8.96083509E-02 4.78252732E-02 6.87371689E-02 6.49237321E+00 7.34866023E-02
38 3.78053799E-01 9.42335133E-02 4.62349478E-02 6.81395859E-02 6.64591898E+00 7.69456401E-02
39 4.20644634E-01 9.94579624E-02 4.45555056E-02 6.72086817E-02 6.82707747E+00 7.94860350E-02
40 4.57161907E-01 1.04210100E-01 4.28466215E-02 6.62142115E-02 7.10558448E+00 8.18305665E-02
41 4.97990034E-01 1.09210673E-01 4.10414094E-02 6.51619624E-02 7.36746285E+00 8.39500821E-02
42 5.41294502E-01 1.14609604E-01 3.91374875E-02 6.39915942E-02 7.56910803E+00 8.85698404E-02
43 5.82060041E-01 1.19904627E-01 3.70025475E-02 6.25332907E-02 8.24494527E+00 8.77692005E-02
44 6.43624378E-01 1.29212021E-01 3.45597400E-02 5.97469944E-02 7.86135996E+00 9.12485998E-02
45 6.81226377E-01 1.34509782E-01 3.23076977E-02 5.83431957E-02 8.14747924E+00 9.48225714E-02
