#intial_mass winds winds_init cc cc_init
11 2.15463472E-41 1.35942654E-31 6.06378892E-08 6.49748701E-31
12 4.08646080E-41 1.85208638E-31 7.77213251E-08 6.75332180E-31
13 7.20161846E-41 2.45049517E-31 3.33431756E-07 7.02658594E-31
14 1.20643073E-40 3.16392328E-31 7.31988958E-08 7.00691521E-31
15 1.89172384E-40 3.99401591E-31 1.12100396E-07 6.88161419E-31
16 2.48517165E-40 4.95278705E-31 1.09763787E-07 6.84320955E-31
17 4.13083286E-40 5.75912454E-31 1.08914528E-07 7.04539556E-31
18 5.79620381E-40 6.56667631E-31 5.01700308E-08 7.01864671E-31
19 7.86081944E-40 7.00776797E-31 7.53064644E-08 7.47708324E-31
20 9.15566240E-40 6.99273975E-31 8.44812057E-08 8.17225828E-31
21 1.33859308E-39 7.41900757E-31 5.68461071E-08 8.54706704E-31
22 1.69270981E-39 8.37443520E-31 7.89379018E-08 8.47811604E-31
23 2.09928218E-39 9.91303915E-31 1.54386625E-07 7.28044700E-31
24 2.55962965E-39 1.05194264E-30 5.66967282E-07 7.70990526E-31
25 3.07484045E-39 1.02187331E-30 3.55664988E-07 8.88324952E-31
26 3.67740487E-39 1.16607512E-30 2.46687021E-07 8.17693673E-31
27 4.34858493E-39 1.20884826E-30 2.48621849E-07 8.59612586E-31
28 4.96784761E-39 1.25258103E-30 2.54554295E-07 8.98476231E-31
29 5.88202828E-39 1.29489202E-30 1.96309272E-07 9.45909193E-31
30 6.74735223E-39 1.30531009E-30 1.55527415E-07 1.01769677E-30
31 7.67702684E-39 1.35292066E-30 1.70552146E-07 1.04591177E-30
32 8.07407582E-39 1.39608519E-30 1.66048949E-07 1.08128690E-30
33 5.43014688E-28 1.52844628E-30 3.30927040E-07 1.02409706E-30
34 6.23089891E-28 1.55549303E-30 3.50724614E-07 1.09064666E-30
35 9.86522955E-26 1.63581366E-30 1.33825115E-07 1.10054977E-30
36 1.61057924E-25 1.73262453E-30 2.80731462E-07 1.06584755E-30
37 1.79377790E-37 1.76193314E-30 1.68032338E-07 1.12081277E-30
38 1.61582130E-37 1.81110576E-30 1.56777620E-07 1.15062035E-30
39 1.10830604E-35 1.86511135E-30 1.65439699E-07 1.17672643E-30
40 5.15334778E-38 1.91619169E-30 5.37508708E-07 1.21356041E-30
41 1.89736007E-36 1.97120112E-30 2.19560948E-07 1.28001919E-30
42 1.52530196E-37 2.02934742E-30 2.12128420E-07 1.29074618E-30
43 2.82902004E-36 2.08509143E-30 2.07348487E-07 1.31969446E-30
44 3.50650544E-38 2.14309409E-30 1.45728067E-07 1.36827021E-30
45 6.66594518E-38 2.19773614E-30 1.72320904E-07 1.38954151E-30
