#intial_mass winds winds_init cc cc_init
11 5.70076006E-08 5.70076006E-08 2.30301957E-06 2.72472350E-07
12 7.76673086E-08 7.76673086E-08 9.21024467E-07 2.83200792E-07
13 1.02761602E-07 1.02761602E-07 4.41237301E-06 2.94660133E-07
14 1.32679236E-07 1.32679236E-07 9.71728320E-07 2.93835240E-07
15 1.67489200E-07 1.67489200E-07 1.42302445E-06 2.88580738E-07
16 2.07695302E-07 2.07695302E-07 1.77106743E-06 2.86970238E-07
17 2.41509094E-07 2.41509094E-07 1.50963961E-06 2.95448915E-07
18 2.75373806E-07 2.75373806E-07 5.21466325E-06 2.94327201E-07
19 2.93871001E-07 2.93871001E-07 2.32104159E-06 3.13551753E-07
20 2.93240792E-07 2.93240792E-07 2.15964815E-06 3.42703943E-07
21 3.11116348E-07 3.11116348E-07 2.56677980E-06 3.58421562E-07
22 3.51182240E-07 3.51182240E-07 2.55094265E-06 3.55530100E-07
23 4.15703652E-07 4.15703652E-07 1.88066385E-06 3.05305806E-07
24 4.41132524E-07 4.41132524E-07 4.88815565E-06 3.23315153E-07
25 4.28522938E-07 4.28522938E-07 3.48930853E-06 3.72519387E-07
26 4.88994017E-07 4.88994017E-07 4.30196342E-06 3.42900134E-07
27 5.06930950E-07 5.06930950E-07 4.38816586E-06 3.60478846E-07
28 5.25270303E-07 5.25270303E-07 4.19402112E-06 3.76776329E-07
29 5.43013433E-07 5.43013433E-07 4.74747318E-06 3.96667359E-07
30 5.47382253E-07 5.47382252E-07 4.59423081E-06 4.26771503E-07
31 5.67347763E-07 5.67347762E-07 4.90163273E-06 4.38603477E-07
32 5.85448822E-07 5.85448822E-07 4.23156450E-06 4.53438049E-07
33 6.40954496E-07 6.40954496E-07 5.56083229E-06 4.29455470E-07
34 6.52296560E-07 6.52296560E-07 5.28307470E-06 4.57363067E-07
35 6.85979062E-07 6.85979042E-07 6.90645187E-06 4.61515938E-07
36 7.26577043E-07 7.26576718E-07 6.10004283E-06 4.46963550E-07
37 7.45310884E-07 7.38867291E-07 5.78566247E-06 4.70013236E-07
38 7.78804767E-07 7.59487851E-07 5.72319900E-06 4.82513054E-07
39 8.19989439E-07 7.82135114E-07 5.63675425E-06 4.93460649E-07
40 8.56086781E-07 8.03555671E-07 9.38763948E-06 5.08906994E-07
41 8.99098470E-07 8.26623895E-07 5.85589941E-06 5.36776508E-07
42 9.47514554E-07 8.51007569E-07 1.27583082E-05 5.41274872E-07
43 9.91206067E-07 8.74383836E-07 5.27733418E-06 5.53414345E-07
44 1.03974039E-06 8.98707275E-07 6.11332278E-06 5.73784603E-07
45 1.08234115E-06 9.21621439E-07 6.11831084E-06 5.82704730E-07
