#intial_mass winds winds_init cc cc_init
11 3.29934552E-03 1.16889312E-03 1.81755260E-02 5.58681740E-03
12 4.55947795E-03 1.59250313E-03 1.95120483E-02 5.80679510E-03
13 6.11888785E-03 2.10704061E-03 1.83310104E-02 6.04175930E-03
14 8.02414402E-03 2.72047664E-03 1.55404940E-02 6.02484557E-03
15 1.02877922E-02 3.43422581E-03 1.35493883E-02 5.91710639E-03
16 1.29406926E-02 4.25861827E-03 1.46243125E-02 5.88408444E-03
17 1.57108778E-02 4.95194175E-03 1.21637889E-02 6.05793262E-03
18 1.86337719E-02 5.64630932E-03 1.16622708E-02 6.03493282E-03
19 2.11867955E-02 6.02557881E-03 1.08164470E-02 6.42911616E-03
20 2.28435187E-02 6.01265690E-03 1.33408670E-02 7.02685741E-03
21 2.56218534E-02 6.37918021E-03 1.45947509E-02 7.34913402E-03
22 2.88457454E-02 7.20069778E-03 1.46118429E-02 7.28984700E-03
23 3.40995071E-02 8.52365530E-03 1.30858929E-02 6.26003991E-03
24 3.74523330E-02 9.04505303E-03 2.84027321E-02 6.62930650E-03
25 3.54035294E-02 8.78650404E-03 1.71755415E-02 7.63819810E-03
26 4.26518459E-02 1.00264129E-02 2.49387599E-03 7.03088014E-03
27 4.56574546E-02 1.03941947E-02 4.33182558E-03 7.39131690E-03
28 5.05140096E-02 1.07702277E-02 6.56244929E-03 7.72548314E-03
29 5.24353018E-02 1.11340358E-02 6.72709469E-03 8.13333206E-03
30 5.38171561E-02 1.12236148E-02 1.00065312E-02 8.75059233E-03
31 5.56787121E-02 1.16329908E-02 4.09927041E-02 8.99319705E-03
32 5.94209575E-02 1.20041379E-02 9.25586767E-03 9.29736752E-03
33 7.10853054E-02 1.31422353E-02 1.23372793E-03 8.80562483E-03
34 7.30145184E-02 1.33747948E-02 1.82061581E-03 9.37784673E-03
35 8.00261443E-02 1.40654259E-02 1.03795342E-03 9.46299788E-03
36 8.96962288E-02 1.48978472E-02 5.74689560E-03 9.16461334E-03
37 9.05710440E-02 1.51498551E-02 3.94458299E-06 9.63722786E-03
38 9.36755951E-02 1.55726624E-02 3.83665053E-06 9.89352615E-03
39 9.68397288E-02 1.60370256E-02 4.43129365E-06 1.01179974E-02
40 9.99849717E-02 1.64762362E-02 9.31048919E-06 1.04347118E-02
41 1.03229308E-01 1.69492308E-02 3.54568500E-06 1.10061528E-02
42 1.06423670E-01 1.74491976E-02 3.77513194E-06 1.10983880E-02
43 1.09710935E-01 1.79285084E-02 2.86092124E-06 1.13472978E-02
44 1.12841585E-01 1.84272402E-02 3.21569805E-06 1.17649728E-02
45 1.16099436E-01 1.88970759E-02 3.40426235E-06 1.19478726E-02
