#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.42710139E-58 7.09866643E-100 2.80689143E-98 7.18750744E-99 1.50337498E-06 1.82680375E-99
12 5.41180619E-57 8.75960607E-100 3.25853368E-98 7.61905068E-99 9.87738817E-07 2.16357052E-99
13 3.18429549E-56 1.07298574E-99 3.45362672E-98 8.02174168E-99 1.02196893E-06 2.54396355E-99
14 1.82126018E-55 1.29949309E-99 3.45697279E-98 8.39807501E-99 5.97855960E-06 2.77223864E-99
15 1.20832247E-45 1.55550801E-99 3.63266718E-98 8.74620705E-99 2.57057536E-06 3.17275405E-99
16 2.04643713E-45 1.79456973E-99 3.59166086E-98 9.14655215E-99 2.23107060E-06 3.49407386E-99
17 3.46033846E-45 2.14459495E-99 3.53513349E-98 9.43651509E-99 3.83279313E-06 3.86423242E-99
18 4.82686700E-45 2.45257377E-99 4.09904000E-98 9.88298393E-99 3.58403740E-06 4.10226105E-99
19 8.84771316E-45 2.73496214E-99 4.37061896E-98 1.03769915E-98 4.51413717E-06 4.35374529E-99
20 8.49587545E-47 2.11013489E-99 5.01437418E-98 1.09287532E-98 1.26505492E-06 5.49885516E-99
21 6.59363079E-52 2.58615079E-99 5.01062119E-98 1.11755483E-98 1.52062538E-06 5.70332139E-99
22 4.33915135E-99 2.45207030E-99 3.81960530E-98 1.03862290E-98 1.74447515E-06 7.48585472E-99
23 5.03631214E-99 2.72168790E-99 4.07170915E-98 1.08963776E-98 1.76620593E-06 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 3.60632248E-45 5.41751911E-99 6.54647872E-98 1.14196209E-98 2.91739940E-06 7.41740831E-99
27 9.93739562E-99 4.85670498E-99 4.26796188E-98 1.01555349E-98 7.15644800E-06 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 2.62822817E-51 7.56722468E-99 4.12309455E-98 1.04713238E-98 4.64773696E-07 1.04959921E-98
31 1.61229085E-66 6.81367439E-99 3.13615599E-98 1.06773913E-98 3.48703394E-06 1.18150622E-98
32 8.85938116E-45 9.40225550E-99 5.73586037E-98 1.10294432E-98 6.35746739E-06 9.70028696E-99
33 1.65337479E-44 1.01676048E-98 5.77998161E-98 1.10384737E-98 6.17963621E-06 9.91357055E-99
34 3.18129148E-47 1.08716292E-98 1.26585170E-97 1.06011313E-98 3.73804062E-06 1.07237028E-98
35 2.70707685E-44 1.17012532E-98 1.18701235E-97 1.10228789E-98 4.03807352E-06 1.04790556E-98
36 5.75104667E-42 1.23434934E-98 1.24117841E-97 1.11335896E-98 2.83849652E-06 1.07622416E-98
37 7.13803526E-44 1.36370997E-98 6.76611463E-98 1.04608066E-98 3.02923372E-06 1.11836019E-98
38 8.00933602E-44 1.43409828E-98 7.16425279E-98 1.03698631E-98 1.13605842E-06 1.17100176E-98
39 8.02602554E-44 1.51360687E-98 6.45127551E-98 1.02281929E-98 1.18252432E-06 1.20966291E-98
40 8.71904959E-44 1.58592756E-98 6.21319012E-98 1.00768488E-98 1.31382959E-06 1.24534330E-98
41 1.02964899E-43 1.66202907E-98 6.03232725E-98 9.91671168E-99 1.50363896E-06 1.27759928E-98
42 1.18646779E-43 1.74419302E-98 5.92612748E-98 9.73859850E-99 1.33211880E-06 1.34790534E-98
43 1.35065557E-43 1.82477564E-98 6.06992598E-98 9.51666572E-99 4.55545704E-06 1.33572075E-98
44 1.41551189E-43 1.96642076E-98 5.34308266E-98 9.09263158E-99 1.55434415E-06 1.38867220E-98
45 1.61293243E-43 2.04704505E-98 5.28549056E-98 8.87899365E-99 1.94649272E-06 1.44306289E-98
