#intial_mass winds winds_init cc cc_init
11 1.81531485E-05 2.45198431E-05 3.45528297E-03 1.17194535E-04
12 2.44294267E-05 3.34059002E-05 4.38670936E-03 1.21809002E-04
13 3.19771306E-05 4.41993408E-05 5.58394011E-03 1.26737841E-04
14 4.08239406E-05 5.70673736E-05 5.57521786E-03 1.26383042E-04
15 5.10775924E-05 7.20396729E-05 4.42524912E-03 1.24123000E-04
16 6.30339026E-05 8.93329339E-05 3.41395977E-03 1.23430299E-04
17 7.18301948E-05 1.03876764E-04 1.74999426E-03 1.27077108E-04
18 8.06552354E-05 1.18442496E-04 1.09775621E-03 1.26594642E-04
19 8.40064651E-05 1.26398423E-04 5.83615467E-04 1.34863416E-04
20 8.17371019E-05 1.26127360E-04 1.82256662E-04 1.47402220E-04
21 8.46558641E-05 1.33815911E-04 4.89015215E-05 1.54162609E-04
22 9.61863667E-05 1.51048866E-04 3.12248810E-05 1.52918947E-04
23 1.14237847E-04 1.78800514E-04 2.53224927E-05 1.31316708E-04
24 1.17729024E-04 1.89737862E-04 9.09785737E-05 1.39062804E-04
25 1.16875474E-04 1.84314286E-04 1.12923150E-05 1.60226300E-04
26 1.26208871E-04 2.10323824E-04 5.43199365E-06 1.47486605E-04
27 1.27966444E-04 2.18038774E-04 3.47794685E-05 1.55047478E-04
28 1.27879333E-04 2.25926811E-04 1.75266189E-05 1.62057276E-04
29 1.32014114E-04 2.33558403E-04 2.10832102E-05 1.70612713E-04
30 1.30637253E-04 2.35437499E-04 4.68287235E-06 1.83560967E-04
31 1.35941819E-04 2.44024971E-04 8.80838020E-06 1.88650080E-04
32 1.37052395E-04 2.51810514E-04 5.39081926E-06 1.95030657E-04
33 1.39844438E-04 2.75684356E-04 8.72482308E-04 1.84715382E-04
34 1.40809061E-04 2.80562751E-04 8.17297563E-04 1.96718867E-04
35 1.42344698E-04 2.95050103E-04 3.94965078E-04 1.98505081E-04
36 1.43328070E-04 3.12511786E-04 6.81656998E-04 1.92245876E-04
37 1.44783131E-04 3.17798150E-04 6.17055296E-07 2.02159899E-04
38 1.46233279E-04 3.26667369E-04 4.42525336E-07 2.07536262E-04
39 1.47451362E-04 3.36408304E-04 2.49442097E-07 2.12244991E-04
40 1.48974214E-04 3.45621614E-04 4.91255464E-07 2.18888700E-04
41 1.49625818E-04 3.55543611E-04 4.81138561E-07 2.30875806E-04
42 1.50341350E-04 3.66031403E-04 4.35305245E-07 2.32810621E-04
43 1.51283154E-04 3.76085894E-04 5.70111551E-07 2.38031995E-04
44 1.52239252E-04 3.86547778E-04 7.72231812E-07 2.46793555E-04
45 1.52738360E-04 3.96403511E-04 7.89948394E-07 2.50630238E-04
