#intial_mass winds winds_init cc cc_init
11 6.34368409E-99 1.65484401E-99 1.15018662E-11 7.90945823E-99
12 1.25595056E-98 2.25456393E-99 2.35184619E-13 8.22088857E-99
13 1.55436578E-98 2.98301314E-99 1.04632706E-12 8.55353583E-99
14 2.43317791E-98 3.85147657E-99 4.11791274E-13 8.52959046E-99
15 4.05680562E-98 4.86195693E-99 1.72755377E-12 8.37706023E-99
16 4.16615404E-98 6.02907897E-99 4.59200833E-12 8.33030986E-99
17 5.22366552E-98 7.01064195E-99 1.07016433E-11 8.57643298E-99
18 6.36160087E-98 7.99368308E-99 2.91639124E-12 8.54387134E-99
19 7.12545366E-98 8.53062853E-99 3.69504971E-11 9.10193087E-99
20 5.77090191E-98 8.51233452E-99 3.96515123E-11 9.94817464E-99
21 6.36276026E-98 9.03123475E-99 3.19420457E-12 1.04044332E-98
22 7.41063970E-98 1.01942867E-98 2.97340039E-11 1.03204985E-98
23 8.10985115E-98 1.20672452E-98 2.92234159E-07 8.86256354E-99
24 7.79116446E-98 1.28054067E-98 1.53778771E-05 9.38534752E-99
25 8.62386068E-98 1.24393696E-98 1.57263022E-06 1.08136716E-98
26 9.99852215E-98 1.41947531E-98 7.51607017E-06 9.95386976E-99
27 8.50613977E-98 1.47154350E-98 7.79530616E-06 1.04641530E-98
28 8.52912449E-98 1.52477986E-98 1.94721204E-05 1.09372442E-98
29 7.41115186E-98 1.57628547E-98 5.64961031E-06 1.15146506E-98
30 1.36671942E-97 1.58896749E-98 1.36292016E-05 1.23885281E-98
31 8.04321739E-98 1.64692433E-98 2.77876908E-06 1.27319924E-98
32 9.55152458E-98 1.69946896E-98 4.28062411E-06 1.31626174E-98
33 2.04319823E-73 1.86059349E-98 6.88762706E-06 1.24664396E-98
34 4.34858903E-73 1.89351778E-98 6.60969794E-06 1.32765547E-98
35 3.67463923E-69 1.99129291E-98 1.74618373E-06 1.33971063E-98
36 6.55304689E-67 2.10914179E-98 3.93699905E-06 1.29746726E-98
37 3.56255941E-52 2.14481945E-98 1.68739467E-06 1.36437699E-98
38 4.22126758E-52 2.20467780E-98 1.65707297E-06 1.40066206E-98
39 2.21977348E-51 2.27041937E-98 1.62136015E-06 1.43244127E-98
40 7.06211918E-50 2.33259999E-98 3.70214120E-06 1.47727966E-98
41 3.60856193E-51 2.39956354E-98 2.02948856E-06 1.55818062E-98
42 4.75847513E-51 2.47034564E-98 1.40600592E-06 1.57123869E-98
43 6.33417711E-52 2.53820339E-98 2.25328505E-06 1.60647774E-98
44 2.74795075E-49 2.60881063E-98 1.00916140E-06 1.66560950E-98
45 1.61737447E-48 2.67532697E-98 1.84666954E-06 1.69150327E-98
