#int_mass winds winds_init rlof rlof_init cc cc_init
11 4.86244988E-06 4.86232535E-06 4.92319340E-05 4.92317817E-05 1.94921662E-03 1.25129336E-05
12 6.00017464E-06 6.00000790E-06 5.21878548E-05 5.21876942E-05 6.31818308E-04 1.48196621E-05
13 7.34977254E-06 7.34955757E-06 5.49461482E-05 5.49459794E-05 1.80228215E-03 1.74252144E-05
14 8.90131775E-06 8.90104959E-06 5.75239026E-05 5.75237242E-05 3.72336351E-03 1.89888148E-05
15 1.06549839E-05 1.06546576E-05 5.99084889E-05 5.99083006E-05 1.62707921E-03 2.17321980E-05
16 1.22925182E-05 1.22921424E-05 6.26507400E-05 6.26505173E-05 1.56854525E-03 2.39331205E-05
17 1.46901476E-05 1.46896864E-05 6.46368829E-05 6.46366568E-05 3.75460385E-03 2.64685705E-05
18 1.67997717E-05 1.67992280E-05 6.76950880E-05 6.76948040E-05 2.71690016E-03 2.80989790E-05
19 1.87341118E-05 1.87334845E-05 7.10789427E-05 7.10785738E-05 2.03761297E-03 2.98215535E-05
20 1.44539841E-05 1.44536477E-05 7.48584262E-05 7.48579390E-05 1.14157022E-03 3.76651348E-05
21 1.77145840E-05 1.77141815E-05 7.65489654E-05 7.65483947E-05 1.02411394E-03 3.90656533E-05
22 1.67959450E-05 1.67957794E-05 7.11423909E-05 7.11418479E-05 8.69764126E-04 5.12753508E-05
23 1.86427458E-05 1.86425608E-05 7.46367685E-05 7.46361778E-05 9.14508493E-04 5.16491878E-05
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 3.71090162E-05 3.71080128E-05 7.82207988E-05 7.82202016E-05 1.42012903E-03 5.08065181E-05
27 3.32670378E-05 3.32666423E-05 6.95622692E-05 6.95616782E-05 2.47161518E-03 6.99615741E-05
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 5.18336306E-05 5.18327051E-05 7.17253345E-05 7.17247155E-05 1.25081053E-03 7.18936843E-05
31 4.66717795E-05 4.66711629E-05 7.31368458E-05 7.31362025E-05 1.58890717E-03 8.09288297E-05
32 6.44047799E-05 6.44019912E-05 7.55482554E-05 7.55476285E-05 5.17005825E-03 6.64433970E-05
33 6.99012966E-05 6.96443523E-05 7.56100801E-05 7.56094841E-05 4.37480078E-03 6.79043111E-05
34 7.45728591E-05 7.44666602E-05 7.26144186E-05 7.26138495E-05 3.12988625E-03 7.34534190E-05
35 8.14264269E-05 8.01492796E-05 7.55033108E-05 7.55026651E-05 3.12281824E-03 7.17776756E-05
36 8.59295891E-05 8.45483890E-05 7.62618065E-05 7.62609927E-05 2.57552364E-03 7.37173958E-05
37 9.67315655E-05 9.34091162E-05 7.16531018E-05 7.16526767E-05 2.42925471E-03 7.66035588E-05
38 1.01978637E-04 9.82304562E-05 7.10301908E-05 7.10297470E-05 1.63232457E-03 8.02093126E-05
39 1.07926559E-04 1.03676502E-04 7.00598131E-05 7.00593582E-05 1.65914916E-03 8.28574591E-05
40 1.13298480E-04 1.08630203E-04 6.90231728E-05 6.90227073E-05 1.71201953E-03 8.53014347E-05
41 1.19010440E-04 1.13842877E-04 6.79263035E-05 6.79258267E-05 1.80547249E-03 8.75108502E-05
42 1.25192499E-04 1.19470805E-04 6.67063036E-05 6.67058169E-05 1.71369592E-03 9.23265570E-05
43 1.31237546E-04 1.24990418E-04 6.51861540E-05 6.51856591E-05 4.12711365E-03 9.14919576E-05
44 1.41807084E-04 1.34692587E-04 6.22816698E-05 6.22811812E-05 1.80232746E-03 9.51189367E-05
45 1.47841358E-04 1.40215055E-04 6.08183412E-05 6.08178399E-05 1.88616746E-03 9.88444993E-05
