#int_mass winds winds_init rlof rlof_init cc cc_init
11 2.63358942E-07 2.63358942E-07 2.66654924E-06 2.66654924E-06 4.98504518E-04 6.77740119E-07
12 3.24979433E-07 3.24979433E-07 2.82665082E-06 2.82665082E-06 1.54359250E-05 8.02679839E-07
13 3.98075318E-07 3.98075318E-07 2.97604828E-06 2.97604828E-06 7.20257875E-04 9.43804806E-07
14 4.82109040E-07 4.82109039E-07 3.11566711E-06 3.11566711E-06 1.38213353E-05 1.02849436E-06
15 5.77090005E-07 5.77090005E-07 3.24482332E-06 3.24482332E-06 2.61224893E-05 1.17708468E-06
16 6.65781371E-07 6.65781369E-07 3.39335046E-06 3.39335046E-06 2.16169237E-05 1.29629361E-06
17 7.95639957E-07 7.95639946E-07 3.50092607E-06 3.50092607E-06 1.70725046E-05 1.43362162E-06
18 9.09899458E-07 9.09899401E-07 3.66656501E-06 3.66656501E-06 2.62773934E-05 1.52192970E-06
19 1.01466509E-06 1.01466486E-06 3.84984070E-06 3.84984070E-06 4.27488878E-05 1.61522980E-06
20 7.82855343E-07 7.82855342E-07 4.05454309E-06 4.05454309E-06 3.21943582E-05 2.04006301E-06
21 9.59456183E-07 9.59456180E-07 4.14610352E-06 4.14610352E-06 3.84909741E-05 2.11591952E-06
22 9.09712614E-07 9.09712614E-07 3.85326782E-06 3.85326782E-06 2.30789851E-05 2.77723542E-06
23 1.00974014E-06 1.00974014E-06 4.04253180E-06 4.04253180E-06 2.30293100E-05 2.79748361E-06
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 2.00988877E-06 2.00988751E-06 4.23665388E-06 4.23665388E-06 4.54400796E-05 2.75184195E-06
27 1.80182672E-06 1.80182672E-06 3.76768083E-06 3.76768083E-06 6.46551140E-05 3.78934046E-06
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 2.80742349E-06 2.80742349E-06 3.88483778E-06 3.88483778E-06 3.23384831E-05 3.89398966E-06
31 2.52785801E-06 2.52785801E-06 3.96128839E-06 3.96128839E-06 4.30604631E-05 4.38336176E-06
32 3.48823186E-06 3.48821583E-06 4.09189885E-06 4.09189885E-06 7.72700608E-05 3.59878484E-06
33 3.81893747E-06 3.77215872E-06 4.09524915E-06 4.09524915E-06 6.29710450E-05 3.67791258E-06
34 4.05280918E-06 4.03335019E-06 3.93299609E-06 3.93299609E-06 8.03817677E-05 3.97846983E-06
35 4.57638563E-06 4.34113886E-06 4.08946350E-06 4.08946350E-06 9.20940024E-05 3.88770627E-06
36 4.83597245E-06 4.57940855E-06 4.13053692E-06 4.13053692E-06 8.50217804E-05 3.99276765E-06
37 5.67269027E-06 5.05933360E-06 3.88093593E-06 3.88093593E-06 1.13538444E-04 4.14909138E-06
38 6.01551986E-06 5.32047265E-06 3.84719609E-06 3.84719609E-06 3.85640240E-05 4.34439043E-06
39 6.40543267E-06 5.61544774E-06 3.79463675E-06 3.79463675E-06 4.04744970E-05 4.48782244E-06
40 6.75415817E-06 5.88375588E-06 3.73848845E-06 3.73848845E-06 4.08457068E-05 4.62019589E-06
41 7.13079799E-06 6.16609081E-06 3.67907793E-06 3.67907793E-06 4.24349180E-05 4.73986484E-06
42 7.53884241E-06 6.47091723E-06 3.61299834E-06 3.61299834E-06 8.18867993E-05 5.00069877E-06
43 7.93571713E-06 6.76987694E-06 3.53066177E-06 3.53066177E-06 5.33610566E-05 4.95549422E-06
44 8.62035788E-06 7.29537717E-06 3.37334605E-06 3.37334605E-06 1.33460477E-04 5.15194290E-06
45 9.01425517E-06 7.59449152E-06 3.29408685E-06 3.29408685E-06 5.02532740E-05 5.35373117E-06
